,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,lannum,lanvolt,lantemp_C,lanco_ppm,hnu,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,et_eng_fuel_rate,et_eng_ground_spd,et_eng_load,et_eng_rpm,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2tpi_CO2ppm,co2dil_CO2ppm,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps_elevation,gps_latitude,gps_longitude,gps_velocity,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 15:43:25,12.1,12.1,12.1,12.1,12.1,16002,0.70882,28.989,70.882,4.4,160.8,13.359,79.0,0.0,1555.0,0.0,1.9,0.0,1681.0,-69730.6,-4157.2,401.5,32348.65,1849.55,30.9,5.151,5.095,101.3,101.3,101.3,98.26,28.54,28.74,28.02,32.99,16.964,175.23,5702.98766,11142.7891,15.54,299.3,5702.9822,11142.8069,0.9,0.0,1.14,18.6,2.6,29.8,20.74,959.7,1.04,0.0,33.6,35.0
2015-04-12 15:43:26,10.4,10.4,10.4,10.4,10.4,16003,0.70199,28.989,70.199,4.4,141.172,13.981,70.0,0.0,1575.5,0.0,1.4,0.0,1443.0,-29942.7,-3667.9,401.0,32522.6,2001.3,31.03,5.098,4.907,101.3,101.3,101.3,97.81,28.58,28.82,28.04,32.97,15.861,175.118333333,5702.98335333,11142.7855,15.4466666667,299.3,5702.9766,11142.806,0.9,0.0,0.53,18.6,2.6,22.0,20.94,959.7,1.04,0.0,33.6,35.0
2015-04-12 15:43:27,8.77,8.77,8.77,8.77,8.77,16004,0.69841,28.989,69.841,4.4,134.515,13.981,67.0,0.0,1578.0,0.0,1.3,0.0,1324.0,9845.2,-3178.6,401.0,32538.5,2407.7,31.52,5.057,4.87,101.3,101.3,101.3,97.23,28.6,28.86,28.03,32.95,14.93,175.006666667,5702.97904667,11142.7819,15.3533333333,298.1,5702.971,11142.8045,0.8,0.0,0.53,18.6,2.0,22.0,20.94,959.7,1.04,0.0,33.6,35.0
2015-04-12 15:43:28,8.53,8.53,8.53,8.53,8.53,16005,0.69631,28.989,69.631,4.4,123.156,13.981,62.0,0.0,1588.5,0.0,1.2,0.0,1139.0,49633.1,-2689.3,401.0,33109.35,2448.1,31.59,4.941,5.163,101.3,101.3,101.3,97.06,28.62,28.85,28.02,32.97,15.133,174.895,5702.97474,11142.7783,15.26,298.4,5702.966,11142.802,1.1,0.0,0.53,18.6,1.8,22.0,20.94,959.7,1.04,0.0,33.6,35.0
2015-04-12 15:43:29,7.69,7.69,7.69,7.69,7.69,16006,0.69512,28.989,69.512,4.4,125.507,13.981,63.0,0.0,1573.0,0.0,0.4,0.0,1453.0,89421.0,-2200.0,401.0,33680.2,2488.5,31.48,4.819,4.797,101.3,101.3,101.3,96.91,28.65,28.88,28.03,32.96,14.832,174.783333333,5702.97043333,11142.7747,15.1666666667,298.5,5702.9606,11142.7996,0.9,0.0,0.53,18.6,1.6,22.0,20.94,959.7,1.04,0.0,33.6,35.0
2015-04-12 15:43:30,5.18,5.18,5.18,5.18,5.18,16007,0.69688,28.989,69.688,4.3,119.973,13.981,60.0,0.0,1571.5,0.0,0.7,0.0,1575.0,123181.4,1500.9,401.0,34400.0,2584.3,31.58,5.089,5.194,101.3,101.3,101.3,96.84,28.62,28.85,28.0,32.98,15.283,174.671666667,5702.96612667,11142.7711,15.0733333333,299.8,5702.9545,11142.7973,1.1,0.0,0.53,18.6,1.6,18.2,20.94,959.7,1.04,0.0,33.7,34.9
2015-04-12 15:43:31,3.26,3.26,3.26,3.26,3.26,16008,0.69898,28.989,69.898,4.3,108.653,13.359,56.0,0.0,1516.5,0.0,0.6,0.0,1604.0,156941.8,5201.8,401.0,35036.05,2680.1,31.58,5.082,5.081,101.3,101.3,101.3,96.7,28.63,28.87,28.0,32.97,15.429,174.56,5702.96182,11142.7675,14.98,298.9,5702.9492,11142.7936,1.0,0.0,0.33,18.7,1.6,18.2,20.94,959.7,1.02,0.0,33.7,34.9
2015-04-12 15:43:32,2.36,2.36,2.36,2.36,2.36,16009,0.69833,28.989,69.833,4.3,163.402,13.359,80.0,0.0,1549.5,0.0,0.6,0.0,1591.0,190702.2,8902.7,401.0,35672.1,2775.9,31.56,5.095,5.103,101.3,101.3,101.3,96.77,28.63,28.89,27.98,32.98,15.753,174.448333333,5702.95751333,11142.7639,14.8866666667,300.3,5702.9436,11142.7909,1.1,0.0,0.33,18.7,1.4,17.5,20.94,959.7,1.01,0.0,33.7,35.0
2015-04-12 15:43:33,1.66,1.66,1.66,1.66,1.66,16010,0.69425,28.989,69.425,4.3,152.558,13.359,76.0,0.0,1541.5,0.0,0.7,0.0,1632.0,224462.6,12603.6,401.0,38561.3,3251.3,31.52,4.913,4.749,101.3,101.3,101.3,96.6,28.64,28.91,27.98,32.94,15.609,174.336666667,5702.95320667,11142.7603,14.7933333333,300.2,5702.9382,11142.7884,1.1,0.0,0.33,18.7,1.4,17.5,20.94,959.7,1.01,0.0,33.7,35.0
2015-04-12 15:43:34,1.6,1.6,1.6,1.6,1.6,16011,0.68647,28.987,68.647,4.3,132.983,13.359,66.0,0.0,1546.5,0.0,0.9,0.0,1578.0,258223.0,16304.5,401.0,38965.8,3219.0,31.64,5.055,5.248,101.3,101.3,101.3,96.66,28.63,28.86,27.96,32.99,15.819,174.225,5702.9489,11142.7567,14.7,299.6,5702.9334,11142.7846,1.0,0.0,0.33,18.65,1.4,17.85,20.94,959.7,1.01,0.0,33.65,34.95
2015-04-12 15:43:35,2.07,2.07,2.07,2.07,2.07,16012,0.67571,28.987,67.571,4.3,90.267,13.359,44.0,0.0,1508.5,0.0,1.0,0.0,1457.0,291983.4,20005.4,401.0,39370.3,3186.7,31.57,4.978,4.853,101.3,101.3,101.3,96.53,28.64,28.9,27.95,33.01,15.81,174.113333333,5702.94459333,11142.7531,14.6066666667,298.9,5702.9285,11142.7808,0.9,0.0,0.33,18.6,1.4,18.2,20.94,959.7,1.01,0.0,33.6,34.9
2015-04-12 15:43:36,3.27,3.27,3.27,3.27,3.27,16013,0.66327,28.987,66.327,4.3,111.374,12.738,53.0,0.0,1487.0,0.0,1.0,0.0,1347.0,325743.8,23706.3,401.0,38430.7,2649.3,31.34,5.002,5.15,101.3,101.3,101.3,96.86,28.64,28.89,27.95,32.99,16.38,174.001666667,5702.94028667,11142.7495,14.5133333333,298.8,5702.9235,11142.777,1.1,0.0,0.48,18.6,1.4,18.2,20.94,959.7,1.01,0.0,33.6,34.9
2015-04-12 15:43:37,4.94,4.94,4.94,4.94,4.94,16014,0.65011,28.987,65.011,4.3,145.928,12.738,74.0,0.0,1481.0,82.7,1.3,19.0,1413.0,359504.2,27407.2,401.0,37491.1,2339.2,31.47,4.988,5.189,101.3,101.3,101.3,96.73,28.63,28.88,27.92,32.93,15.985,173.89,5702.93598,11142.7459,14.42,298.7,5702.9185,11142.7723,1.1,0.0,0.48,18.7,1.2,19.1,20.94,959.7,1.01,0.0,33.7,34.9
2015-04-12 15:43:38,5.13,5.13,5.13,5.13,5.13,16015,0.63874,28.987,63.874,4.3,153.681,13.359,76.0,0.0,1513.5,86.8,3.8,40.0,1425.0,393264.6,31108.1,401.0,36551.5,2029.1,31.34,5.031,4.664,101.3,101.3,101.3,96.98,28.64,28.92,27.92,32.96,16.092,173.778333333,5702.93167333,11142.7423,14.3266666667,298.3,5702.9136,11142.7684,0.9,0.0,0.48,18.7,1.2,19.1,20.94,959.7,1.01,0.0,33.7,34.9
2015-04-12 15:43:39,4.61,4.61,4.61,4.61,4.61,16016,0.6294,28.987,62.94,4.3,131.662,13.359,66.0,0.0,1513.5,96.6,5.3,39.0,1450.0,427025.0,34809.0,401.0,35281.0,1585.0,31.5,5.093,5.213,101.3,101.3,101.3,96.93,28.63,28.88,27.9,32.97,16.246,173.666666667,5702.92736667,11142.7387,14.2333333333,297.6,5702.9087,11142.765,0.9,0.0,0.48,18.5,1.0,19.1,20.93,959.7,1.01,0.0,33.7,34.9
2015-04-12 15:43:40,4.2,4.2,4.2,4.2,4.2,16017,0.62139,28.987,62.139,4.3,104.308,13.359,53.0,0.0,1513.5,126.1,8.8,57.0,1537.0,409596.7,30420.8,401.0,35924.9,1528.4,31.4,5.189,4.894,101.3,101.3,101.3,96.97,28.63,28.9,27.9,32.98,16.152,173.555,5702.92306,11142.7351,14.14,297.6,5702.9041,11142.7605,1.0,0.0,0.475,18.5,1.0,19.1,20.93,959.7,1.015,0.0,33.7,34.9
2015-04-12 15:43:41,4.23,4.23,4.23,4.23,4.23,16018,0.61444,28.987,61.444,4.3,95.775,12.738,44.0,0.0,1473.0,153.6,12.1,76.0,1596.0,392168.4,26032.6,401.0,36568.8,1471.8,31.42,4.812,4.934,101.3,101.3,101.3,96.98,28.65,28.9,27.89,32.96,16.262,173.443333333,5702.91875333,11142.7315,14.0466666667,297.3,5702.8996,11142.7563,1.0,0.0,0.47,18.5,1.0,19.1,20.93,959.7,1.02,0.0,33.7,34.9
2015-04-12 15:43:42,3.64,3.64,3.64,3.64,3.64,16019,0.60903,28.987,60.903,4.3,156.679,13.981,84.0,0.0,1569.0,139.5,18.9,74.0,1651.0,374740.1,21644.4,401.0,39819.8,1532.9,31.44,5.138,5.206,101.3,101.3,101.3,96.99,28.63,28.88,27.88,32.94,15.955,173.331666667,5702.91444667,11142.7279,13.9533333333,296.3,5702.8951,11142.7515,0.9,0.0,0.47,18.3,0.8,17.3,20.94,959.7,1.02,0.0,33.7,34.9
2015-04-12 15:43:43,2.56,2.56,2.56,2.56,2.56,16020,0.60441,28.986,60.441,4.3,169.69,13.981,82.0,0.0,1569.0,177.6,20.8,64.0,1709.0,357311.8,17256.2,401.0,41827.45,1564.0,31.59,4.893,4.697,101.3,101.3,101.3,96.94,28.65,28.9,27.86,32.95,16.089,173.22,5702.91014,11142.7243,13.86,295.3,5702.8908,11142.746,1.1,0.0,0.47,18.3,0.8,17.3,20.94,959.7,1.02,0.0,33.6,34.9
2015-04-12 15:43:44,1.93,1.94,1.93,1.94,1.94,16021,0.59884,28.986,59.884,4.3,114.504,13.981,58.0,0.0,1572.0,176.3,25.1,91.0,1763.0,339883.5,12868.0,401.0,43835.1,1595.1,31.53,5.012,5.138,101.3,101.3,101.3,96.84,28.63,28.88,27.88,32.95,15.803,173.108333333,5702.90583333,11142.7207,13.7666666667,294.8,5702.8865,11142.74,0.9,0.0,0.36,18.3,0.8,17.3,20.94,959.7,1.02,0.0,33.6,34.9
2015-04-12 15:43:45,1.79,1.79,1.79,1.79,1.79,16022,0.59201,28.986,59.201,4.3,116.657,13.359,59.0,0.0,1537.5,105.1,19.5,40.0,1808.0,322455.2,8479.8,401.0,46619.1,1568.9,31.6,4.956,4.888,101.3,101.3,101.3,96.72,28.64,28.91,27.86,32.95,15.904,172.996666667,5702.90152667,11142.7171,13.6733333333,295.0,5702.8821,11142.7337,0.9,0.0,0.36,18.3,0.8,15.4,20.94,959.7,1.02,0.0,33.6,34.8
2015-04-12 15:43:46,2.18,2.18,2.18,2.18,2.18,16023,0.58461,28.986,58.461,4.3,119.907,13.359,60.0,0.0,1532.5,15.2,11.6,11.0,1735.0,305026.9,4091.6,401.0,46362.0,1480.7,31.77,4.964,5.109,101.3,101.3,101.3,96.57,28.64,28.9,27.85,32.94,15.551,172.885,5702.89722,11142.7135,13.58,296.1,5702.8776,11142.7271,0.9,0.0,0.36,18.4,0.9,15.4,20.94,959.7,1.02,0.0,33.6,34.8
2015-04-12 15:43:47,2.28,2.28,2.28,2.28,2.28,16024,0.57675,28.986,57.675,4.3,117.912,13.359,60.0,0.0,1527.5,75.2,8.0,18.0,1725.0,287598.6,-296.6,401.0,46104.9,1392.5,31.35,5.06,5.005,101.3,101.3,101.3,96.78,28.66,28.91,27.87,32.97,15.833,172.773333333,5702.89291333,11142.7099,13.4866666667,296.0,5702.873,11142.721,1.1,0.0,0.36,18.5,1.0,15.4,20.94,959.7,1.02,0.0,33.6,34.8
2015-04-12 15:43:48,1.91,1.91,1.91,1.91,1.91,16025,0.56931,28.986,56.931,4.3,90.267,13.359,41.0,0.0,1506.5,12.4,6.4,0.0,1692.0,270170.3,-4684.8,401.0,42261.4,1238.4,31.51,4.978,5.136,101.3,101.3,101.3,96.95,28.65,28.9,27.84,32.95,16.086,172.661666667,5702.88860667,11142.7063,13.3933333333,296.3,5702.8686,11142.7159,1.1,0.0,0.36,18.5,1.0,14.6,20.94,959.7,1.02,0.0,33.5,34.9
2015-04-12 15:43:49,1.32,1.32,1.32,1.32,1.32,16026,0.56317,28.984,56.317,4.3,83.174,12.738,39.0,0.0,1457.0,44.6,3.6,0.0,1623.0,252742.0,-9073.0,400.5,40036.75,1219.65,31.41,5.097,4.896,101.3,101.3,101.3,96.95,28.64,28.91,27.83,32.96,16.02,172.55,5702.8843,11142.7027,13.3,295.1,5702.8651,11142.7102,1.1,0.0,0.3,18.5,1.0,14.6,20.94,959.7,1.01,0.0,33.5,34.9
2015-04-12 15:43:50,0.926,0.926,0.926,0.926,0.926,16027,0.55722,28.984,55.722,4.3,101.56,12.427,49.0,0.0,1440.5,0.0,4.1,29.0,1576.0,231309.4,-5929.8,400.0,37812.1,1200.9,31.63,4.957,5.03,101.3,101.3,101.3,96.82,28.65,28.9,27.79,32.94,16.326,172.438333333,5702.87999333,11142.6991,13.2066666667,296.2,5702.8615,11142.7045,1.1,0.0,0.3,18.6,0.8,14.4,20.94,959.7,1.02,0.0,33.6,34.8
2015-04-12 15:43:51,0.607,0.607,0.607,0.607,0.607,16028,0.54898,28.984,54.898,4.3,140.671,12.738,71.0,0.0,1479.0,50.9,3.5,0.0,1586.0,209876.8,-2786.6,400.0,34567.8,1217.3,31.46,5.266,5.0,101.3,101.3,101.3,96.9,28.63,28.91,27.81,32.94,15.937,172.326666667,5702.87568667,11142.6955,13.1133333333,295.9,5702.8581,11142.6991,0.9,0.0,0.3,18.6,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.8
2015-04-12 15:43:52,0.414,0.414,0.414,0.414,0.414,16029,0.53975,28.984,53.975,4.3,108.838,13.359,50.0,0.0,1554.0,0.0,2.9,0.0,1530.0,188444.2,356.6,400.0,33977.35,1145.85,31.54,4.895,5.184,101.3,101.3,101.3,96.89,28.64,28.89,27.79,32.95,16.348,172.215,5702.87138,11142.6919,13.02,295.4,5702.8543,11142.694,0.9,0.0,0.3,18.65,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.85
2015-04-12 15:43:53,0.345,0.345,0.345,0.345,0.345,16030,0.52941,28.984,52.941,4.3,94.243,13.981,47.0,0.0,1593.5,0.0,2.2,0.0,1494.0,167011.6,3499.8,400.0,33386.9,1074.4,31.52,4.905,4.707,101.3,101.3,101.3,96.91,28.64,28.93,27.78,32.94,15.842,172.103333333,5702.86707333,11142.6883,12.9266666667,295.0,5702.851,11142.6878,0.9,0.0,0.3,18.7,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.9
2015-04-12 15:43:54,0.261,0.262,0.261,0.262,0.262,16031,0.51781,28.983,51.781,4.3,71.63,14.292,32.0,0.0,1652.5,0.0,1.8,0.0,1428.0,145579.0,6643.0,400.0,30927.8,1003.7,31.62,4.884,5.078,101.3,101.3,101.3,96.86,28.65,28.9,27.76,32.92,16.036,171.991666667,5702.86276667,11142.6847,12.8333333333,292.7,5702.8482,11142.681,0.9,0.0,0.25,18.7,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.9
2015-04-12 15:43:55,0.19,0.19,0.19,0.19,0.19,16032,0.50591,28.983,50.591,4.3,72.224,14.292,32.0,0.0,1664.5,0.0,1.2,0.0,1381.0,124146.4,9786.2,400.0,29101.85,933.0,31.22,4.942,5.208,101.3,101.3,101.3,96.92,28.66,28.9,27.78,32.94,15.946,171.88,5702.85846,11142.6811,12.74,290.9,5702.8454,11142.6746,0.9,0.0,0.25,18.7,0.8,15.0,20.94,959.9,1.02,0.0,33.6,34.9
2015-04-12 15:43:56,0.136,0.136,0.136,0.136,0.136,16033,0.49359,28.983,49.359,4.3,48.37,14.292,19.0,0.0,1670.0,0.0,1.1,0.0,1333.0,102713.8,12929.4,400.0,27275.9,862.3,31.38,5.02,5.051,101.3,101.3,101.3,96.92,28.65,28.91,27.77,32.92,15.976,171.768333333,5702.85415333,11142.6775,12.6466666667,290.3,5702.8428,11142.6687,0.9,0.0,0.25,18.7,0.8,15.0,20.94,959.9,1.02,0.0,33.6,34.9
2015-04-12 15:43:57,0.09,0.09,0.09,0.09,0.09,16034,0.48165,28.983,48.165,4.4,0.0,14.292,0.0,0.0,1634.5,0.0,0.9,0.0,1232.0,81281.2,16072.6,400.0,23605.1,641.0,31.09,4.861,4.855,101.3,101.3,101.3,97.17,28.65,28.91,27.76,32.94,16.317,171.656666667,5702.84984667,11142.6739,12.5533333333,289.2,5702.8405,11142.6628,0.9,0.0,0.25,18.8,0.8,15.0,20.94,959.9,1.02,0.0,33.6,34.9
2015-04-12 15:43:58,0.06,0.06,0.06,0.06,0.06,16035,0.46918,28.981,46.918,4.4,0.0,14.292,0.0,0.0,1677.5,0.0,0.6,0.0,1475.0,59848.6,19215.8,400.0,22469.0333333,554.4,31.24,5.203,4.89,101.3,101.3,101.3,97.33,28.62,28.91,27.74,32.92,16.756,171.545,5702.84554,11142.6703,12.46,287.8,5702.8378,11142.657,0.9,0.0,0.25,18.8,0.8,15.35,20.94,959.9,1.025,0.0,33.6,34.9
2015-04-12 15:43:59,0.044,0.045,0.044,0.045,0.045,16036,0.45682,28.981,45.682,4.4,0.0,14.913,0.0,0.0,1701.5,38.0,0.8,9.0,1383.0,38416.0,22359.0,400.0,21332.9666667,467.8,30.71,5.181,4.961,101.3,101.3,101.3,97.85,28.59,28.87,27.73,32.96,17.235,171.433333333,5702.84123333,11142.6667,12.3666666667,287.4,5702.8349,11142.6518,0.9,0.0,0.25,18.8,0.8,15.7,20.94,959.9,1.03,0.0,33.6,34.9
2015-04-12 15:44:00,0.036,0.036,0.036,0.036,0.036,16037,0.44526,28.981,44.526,4.3,0.0,15.224,0.0,0.0,1770.5,89.6,2.5,46.0,1430.0,42022.1,17056.6,400.0,20196.9,345.5,30.53,5.208,5.265,101.3,101.3,101.3,98.49,28.56,28.81,27.72,32.95,17.717,171.321666667,5702.83692667,11142.6631,12.2733333333,286.6,5702.8305,11142.6481,1.0,0.0,0.25,18.9,0.6,15.2,20.94,959.9,1.03,0.0,33.6,34.9
2015-04-12 15:44:01,0.028,0.028,0.028,0.028,0.028,16038,0.43332,28.979,43.332,4.3,0.0,15.224,0.0,0.0,1783.5,105.8,4.8,54.0,1514.0,45628.2,11754.2,399.5,18618.3,285.45,30.27,5.373,5.472,101.3,101.3,101.3,99.01,28.56,28.8,27.7,32.96,18.278,171.21,5702.83262,11142.6595,12.18,286.6,5702.8272,11142.6423,0.9,0.0,0.25,18.9,0.6,15.2,20.94,960.5,1.03,0.0,33.6,34.9
2015-04-12 15:44:02,0.025,0.025,0.025,0.025,0.025,16039,0.42168,28.979,42.168,4.3,0.0,15.845,0.0,0.0,1810.5,89.5,7.1,59.0,1566.0,49234.3,6451.8,399.0,17039.7,225.4,30.2,5.636,5.591,101.3,101.3,101.3,99.74,28.5,28.78,27.66,32.96,18.844,171.098333333,5702.82831333,11142.6559,12.0866666667,286.4,5702.8236,11142.6373,0.9,0.0,0.17,18.9,0.6,15.2,20.94,960.5,1.05,0.0,33.6,34.9
2015-04-12 15:44:03,0.507,0.507,0.507,0.507,0.507,16040,0.41062,28.979,41.062,4.3,0.0,15.845,0.0,0.0,1833.5,54.0,5.1,0.0,1570.0,52840.4,1149.4,399.0,13982.2,120.8,30.16,5.422,5.363,101.3,101.3,101.3,99.73,28.5,28.76,27.67,32.92,18.243,170.986666667,5702.82400667,11142.6523,11.9933333333,286.8,5702.8196,11142.6323,0.9,0.0,0.17,18.9,0.6,13.6,20.94,960.5,1.08,0.0,33.6,35.0
2015-04-12 15:44:04,5.08,5.08,5.08,5.08,5.08,16041,0.40017,28.979,40.017,4.3,0.0,17.398,0.0,0.0,1479.5,22.7,5.3,29.0,1557.0,56446.5,-4153.0,399.0,12587.95,107.6,30.77,4.685,4.652,101.3,101.3,101.3,99.12,28.53,28.79,27.67,32.92,16.594,170.875,5702.8197,11142.6487,11.9,286.5,5702.8154,11142.6279,0.8,0.0,0.17,19.0,0.6,13.6,20.94,960.5,1.08,0.0,33.6,35.0
2015-04-12 15:44:05,15.4,15.4,15.4,15.4,15.4,16042,0.39464,28.978,39.464,4.4,0.0,17.398,0.0,0.0,1479.0,7.4,4.1,0.0,1531.0,60052.6,-9455.4,399.0,11193.7,94.4,30.58,4.837,4.832,101.3,101.3,101.3,98.91,28.55,28.82,27.71,32.92,15.93,170.763333333,5702.81539333,11142.6451,11.8066666667,286.1,5702.811,11142.6244,0.9,0.0,0.17,19.1,0.6,13.6,20.94,960.5,1.08,0.0,33.6,35.0
2015-04-12 15:44:06,20.5,20.5,20.5,20.5,20.5,16043,0.40379,28.978,40.379,4.4,0.0,16.777,0.0,0.0,1451.0,59.1,2.7,0.0,1503.0,63658.7,-14757.8,399.0,9009.1,1159.7,31.06,4.452,4.578,101.3,101.3,101.3,98.43,28.56,28.82,27.71,32.94,14.644,170.651666667,5702.81108667,11142.6415,11.7133333333,286.0,5702.8066,11142.6207,0.9,0.0,0.17,19.1,0.6,12.0,20.94,960.5,1.08,0.0,33.6,34.9
2015-04-12 15:44:07,16.1,16.1,16.1,16.1,16.1,16044,0.43458,28.978,43.458,4.4,79.33,16.777,37.0,0.0,1457.5,72.5,4.5,40.0,1509.0,67264.8,-20060.2,399.5,8104.3,2778.3,31.33,4.717,4.736,101.3,101.3,101.3,97.87,28.58,28.85,27.71,32.9,14.357,170.54,5702.80678,11142.6379,11.62,285.9,5702.8021,11142.6178,1.0,0.0,0.08,19.1,0.6,12.0,20.94,960.5,1.07,0.0,33.6,34.9
2015-04-12 15:44:08,11.9,11.9,11.9,11.9,11.9,16045,0.48302,28.976,48.302,4.5,100.741,17.398,53.0,0.0,1479.0,7.0,5.6,1.0,1483.0,70870.9,-25362.6,400.0,7199.5,4396.9,31.9,4.644,4.884,101.3,101.3,101.3,97.82,28.6,28.86,27.65,32.85,14.57,170.428333333,5702.80247333,11142.6343,11.5266666667,287.3,5702.7976,11142.6146,1.1,0.0,0.08,19.2,0.6,10.6,20.94,960.5,1.07,0.0,33.6,34.9
2015-04-12 15:44:09,8.39,8.4,8.39,8.4,8.4,16046,0.53635,28.976,53.635,4.5,117.503,17.398,61.0,0.0,1496.0,88.0,3.9,0.0,1488.0,74477.0,-30665.0,400.0,8361.5,7883.9,31.1,5.093,4.985,101.3,101.3,101.3,97.69,28.61,28.9,27.71,32.91,15.074,170.316666667,5702.79816667,11142.6307,11.4333333333,285.6,5702.7931,11142.6106,0.9,0.0,0.08,19.2,0.6,10.6,20.94,960.5,1.05,0.0,33.6,34.9
2015-04-12 15:44:10,5.22,5.22,5.22,5.22,5.22,16047,0.58724,28.975,58.724,4.5,138.385,17.709,72.0,0.0,1538.0,92.2,7.6,41.0,1509.0,105842.1,-27105.0,399.5,12991.8,8599.4,31.47,5.143,4.755,101.3,101.3,101.3,97.29,28.61,28.93,27.67,32.91,14.826,170.205,5702.79386,11142.6271,11.34,285.7,5702.789,11142.6081,0.9,0.0,0.08,19.25,0.6,11.35,20.94,960.5,1.05,0.0,33.6,34.9
2015-04-12 15:44:11,2.91,2.91,2.91,2.91,2.91,16048,0.62799,28.975,62.799,4.6,163.997,18.952,85.0,0.0,1597.5,87.2,9.4,39.0,1545.0,137207.2,-23545.0,399.0,17622.1,9314.9,31.39,4.907,5.329,101.3,101.3,101.3,97.19,28.62,28.88,27.66,32.9,15.137,170.093333333,5702.78955333,11142.6235,11.2466666667,285.3,5702.7847,11142.6057,0.9,0.0,0.08,19.3,0.6,12.1,20.94,960.5,1.05,0.0,33.6,34.9
2015-04-12 15:44:12,1.63,1.63,1.63,1.63,1.63,16049,0.65637,28.975,65.637,4.5,127.066,19.262,63.0,0.0,1647.0,140.3,12.9,65.0,1536.0,168572.3,-19985.0,399.0,26761.9,8941.8,31.54,4.887,5.024,101.3,101.3,101.3,97.1,28.63,28.91,27.64,32.89,15.193,169.981666667,5702.78524667,11142.6199,11.1533333333,285.2,5702.7803,11142.6033,1.0,0.0,0.08,19.3,0.6,12.1,20.94,960.5,1.03,0.0,33.6,34.9
2015-04-12 15:44:13,1.02,1.02,1.02,1.02,1.02,16050,0.67239,28.973,67.239,4.5,92.235,19.262,46.0,0.0,1665.5,127.7,15.6,68.0,1576.0,199937.4,-16425.0,399.0,29901.85,8164.15,31.61,4.909,5.01,101.3,101.3,101.3,96.99,28.63,28.91,27.62,32.9,15.294,169.87,5702.78094,11142.6163,11.06,285.3,5702.7758,11142.6015,1.0,0.0,0.08,19.5,1.2,25.5,20.94,960.5,1.03,0.0,33.6,34.9
2015-04-12 15:44:14,0.728,0.728,0.728,0.728,0.728,16051,0.67967,28.973,67.967,4.5,122.284,19.884,58.0,0.0,1699.0,100.2,16.5,43.0,1577.0,231302.5,-12865.0,399.0,33041.8,7386.5,31.53,4.84,4.932,101.3,101.3,101.3,96.92,28.63,28.92,27.63,32.88,15.336,169.758333333,5702.77663333,11142.6127,10.9666666667,285.5,5702.7718,11142.6002,1.0,0.0,0.08,19.5,1.2,25.5,20.94,960.5,1.02,0.0,33.6,34.8
2015-04-12 15:44:15,0.592,0.592,0.592,0.592,0.592,16052,0.6783,28.973,67.83,4.5,129.879,20.816,60.0,0.0,1756.0,46.3,15.8,48.0,1602.0,262667.6,-9305.0,399.0,37337.2,5483.1,31.72,5.074,4.877,101.3,101.3,101.3,96.76,28.62,28.91,27.61,32.9,15.438,169.646666667,5702.77232667,11142.6091,10.8733333333,285.5,5702.7678,11142.5994,1.0,0.0,0.58,19.5,2.4,25.5,20.32,960.5,1.02,0.0,33.6,34.7
2015-04-12 15:44:16,0.517,0.517,0.517,0.517,0.517,16053,0.6722,28.972,67.22,4.4,133.353,20.816,62.0,0.0,1775.0,109.4,12.3,25.0,1576.0,294032.7,-5745.0,399.0,37546.3,4743.85,31.6,5.226,5.129,101.3,101.3,101.3,96.8,28.61,28.9,27.59,32.9,15.818,169.535,5702.76802,11142.6055,10.78,285.5,5702.7646,11142.5979,0.8,0.0,0.58,19.65,2.4,34.8,20.32,960.5,1.02,0.0,33.6,34.7
2015-04-12 15:44:17,0.472,0.472,0.472,0.472,0.472,16054,0.66304,28.972,66.304,4.4,103.277,20.816,46.0,0.0,1768.5,59.3,13.4,55.0,1622.0,325397.8,-2185.0,399.0,37755.4,4004.6,31.5,4.932,4.935,101.3,101.3,101.3,96.83,28.65,28.93,27.6,32.88,15.835,169.423333333,5702.76371333,11142.6019,10.6866666667,285.7,5702.7608,11142.5958,0.8,0.0,0.58,19.8,2.4,44.1,20.32,960.5,1.02,0.0,33.6,34.7
