,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity
2015-04-12 14:40:27,277.5,5702.7227,11142.175,1.1
2015-04-12 14:40:28,277.3,5702.7229,11142.183,2.3
2015-04-12 14:40:29,276.9,5702.723,11142.192,1.4
2015-04-12 14:40:30,276.3,5702.7229,11142.2012,1.4
2015-04-12 14:40:31,275.7,5702.7229,11142.211,1.4
2015-04-12 14:40:32,275.5,5702.7235,11142.2206,1.2
2015-04-12 14:40:33,275.2,5702.7241,11142.2303,1.3
2015-04-12 14:40:34,275.1,5702.7248,11142.2399,2.3
2015-04-12 14:40:35,274.9,5702.7255,11142.25,1.3
2015-04-12 14:40:36,274.9,5702.7262,11142.2601,1.8
2015-04-12 14:40:37,274.4,5702.7263,11142.271,1.1
2015-04-12 14:40:38,274.4,5702.7272,11142.2813,1.1
2015-04-12 14:40:39,274.0,5702.7273,11142.2921,1.3
2015-04-12 14:40:40,273.9,5702.7277,11142.3028,1.4
2015-04-12 14:40:41,273.8,5702.7278,11142.314,1.4
2015-04-12 14:40:42,273.7,5702.7285,11142.3242,1.4
2015-04-12 14:40:43,273.7,5702.7289,11142.3345,1.3
2015-04-12 14:40:44,273.8,5702.7297,11142.3439,1.4
2015-04-12 14:40:45,273.4,5702.7298,11142.3527,2.2
2015-04-12 14:40:46,272.9,5702.73,11142.3614,2.3
2015-04-12 14:40:47,272.8,5702.7303,11142.371,1.3
2015-04-12 14:40:48,272.7,5702.7307,11142.3808,1.1
2015-04-12 14:40:49,272.3,5702.7306,11142.3909,1.3
2015-04-12 14:40:50,271.9,5702.7298,11142.4014,1.3
2015-04-12 14:40:51,271.7,5702.7296,11142.4103,1.1
2015-04-12 14:40:52,271.1,5702.7295,11142.419,2.3
2015-04-12 14:40:53,271.4,5702.7287,11142.429,1.4
2015-04-12 14:40:54,271.2,5702.7284,11142.4379,1.4
2015-04-12 14:40:55,271.1,5702.7275,11142.4462,2.3
2015-04-12 14:40:56,271.1,5702.7273,11142.4545,2.3
2015-04-12 14:40:57,271.2,5702.7268,11142.4626,1.4
2015-04-12 14:40:58,271.0,5702.7265,11142.4709,2.3
2015-04-12 14:40:59,271.0,5702.7261,11142.4796,2.3
2015-04-12 14:41:00,271.0,5702.7258,11142.4881,2.3
2015-04-12 14:41:01,270.8,5702.7252,11142.4956,1.4
2015-04-12 14:41:02,271.3,5702.7255,11142.5031,1.3
2015-04-12 14:41:03,271.0,5702.7262,11142.5108,2.3
2015-04-12 14:41:04,271.2,5702.7272,11142.52,1.3
2015-04-12 14:41:05,271.4,5702.7292,11142.5283,1.1
2015-04-12 14:41:06,271.3,5702.7312,11142.5353,1.4
2015-04-12 14:41:07,271.1,5702.7335,11142.5428,1.1
2015-04-12 14:41:08,271.1,5702.736,11142.5494,1.1
2015-04-12 14:41:09,270.9,5702.7387,11142.5544,1.3
2015-04-12 14:41:10,271.1,5702.7422,11142.559,1.1
2015-04-12 14:41:11,271.2,5702.7465,11142.5631,1.2
2015-04-12 14:41:12,271.0,5702.7509,11142.5668,1.3
2015-04-12 14:41:13,271.1,5702.7547,11142.5697,1.0
2015-04-12 14:41:14,271.2,5702.759,11142.5727,1.1
2015-04-12 14:41:15,271.7,5702.7637,11142.5756,1.1
2015-04-12 14:41:16,272.0,5702.769,11142.5774,1.0
2015-04-12 14:41:17,272.7,5702.7746,11142.5797,1.1
2015-04-12 14:41:18,273.0,5702.7799,11142.5823,1.1
2015-04-12 14:41:19,273.9,5702.7847,11142.5857,1.1
2015-04-12 14:41:20,274.5,5702.7899,11142.5892,1.0
2015-04-12 14:41:21,274.8,5702.7951,11142.5922,1.1
2015-04-12 14:41:22,275.5,5702.801,11142.5951,1.1
2015-04-12 14:41:23,276.0,5702.8066,11142.5986,1.1
2015-04-12 14:41:24,276.9,5702.813,11142.6016,1.1
2015-04-12 14:41:25,276.9,5702.8187,11142.6056,1.1
2015-04-12 14:41:26,277.1,5702.8244,11142.6106,1.1
2015-04-12 14:41:27,277.3,5702.83,11142.6164,1.3
2015-04-12 14:41:28,277.1,5702.8361,11142.6227,1.2
2015-04-12 14:41:29,277.2,5702.8409,11142.6308,1.3
2015-04-12 14:41:30,277.6,5702.8462,11142.6388,1.3
2015-04-12 14:41:31,277.1,5702.8509,11142.647,1.2
2015-04-12 14:41:32,277.3,5702.8553,11142.6551,1.3
2015-04-12 14:41:33,277.5,5702.8597,11142.6626,1.3
2015-04-12 14:41:34,277.5,5702.864,11142.67,1.1
2015-04-12 14:41:35,277.8,5702.8682,11142.6769,1.1
2015-04-12 14:41:36,277.8,5702.8721,11142.683,1.1
2015-04-12 14:41:37,277.8,5702.8761,11142.6891,1.1
2015-04-12 14:41:38,278.3,5702.8804,11142.6945,1.1
2015-04-12 14:41:39,279.5,5702.8839,11142.7009,1.1
2015-04-12 14:41:40,278.9,5702.8874,11142.707,1.1
2015-04-12 14:41:41,278.8,5702.8912,11142.7115,1.2
2015-04-12 14:41:42,278.8,5702.8948,11142.7164,1.1
2015-04-12 14:41:43,279.0,5702.8987,11142.7208,1.2
2015-04-12 14:41:44,278.8,5702.9032,11142.7248,1.1
2015-04-12 14:41:45,279.0,5702.9075,11142.7288,1.2
2015-04-12 14:41:46,279.4,5702.9115,11142.7326,1.1
2015-04-12 14:41:47,279.6,5702.9159,11142.7361,1.1
2015-04-12 14:41:48,279.6,5702.9207,11142.7392,1.3
2015-04-12 14:41:49,280.2,5702.9252,11142.7423,1.1
2015-04-12 14:41:50,280.6,5702.93,11142.7455,1.0
2015-04-12 14:41:51,280.8,5702.9349,11142.748,1.1
2015-04-12 14:41:52,281.4,5702.9396,11142.7504,1.0
2015-04-12 14:41:53,281.8,5702.9441,11142.7528,1.1
2015-04-12 14:41:54,282.1,5702.9487,11142.7553,1.2
2015-04-12 14:41:55,282.3,5702.9534,11142.7577,1.0
2015-04-12 14:41:56,282.4,5702.9581,11142.7596,1.0
2015-04-12 14:41:57,282.6,5702.9626,11142.762,1.1
2015-04-12 14:41:58,283.0,5702.967,11142.7647,1.1
2015-04-12 14:41:59,283.2,5702.9714,11142.7669,1.1
2015-04-12 14:42:00,283.5,5702.9752,11142.7693,1.1
2015-04-12 14:42:01,284.1,5702.9788,11142.7713,1.0
2015-04-12 14:42:02,284.3,5702.9834,11142.7735,1.0
2015-04-12 14:42:03,284.8,5702.9885,11142.7754,1.5
2015-04-12 14:42:04,285.2,5702.9921,11142.7771,1.1
2015-04-12 14:42:05,285.5,5702.9969,11142.7784,1.1
2015-04-12 14:42:06,286.0,5703.001,11142.7788,1.2
2015-04-12 14:42:07,286.2,5703.006,11142.7788,1.2
2015-04-12 14:42:08,287.6,5703.0106,11142.7778,1.1
2015-04-12 14:42:09,287.7,5703.0156,11142.7778,1.2
2015-04-12 14:42:10,290.2,5703.0201,11142.7781,1.2
2015-04-12 14:42:11,291.0,5703.0249,11142.7788,1.2
2015-04-12 14:42:12,293.1,5703.0304,11142.7794,1.2
2015-04-12 14:42:13,293.0,5703.0356,11142.7803,1.2
2015-04-12 14:42:14,292.8,5703.0402,11142.7809,1.2
2015-04-12 14:42:15,293.7,5703.0455,11142.7809,1.2
2015-04-12 14:42:16,293.3,5703.0504,11142.7814,1.2
2015-04-12 14:42:17,293.5,5703.0554,11142.7819,1.2
2015-04-12 14:42:18,293.0,5703.0608,11142.7828,1.2
2015-04-12 14:42:19,293.1,5703.0658,11142.7833,1.2
2015-04-12 14:42:20,293.3,5703.0711,11142.7837,1.1
2015-04-12 14:42:21,293.1,5703.0763,11142.7838,1.1
2015-04-12 14:42:22,293.7,5703.0814,11142.7839,1.2
2015-04-12 14:42:23,293.3,5703.086,11142.7844,1.2
2015-04-12 14:42:24,292.5,5703.0905,11142.7842,1.2
2015-04-12 14:42:25,294.0,5703.0949,11142.7845,1.3
2015-04-12 14:42:26,294.0,5703.0993,11142.7846,1.3
2015-04-12 14:42:27,293.1,5703.1037,11142.7845,1.3
2015-04-12 14:42:28,292.7,5703.1085,11142.7846,1.3
2015-04-12 14:42:29,293.2,5703.1136,11142.785,1.2
2015-04-12 14:42:30,293.3,5703.1184,11142.7846,1.3
2015-04-12 14:42:31,292.2,5703.123,11142.7828,1.2
2015-04-12 14:42:32,292.1,5703.1276,11142.7804,1.1
2015-04-12 14:42:33,292.4,5703.1318,11142.7773,1.0
2015-04-12 14:42:34,293.0,5703.1361,11142.7739,1.0
2015-04-12 14:42:35,293.0,5703.1403,11142.77,1.1
2015-04-12 14:42:36,293.3,5703.1444,11142.7659,1.0
2015-04-12 14:42:37,292.8,5703.1483,11142.7619,1.0
2015-04-12 14:42:38,293.0,5703.1519,11142.7575,1.2
2015-04-12 14:42:39,293.9,5703.1547,11142.7538,1.1
2015-04-12 14:42:40,295.8,5703.1564,11142.7507,1.1
2015-04-12 14:42:41,295.8,5703.1598,11142.7461,1.1
2015-04-12 14:42:42,296.1,5703.163,11142.741,1.1
2015-04-12 14:42:43,296.0,5703.1668,11142.7349,1.1
2015-04-12 14:42:44,296.0,5703.1707,11142.7285,1.1
2015-04-12 14:42:45,296.7,5703.1737,11142.7233,1.1
2015-04-12 14:42:46,296.8,5703.1771,11142.7161,1.1
2015-04-12 14:42:47,296.7,5703.1808,11142.7083,1.1
2015-04-12 14:42:48,296.3,5703.1846,11142.7007,1.1
2015-04-12 14:42:49,295.8,5703.1885,11142.693,1.1
2015-04-12 14:42:50,295.8,5703.1927,11142.6869,1.1
2015-04-12 14:42:51,296.0,5703.1968,11142.6805,1.1
2015-04-12 14:42:52,296.2,5703.201,11142.6744,1.1
2015-04-12 14:42:53,296.2,5703.2052,11142.6674,1.1
2015-04-12 14:42:54,296.2,5703.2095,11142.6605,1.1
2015-04-12 14:42:55,296.2,5703.2137,11142.6537,1.1
2015-04-12 14:42:56,296.1,5703.218,11142.6466,1.1
2015-04-12 14:42:57,296.1,5703.2218,11142.6395,1.1
2015-04-12 14:42:58,295.9,5703.2258,11142.6321,1.3
2015-04-12 14:42:59,295.8,5703.2302,11142.6239,1.1
2015-04-12 14:43:00,295.7,5703.2339,11142.6152,1.2
2015-04-12 14:43:01,295.7,5703.2376,11142.6073,1.2
2015-04-12 14:43:02,295.7,5703.2414,11142.5997,1.3
2015-04-12 14:43:03,295.7,5703.245,11142.5919,1.2
2015-04-12 14:43:04,295.6,5703.2488,11142.5849,1.3
2015-04-12 14:43:05,295.3,5703.2532,11142.5765,1.2
2015-04-12 14:43:06,295.0,5703.2566,11142.57,1.3
2015-04-12 14:43:07,294.7,5703.2599,11142.5636,1.3
2015-04-12 14:43:08,294.6,5703.2635,11142.5565,1.3
2015-04-12 14:43:09,294.2,5703.2674,11142.5491,1.2
2015-04-12 14:43:10,293.9,5703.2715,11142.5417,1.3
2015-04-12 14:43:11,293.8,5703.2749,11142.5355,1.3
2015-04-12 14:43:12,293.5,5703.2785,11142.5277,1.2
2015-04-12 14:43:13,293.1,5703.2822,11142.5201,1.3
2015-04-12 14:43:14,292.0,5703.2856,11142.5128,1.3
2015-04-12 14:43:15,291.6,5703.2894,11142.5058,1.3
2015-04-12 14:43:16,291.2,5703.293,11142.4986,1.3
2015-04-12 14:43:17,290.9,5703.2968,11142.4913,1.3
2015-04-12 14:43:18,290.6,5703.3004,11142.4836,1.2
2015-04-12 14:43:19,290.1,5703.3042,11142.4758,1.2
2015-04-12 14:43:20,289.7,5703.3078,11142.4676,1.2
2015-04-12 14:43:21,289.4,5703.3114,11142.4601,1.3
2015-04-12 14:43:22,289.0,5703.3149,11142.4519,1.3
2015-04-12 14:43:23,288.4,5703.3186,11142.4444,1.3
2015-04-12 14:43:24,288.2,5703.3219,11142.4378,1.3
2015-04-12 14:43:25,287.8,5703.3251,11142.4301,1.3
2015-04-12 14:43:26,287.1,5703.3282,11142.4228,1.3
2015-04-12 14:43:27,286.9,5703.3309,11142.4161,1.3
2015-04-12 14:43:28,286.5,5703.3336,11142.4096,1.3
2015-04-12 14:43:29,285.5,5703.3362,11142.4037,1.3
2015-04-12 14:43:30,285.0,5703.3389,11142.3978,1.5
2015-04-12 14:43:31,284.0,5703.3417,11142.3913,1.7
2015-04-12 14:43:32,283.7,5703.3449,11142.3843,1.7
2015-04-12 14:43:33,283.2,5703.3479,11142.3768,1.3
2015-04-12 14:43:34,282.7,5703.3514,11142.3693,1.3
2015-04-12 14:43:35,282.0,5703.3547,11142.3619,1.3
2015-04-12 14:43:36,281.0,5703.3577,11142.3544,1.3
2015-04-12 14:43:37,280.6,5703.3615,11142.3474,1.3
2015-04-12 14:43:38,280.0,5703.3647,11142.3415,1.2
2015-04-12 14:43:39,279.8,5703.369,11142.3348,1.2
2015-04-12 14:43:40,279.5,5703.3721,11142.3289,1.2
2015-04-12 14:43:41,279.3,5703.3755,11142.3231,1.2
2015-04-12 14:43:42,279.1,5703.379,11142.3178,1.2
2015-04-12 14:43:43,278.9,5703.3826,11142.3125,1.2
2015-04-12 14:43:44,278.6,5703.3863,11142.3072,1.2
2015-04-12 14:43:45,278.4,5703.3901,11142.3019,1.3
2015-04-12 14:43:46,278.0,5703.3933,11142.2973,1.3
2015-04-12 14:43:47,277.8,5703.3967,11142.292,1.1
2015-04-12 14:43:48,277.6,5703.4002,11142.2875,1.1
2015-04-12 14:43:49,277.3,5703.4035,11142.283,1.1
2015-04-12 14:43:50,277.1,5703.4067,11142.2786,1.1
2015-04-12 14:43:51,276.7,5703.4099,11142.2741,1.4
2015-04-12 14:43:52,276.4,5703.4127,11142.2703,1.1
2015-04-12 14:43:53,275.9,5703.4156,11142.2674,1.2
2015-04-12 14:43:54,275.6,5703.4181,11142.2638,1.2
2015-04-12 14:43:55,275.4,5703.4209,11142.2608,1.2
2015-04-12 14:43:56,275.4,5703.4236,11142.2574,1.1
2015-04-12 14:43:57,274.8,5703.4258,11142.2549,1.2
2015-04-12 14:43:58,274.5,5703.429,11142.2512,1.2
2015-04-12 14:43:59,273.9,5703.4324,11142.2476,1.1
2015-04-12 14:44:00,273.5,5703.4356,11142.2442,1.4
2015-04-12 14:44:01,273.4,5703.4388,11142.2406,1.2
2015-04-12 14:44:02,273.1,5703.4418,11142.2369,1.1
2015-04-12 14:44:03,272.9,5703.4448,11142.2332,1.1
2015-04-12 14:44:04,272.7,5703.4477,11142.2295,1.1
2015-04-12 14:44:05,272.6,5703.4505,11142.2261,1.1
2015-04-12 14:44:06,272.6,5703.453,11142.2235,1.2
2015-04-12 14:44:07,272.5,5703.4553,11142.2203,1.2
2015-04-12 14:44:08,272.4,5703.458,11142.2172,1.2
2015-04-12 14:44:09,272.4,5703.4607,11142.2142,1.4
2015-04-12 14:44:10,272.5,5703.4633,11142.2112,1.4
2015-04-12 14:44:11,272.0,5703.4659,11142.2069,1.4
2015-04-12 14:44:12,271.7,5703.4687,11142.2032,1.2
2015-04-12 14:44:13,271.6,5703.4713,11142.1994,1.3
2015-04-12 14:44:14,271.3,5703.4739,11142.1953,1.2
2015-04-12 14:44:15,271.1,5703.4764,11142.1902,1.3
2015-04-12 14:44:16,270.9,5703.4791,11142.1846,1.3
2015-04-12 14:44:17,270.7,5703.4814,11142.18,1.3
2015-04-12 14:44:18,269.9,5703.4837,11142.1755,1.3
2015-04-12 14:44:19,269.7,5703.4864,11142.1716,1.3
2015-04-12 14:44:20,269.5,5703.4897,11142.1678,1.3
2015-04-12 14:44:21,269.5,5703.4934,11142.1653,1.2
2015-04-12 14:44:22,269.5,5703.4971,11142.1646,1.4
2015-04-12 14:44:23,269.2,5703.5015,11142.1643,1.6
2015-04-12 14:44:24,269.6,5703.506,11142.1658,1.4
2015-04-12 14:44:25,269.6,5703.5098,11142.168,1.2
2015-04-12 14:44:26,269.3,5703.5125,11142.1725,1.1
2015-04-12 14:44:27,269.3,5703.5148,11142.1789,1.2
2015-04-12 14:44:28,268.8,5703.5169,11142.186,1.1
2015-04-12 14:44:29,268.9,5703.5182,11142.1918,1.1
2015-04-12 14:44:30,268.8,5703.5188,11142.199,1.1
2015-04-12 14:44:31,268.5,5703.5193,11142.207,1.3
2015-04-12 14:44:32,268.6,5703.5187,11142.2141,1.1
2015-04-12 14:44:33,268.5,5703.5177,11142.2206,1.3
2015-04-12 14:44:34,268.6,5703.5172,11142.2271,1.2
2015-04-12 14:44:35,268.6,5703.5163,11142.2335,1.1
2015-04-12 14:44:36,268.7,5703.5154,11142.2396,1.3
2015-04-12 14:44:37,268.7,5703.5148,11142.2452,1.1
2015-04-12 14:44:38,268.8,5703.5145,11142.2508,1.3
2015-04-12 14:44:39,268.8,5703.5146,11142.2565,1.1
2015-04-12 14:44:40,268.4,5703.5137,11142.2637,1.3
2015-04-12 14:44:41,268.5,5703.5143,11142.2702,1.4
2015-04-12 14:44:42,268.0,5703.5149,11142.2781,1.1
2015-04-12 14:44:43,268.1,5703.5159,11142.2848,1.1
2015-04-12 14:44:44,268.3,5703.5172,11142.2914,1.1
2015-04-12 14:44:45,268.2,5703.5188,11142.2986,1.1
2015-04-12 14:44:46,267.9,5703.5198,11142.3074,1.1
2015-04-12 14:44:47,267.7,5703.521,11142.3139,1.4
2015-04-12 14:44:48,267.4,5703.5229,11142.3198,1.4
2015-04-12 14:44:49,267.5,5703.5242,11142.3261,1.3
2015-04-12 14:44:50,267.0,5703.5256,11142.3319,1.1
2015-04-12 14:44:51,266.6,5703.527,11142.3381,1.1
2015-04-12 14:44:52,266.0,5703.5279,11142.3444,1.3
2015-04-12 14:44:53,265.8,5703.529,11142.3502,1.4
2015-04-12 14:44:54,265.5,5703.5301,11142.3563,1.1
2015-04-12 14:44:55,264.7,5703.5313,11142.3627,1.1
2015-04-12 14:44:56,264.5,5703.5326,11142.3691,1.3
2015-04-12 14:44:57,264.5,5703.5337,11142.3759,1.3
2015-04-12 14:44:58,264.3,5703.5351,11142.3831,1.1
2015-04-12 14:44:59,264.1,5703.5363,11142.3902,1.3
2015-04-12 14:45:00,263.8,5703.5377,11142.3978,1.3
2015-04-12 14:45:01,263.1,5703.5389,11142.4052,1.3
2015-04-12 14:45:02,262.9,5703.5404,11142.4132,1.1
2015-04-12 14:45:03,262.7,5703.5419,11142.4214,1.1
2015-04-12 14:45:04,262.6,5703.5437,11142.4295,1.1
2015-04-12 14:45:05,261.9,5703.5452,11142.4375,1.3
2015-04-12 14:45:06,262.5,5703.5472,11142.4473,1.2
2015-04-12 14:45:07,261.4,5703.5483,11142.4551,1.1
2015-04-12 14:45:08,261.0,5703.55,11142.463,1.1
2015-04-12 14:45:09,260.9,5703.5515,11142.4709,1.2
2015-04-12 14:45:10,260.5,5703.5529,11142.4779,1.4
2015-04-12 14:45:11,260.2,5703.5542,11142.4845,1.4
2015-04-12 14:45:12,259.7,5703.5548,11142.4916,1.3
2015-04-12 14:45:13,259.6,5703.5554,11142.4975,1.3
2015-04-12 14:45:14,259.7,5703.5562,11142.5026,1.1
2015-04-12 14:45:15,259.9,5703.5571,11142.5069,1.3
2015-04-12 14:45:16,260.3,5703.5576,11142.5107,1.1
2015-04-12 14:45:17,259.8,5703.5579,11142.5135,1.1
2015-04-12 14:45:18,259.4,5703.558,11142.5151,1.1
2015-04-12 14:45:19,259.1,5703.5583,11142.5166,1.1
2015-04-12 14:45:20,258.8,5703.5585,11142.5189,1.4
2015-04-12 14:45:21,258.1,5703.5584,11142.5214,2.2
2015-04-12 14:45:22,258.5,5703.5581,11142.5252,1.3
2015-04-12 14:45:23,257.7,5703.5574,11142.5297,1.4
2015-04-12 14:45:24,257.0,5703.5574,11142.5338,1.3
2015-04-12 14:45:25,257.4,5703.5575,11142.5397,1.1
2015-04-12 14:45:26,257.6,5703.5581,11142.5462,1.3
2015-04-12 14:45:27,257.6,5703.559,11142.5526,1.3
2015-04-12 14:45:28,257.4,5703.56,11142.56,1.1
2015-04-12 14:45:29,257.3,5703.5611,11142.5679,1.1
2015-04-12 14:45:30,257.1,5703.5625,11142.5763,1.1
2015-04-12 14:45:31,256.8,5703.5645,11142.5843,1.3
2015-04-12 14:45:32,257.1,5703.5662,11142.5933,1.3
2015-04-12 14:45:33,257.0,5703.568,11142.6018,1.1
2015-04-12 14:45:34,257.1,5703.5701,11142.6098,1.1
2015-04-12 14:45:35,256.4,5703.5715,11142.6175,1.3
2015-04-12 14:45:36,256.1,5703.5728,11142.6255,1.3
2015-04-12 14:45:37,254.9,5703.5738,11142.6336,1.4
2015-04-12 14:45:38,254.6,5703.5752,11142.6406,1.3
2015-04-12 14:45:39,254.3,5703.5763,11142.6479,1.3
2015-04-12 14:45:40,254.1,5703.5776,11142.6543,1.1
2015-04-12 14:45:41,253.2,5703.5786,11142.6613,1.3
2015-04-12 14:45:42,252.6,5703.5797,11142.6679,1.1
2015-04-12 14:45:43,252.1,5703.5806,11142.6746,1.3
2015-04-12 14:45:44,251.5,5703.5816,11142.6812,1.3
2015-04-12 14:45:45,251.1,5703.5826,11142.6876,1.1
2015-04-12 14:45:46,250.7,5703.5836,11142.6936,1.3
2015-04-12 14:45:47,250.7,5703.5848,11142.7003,1.1
2015-04-12 14:45:48,250.6,5703.5864,11142.708,1.3
2015-04-12 14:45:49,250.6,5703.588,11142.715,1.1
2015-04-12 14:45:50,250.8,5703.5897,11142.7212,1.1
2015-04-12 14:45:51,250.6,5703.5911,11142.7271,1.3
2015-04-12 14:45:52,250.7,5703.5931,11142.7337,1.1
2015-04-12 14:45:53,250.9,5703.5951,11142.7406,1.3
2015-04-12 14:45:54,250.9,5703.597,11142.7476,1.1
2015-04-12 14:45:55,250.4,5703.5987,11142.7537,1.2
2015-04-12 14:45:56,250.4,5703.6005,11142.7606,1.2
2015-04-12 14:45:57,251.3,5703.6025,11142.7677,1.1
2015-04-12 14:45:58,251.2,5703.6044,11142.7738,1.1
2015-04-12 14:45:59,251.6,5703.6067,11142.7794,1.1
2015-04-12 14:46:00,251.9,5703.6085,11142.7852,1.1
2015-04-12 14:46:01,251.5,5703.6103,11142.7901,1.3
2015-04-12 14:46:02,251.2,5703.6122,11142.7956,1.3
2015-04-12 14:46:03,250.5,5703.6142,11142.8009,1.4
2015-04-12 14:46:04,250.7,5703.6167,11142.8053,1.3
2015-04-12 14:46:05,250.8,5703.6188,11142.8099,1.4
2015-04-12 14:46:06,251.2,5703.6209,11142.8143,1.1
2015-04-12 14:46:07,251.1,5703.6231,11142.8177,1.3
2015-04-12 14:46:08,250.9,5703.6253,11142.8215,1.3
2015-04-12 14:46:09,250.3,5703.6276,11142.8245,1.3
2015-04-12 14:46:10,250.3,5703.63,11142.828,1.1
2015-04-12 14:46:11,250.0,5703.6326,11142.8313,1.3
2015-04-12 14:46:12,249.9,5703.6355,11142.8348,1.3
2015-04-12 14:46:13,250.3,5703.6385,11142.8372,1.1
2015-04-12 14:46:14,250.2,5703.6414,11142.8401,1.3
2015-04-12 14:46:15,249.3,5703.6444,11142.8418,1.3
2015-04-12 14:46:16,248.5,5703.647,11142.8436,1.4
2015-04-12 14:46:17,248.2,5703.6498,11142.8462,1.3
2015-04-12 14:46:18,247.9,5703.6532,11142.8491,1.3
2015-04-12 14:46:19,247.2,5703.6562,11142.8524,1.3
2015-04-12 14:46:20,246.9,5703.6585,11142.8576,1.3
2015-04-12 14:46:21,246.4,5703.6604,11142.8634,1.3
2015-04-12 14:46:22,246.3,5703.6616,11142.8696,1.1
2015-04-12 14:46:23,246.0,5703.6626,11142.876,1.4
2015-04-12 14:46:24,245.6,5703.663,11142.8822,1.1
2015-04-12 14:46:25,245.5,5703.6631,11142.8889,1.3
2015-04-12 14:46:26,245.3,5703.6631,11142.8949,1.3
2015-04-12 14:46:27,245.1,5703.6626,11142.9012,1.1
2015-04-12 14:46:28,245.3,5703.6624,11142.907,2.2
2015-04-12 14:46:29,245.1,5703.6623,11142.913,1.3
2015-04-12 14:46:30,245.3,5703.6614,11142.9186,1.7
2015-04-12 14:46:31,245.2,5703.6605,11142.9255,1.1
2015-04-12 14:46:32,244.9,5703.6598,11142.9318,1.2
2015-04-12 14:46:33,244.6,5703.6593,11142.9378,1.1
2015-04-12 14:46:34,244.6,5703.6585,11142.9441,1.2
2015-04-12 14:46:35,244.9,5703.6571,11142.9514,1.2
2015-04-12 14:46:36,244.8,5703.6563,11142.9579,1.6
2015-04-12 14:46:37,244.7,5703.6553,11142.9651,1.2
2015-04-12 14:46:38,244.6,5703.6543,11142.9717,1.0
2015-04-12 14:46:39,244.4,5703.6534,11142.978,1.1
2015-04-12 14:46:40,244.3,5703.6526,11142.9845,1.1
2015-04-12 14:46:41,244.1,5703.6518,11142.9913,1.1
2015-04-12 14:46:42,243.8,5703.6508,11142.998,1.0
2015-04-12 14:46:43,243.6,5703.6503,11143.0042,1.0
2015-04-12 14:46:44,243.5,5703.6501,11143.0104,1.1
2015-04-12 14:46:45,243.1,5703.6494,11143.0161,1.6
2015-04-12 14:46:46,243.0,5703.6489,11143.0216,1.1
2015-04-12 14:46:47,242.9,5703.6484,11143.0278,1.6
2015-04-12 14:46:48,242.3,5703.6479,11143.0344,2.2
2015-04-12 14:46:49,242.3,5703.6476,11143.0408,1.1
2015-04-12 14:46:50,241.4,5703.6476,11143.0471,2.2
2015-04-12 14:46:51,241.7,5703.6472,11143.0531,1.1
2015-04-12 14:46:52,242.0,5703.6469,11143.0593,1.3
2015-04-12 14:46:53,241.6,5703.6469,11143.0646,1.1
2015-04-12 14:46:54,241.5,5703.647,11143.0709,1.7
2015-04-12 14:46:55,242.2,5703.6475,11143.0775,1.6
2015-04-12 14:46:56,242.6,5703.6482,11143.083,1.6
2015-04-12 14:46:57,242.5,5703.6486,11143.0895,1.6
2015-04-12 14:46:58,242.2,5703.6488,11143.0954,1.6
2015-04-12 14:46:59,242.2,5703.6493,11143.1009,1.2
2015-04-12 14:47:00,242.3,5703.6499,11143.1063,1.1
2015-04-12 14:47:01,242.4,5703.6507,11143.1124,1.2
2015-04-12 14:47:02,242.2,5703.6511,11143.1186,1.1
2015-04-12 14:47:03,242.5,5703.6519,11143.1236,1.1
2015-04-12 14:47:04,242.5,5703.6528,11143.1288,1.3
2015-04-12 14:47:05,242.9,5703.6538,11143.1335,1.1
2015-04-12 14:47:06,242.4,5703.6541,11143.1393,1.2
2015-04-12 14:47:07,241.9,5703.6545,11143.1446,1.2
2015-04-12 14:47:08,241.8,5703.6552,11143.1499,1.1
2015-04-12 14:47:09,241.5,5703.6566,11143.1541,1.2
2015-04-12 14:47:10,241.5,5703.6574,11143.1582,1.1
2015-04-12 14:47:11,240.9,5703.6576,11143.1627,1.2
2015-04-12 14:47:12,240.7,5703.6577,11143.1678,1.1
2015-04-12 14:47:13,240.7,5703.6578,11143.1727,1.1
2015-04-12 14:47:14,239.9,5703.657,11143.1771,1.2
2015-04-12 14:47:15,239.7,5703.6564,11143.1823,1.1
2015-04-12 14:47:16,239.2,5703.6558,11143.1867,1.2
2015-04-12 14:47:17,238.3,5703.6546,11143.191,1.2
2015-04-12 14:47:18,238.2,5703.6536,11143.1957,1.1
2015-04-12 14:47:19,237.9,5703.6519,11143.1996,1.2
2015-04-12 14:47:20,237.9,5703.6502,11143.2037,1.1
2015-04-12 14:47:21,238.1,5703.6484,11143.2078,1.2
2015-04-12 14:47:22,237.4,5703.6464,11143.2115,1.5
2015-04-12 14:47:23,236.5,5703.6453,11143.2152,1.4
2015-04-12 14:47:24,235.6,5703.6437,11143.2199,1.5
2015-04-12 14:47:25,236.0,5703.6429,11143.2249,1.4
2015-04-12 14:47:26,236.0,5703.6417,11143.2296,1.4
2015-04-12 14:47:27,236.3,5703.6399,11143.2347,1.0
2015-04-12 14:47:28,236.1,5703.6387,11143.2395,1.0
2015-04-12 14:47:29,235.9,5703.6376,11143.2444,1.0
2015-04-12 14:47:30,235.8,5703.6366,11143.2497,1.5
2015-04-12 14:47:31,235.9,5703.6357,11143.2548,1.0
