,gps_elevation,gps_latitude,gps_longitude,gps_velocity
2015-04-12 14:39:33,164.161783439,5702.7548051,11142.1215025,5.16114649682
2015-04-12 14:39:34,165.34522293,5702.75420064,11142.1216503,5.2076433121
2015-04-12 14:39:35,166.52866242,5702.75359618,11142.1217981,5.25414012739
2015-04-12 14:39:36,167.712101911,5702.75299172,11142.1219459,5.30063694268
2015-04-12 14:39:37,168.895541401,5702.75238726,11142.1220936,5.34713375796
2015-04-12 14:39:38,170.078980892,5702.7517828,11142.1222414,5.39363057325
2015-04-12 14:39:39,171.262420382,5702.75117834,11142.1223892,5.44012738854
2015-04-12 14:39:40,172.445859873,5702.75057389,11142.1225369,5.48662420382
2015-04-12 14:39:41,173.629299363,5702.74996943,11142.1226847,5.53312101911
2015-04-12 14:39:42,174.812738854,5702.74936497,11142.1228325,5.57961783439
2015-04-12 14:39:43,175.996178344,5702.74876051,11142.1229803,5.62611464968
2015-04-12 14:39:44,177.179617834,5702.74815605,11142.123128,5.67261146497
2015-04-12 14:39:45,178.363057325,5702.74755159,11142.1232758,5.71910828025
2015-04-12 14:39:46,179.546496815,5702.74694713,11142.1234236,5.76560509554
2015-04-12 14:39:47,180.729936306,5702.74634268,11142.1235713,5.81210191083
2015-04-12 14:39:48,181.913375796,5702.74573822,11142.1237191,5.85859872611
2015-04-12 14:39:49,183.096815287,5702.74513376,11142.1238669,5.9050955414
2015-04-12 14:39:50,184.280254777,5702.7445293,11142.1240146,5.95159235669
2015-04-12 14:39:51,185.463694268,5702.74392484,11142.1241624,5.99808917197
2015-04-12 14:39:52,186.647133758,5702.74332038,11142.1243102,6.04458598726
2015-04-12 14:39:53,187.830573248,5702.74271592,11142.124458,6.09108280255
2015-04-12 14:39:54,189.014012739,5702.74211146,11142.1246057,6.13757961783
2015-04-12 14:39:55,190.197452229,5702.74150701,11142.1247535,6.18407643312
2015-04-12 14:39:56,191.38089172,5702.74090255,11142.1249013,6.23057324841
2015-04-12 14:39:57,192.56433121,5702.74029809,11142.125049,6.27707006369
2015-04-12 14:39:58,193.747770701,5702.73969363,11142.1251968,6.32356687898
2015-04-12 14:39:59,194.931210191,5702.73908917,11142.1253446,6.37006369427
2015-04-12 14:40:00,196.114649682,5702.73848471,11142.1254924,6.41656050955
2015-04-12 14:40:01,197.298089172,5702.73788025,11142.1256401,6.46305732484
2015-04-12 14:40:02,198.481528662,5702.7372758,11142.1257879,6.50955414013
2015-04-12 14:40:03,199.664968153,5702.73667134,11142.1259357,6.55605095541
2015-04-12 14:40:04,200.848407643,5702.73606688,11142.1260834,6.6025477707
2015-04-12 14:40:05,202.031847134,5702.73546242,11142.1262312,6.64904458599
2015-04-12 14:40:06,203.215286624,5702.73485796,11142.126379,6.69554140127
2015-04-12 14:40:07,204.398726115,5702.7342535,11142.1265268,6.74203821656
2015-04-12 14:40:08,205.582165605,5702.73364904,11142.1266745,6.78853503185
2015-04-12 14:40:09,206.765605096,5702.73304459,11142.1268223,6.83503184713
2015-04-12 14:40:10,207.949044586,5702.73244013,11142.1269701,6.88152866242
2015-04-12 14:40:11,209.132484076,5702.73183567,11142.1271178,6.92802547771
2015-04-12 14:40:12,210.315923567,5702.73123121,11142.1272656,6.97452229299
2015-04-12 14:40:13,211.499363057,5702.73062675,11142.1274134,7.02101910828
2015-04-12 14:40:14,212.682802548,5702.73002229,11142.1275611,7.06751592357
2015-04-12 14:40:15,213.866242038,5702.72941783,11142.1277089,7.11401273885
2015-04-12 14:40:16,215.049681529,5702.72881338,11142.1278567,7.16050955414
2015-04-12 14:40:17,216.233121019,5702.72820892,11142.1280045,7.20700636943
2015-04-12 14:40:18,217.41656051,5702.72760446,11142.1281522,7.25350318471
2015-04-12 14:40:19,218.6,5702.727,11142.1283,7.3
2015-04-12 14:40:20,219.175409836,5702.73017418,11142.1284475,7.33155737705
2015-04-12 14:40:21,219.750819672,5702.73334836,11142.1285951,7.3631147541
2015-04-12 14:40:22,220.326229508,5702.73652254,11142.1287426,7.39467213115
2015-04-12 14:40:23,220.901639344,5702.73969672,11142.1288902,7.4262295082
2015-04-12 14:40:24,221.47704918,5702.7428709,11142.1290377,7.45778688525
2015-04-12 14:40:25,222.052459016,5702.74604508,11142.1291852,7.4893442623
2015-04-12 14:40:26,222.627868852,5702.74921926,11142.1293328,7.52090163934
2015-04-12 14:40:27,223.203278689,5702.75239344,11142.1294803,7.55245901639
2015-04-12 14:40:28,223.778688525,5702.75556762,11142.1296279,7.58401639344
2015-04-12 14:40:29,224.354098361,5702.7587418,11142.1297754,7.61557377049
2015-04-12 14:40:30,224.929508197,5702.76191598,11142.129923,7.64713114754
2015-04-12 14:40:31,225.504918033,5702.76509016,11142.1300705,7.67868852459
2015-04-12 14:40:32,226.080327869,5702.76826434,11142.130218,7.71024590164
2015-04-12 14:40:33,226.655737705,5702.77143852,11142.1303656,7.74180327869
2015-04-12 14:40:34,227.231147541,5702.7746127,11142.1305131,7.77336065574
2015-04-12 14:40:35,227.806557377,5702.77778689,11142.1306607,7.80491803279
2015-04-12 14:40:36,228.381967213,5702.78096107,11142.1308082,7.83647540984
2015-04-12 14:40:37,228.957377049,5702.78413525,11142.1309557,7.86803278689
2015-04-12 14:40:38,229.532786885,5702.78730943,11142.1311033,7.89959016393
2015-04-12 14:40:39,230.108196721,5702.79048361,11142.1312508,7.93114754098
2015-04-12 14:40:40,230.683606557,5702.79365779,11142.1313984,7.96270491803
2015-04-12 14:40:41,231.259016393,5702.79683197,11142.1315459,7.99426229508
2015-04-12 14:40:42,231.83442623,5702.80000615,11142.1316934,8.02581967213
2015-04-12 14:40:43,232.409836066,5702.80318033,11142.131841,8.05737704918
2015-04-12 14:40:44,232.985245902,5702.80635451,11142.1319885,8.08893442623
2015-04-12 14:40:45,233.560655738,5702.80952869,11142.1321361,8.12049180328
2015-04-12 14:40:46,234.136065574,5702.81270287,11142.1322836,8.15204918033
2015-04-12 14:40:47,234.71147541,5702.81587705,11142.1324311,8.18360655738
2015-04-12 14:40:48,235.286885246,5702.81905123,11142.1325787,8.21516393443
2015-04-12 14:40:49,235.862295082,5702.82222541,11142.1327262,8.24672131148
2015-04-12 14:40:50,236.437704918,5702.82539959,11142.1328738,8.27827868852
2015-04-12 14:40:51,237.013114754,5702.82857377,11142.1330213,8.30983606557
2015-04-12 14:40:52,237.58852459,5702.83174795,11142.1331689,8.34139344262
2015-04-12 14:40:53,238.163934426,5702.83492213,11142.1333164,8.37295081967
2015-04-12 14:40:54,238.739344262,5702.83809631,11142.1334639,8.40450819672
2015-04-12 14:40:55,239.314754098,5702.84127049,11142.1336115,8.43606557377
2015-04-12 14:40:56,239.890163934,5702.84444467,11142.133759,8.46762295082
2015-04-12 14:40:57,240.46557377,5702.84761885,11142.1339066,8.49918032787
2015-04-12 14:40:58,241.040983607,5702.85079303,11142.1340541,8.53073770492
2015-04-12 14:40:59,241.616393443,5702.85396721,11142.1342016,8.56229508197
2015-04-12 14:41:00,242.191803279,5702.85714139,11142.1343492,8.59385245902
2015-04-12 14:41:01,242.767213115,5702.86031557,11142.1344967,8.62540983607
2015-04-12 14:41:02,243.342622951,5702.86348975,11142.1346443,8.65696721311
2015-04-12 14:41:03,243.918032787,5702.86666393,11142.1347918,8.68852459016
2015-04-12 14:41:04,244.493442623,5702.86983811,11142.1349393,8.72008196721
2015-04-12 14:41:05,245.068852459,5702.8730123,11142.1350869,8.75163934426
2015-04-12 14:41:06,245.644262295,5702.87618648,11142.1352344,8.78319672131
2015-04-12 14:41:07,246.219672131,5702.87936066,11142.135382,8.81475409836
2015-04-12 14:41:08,246.795081967,5702.88253484,11142.1355295,8.84631147541
2015-04-12 14:41:09,247.370491803,5702.88570902,11142.135677,8.87786885246
2015-04-12 14:41:10,247.945901639,5702.8888832,11142.1358246,8.90942622951
2015-04-12 14:41:11,248.521311475,5702.89205738,11142.1359721,8.94098360656
2015-04-12 14:41:12,249.096721311,5702.89523156,11142.1361197,8.97254098361
2015-04-12 14:41:13,249.672131148,5702.89840574,11142.1362672,9.00409836066
2015-04-12 14:41:14,250.247540984,5702.90157992,11142.1364148,9.0356557377
2015-04-12 14:41:15,250.82295082,5702.9047541,11142.1365623,9.06721311475
2015-04-12 14:41:16,251.398360656,5702.90792828,11142.1367098,9.0987704918
2015-04-12 14:41:17,251.973770492,5702.91110246,11142.1368574,9.13032786885
2015-04-12 14:41:18,252.549180328,5702.91427664,11142.1370049,9.1618852459
2015-04-12 14:41:19,253.124590164,5702.91745082,11142.1371525,9.19344262295
2015-04-12 14:41:20,253.7,5702.920625,11142.1373,9.225
2015-04-12 14:41:21,254.275409836,5702.92379918,11142.1374475,9.25655737705
2015-04-12 14:41:22,254.850819672,5702.92697336,11142.1375951,9.2881147541
2015-04-12 14:41:23,255.426229508,5702.93014754,11142.1377426,9.31967213115
2015-04-12 14:41:24,256.001639344,5702.93332172,11142.1378902,9.3512295082
2015-04-12 14:41:25,256.57704918,5702.9364959,11142.1380377,9.38278688525
2015-04-12 14:41:26,257.152459016,5702.93967008,11142.1381852,9.4143442623
2015-04-12 14:41:27,257.727868852,5702.94284426,11142.1383328,9.44590163934
2015-04-12 14:41:28,258.303278689,5702.94601844,11142.1384803,9.47745901639
2015-04-12 14:41:29,258.878688525,5702.94919262,11142.1386279,9.50901639344
2015-04-12 14:41:30,259.454098361,5702.9523668,11142.1387754,9.54057377049
2015-04-12 14:41:31,260.029508197,5702.95554098,11142.138923,9.57213114754
2015-04-12 14:41:32,260.604918033,5702.95871516,11142.1390705,9.60368852459
2015-04-12 14:41:33,261.180327869,5702.96188934,11142.139218,9.63524590164
2015-04-12 14:41:34,261.755737705,5702.96506352,11142.1393656,9.66680327869
2015-04-12 14:41:35,262.331147541,5702.9682377,11142.1395131,9.69836065574
2015-04-12 14:41:36,262.906557377,5702.97141189,11142.1396607,9.72991803279
2015-04-12 14:41:37,263.481967213,5702.97458607,11142.1398082,9.76147540984
2015-04-12 14:41:38,264.057377049,5702.97776025,11142.1399557,9.79303278689
2015-04-12 14:41:39,264.632786885,5702.98093443,11142.1401033,9.82459016393
2015-04-12 14:41:40,265.208196721,5702.98410861,11142.1402508,9.85614754098
2015-04-12 14:41:41,265.783606557,5702.98728279,11142.1403984,9.88770491803
2015-04-12 14:41:42,266.359016393,5702.99045697,11142.1405459,9.91926229508
2015-04-12 14:41:43,266.93442623,5702.99363115,11142.1406934,9.95081967213
2015-04-12 14:41:44,267.509836066,5702.99680533,11142.140841,9.98237704918
2015-04-12 14:41:45,268.085245902,5702.99997951,11142.1409885,10.0139344262
2015-04-12 14:41:46,268.660655738,5703.00315369,11142.1411361,10.0454918033
2015-04-12 14:41:47,269.236065574,5703.00632787,11142.1412836,10.0770491803
2015-04-12 14:41:48,269.81147541,5703.00950205,11142.1414311,10.1086065574
2015-04-12 14:41:49,270.386885246,5703.01267623,11142.1415787,10.1401639344
2015-04-12 14:41:50,270.962295082,5703.01585041,11142.1417262,10.1717213115
2015-04-12 14:41:51,271.537704918,5703.01902459,11142.1418738,10.2032786885
2015-04-12 14:41:52,272.113114754,5703.02219877,11142.1420213,10.2348360656
2015-04-12 14:41:53,272.68852459,5703.02537295,11142.1421689,10.2663934426
2015-04-12 14:41:54,273.263934426,5703.02854713,11142.1423164,10.2979508197
2015-04-12 14:41:55,273.839344262,5703.03172131,11142.1424639,10.3295081967
2015-04-12 14:41:56,274.414754098,5703.03489549,11142.1426115,10.3610655738
2015-04-12 14:41:57,274.990163934,5703.03806967,11142.142759,10.3926229508
2015-04-12 14:41:58,275.56557377,5703.04124385,11142.1429066,10.4241803279
2015-04-12 14:41:59,276.140983607,5703.04441803,11142.1430541,10.4557377049
2015-04-12 14:42:00,276.716393443,5703.04759221,11142.1432016,10.487295082
2015-04-12 14:42:01,277.291803279,5703.05076639,11142.1433492,10.518852459
2015-04-12 14:42:02,277.867213115,5703.05394057,11142.1434967,10.5504098361
2015-04-12 14:42:03,278.442622951,5703.05711475,11142.1436443,10.5819672131
2015-04-12 14:42:04,279.018032787,5703.06028893,11142.1437918,10.6135245902
2015-04-12 14:42:05,279.593442623,5703.06346311,11142.1439393,10.6450819672
2015-04-12 14:42:06,280.168852459,5703.0666373,11142.1440869,10.6766393443
2015-04-12 14:42:07,280.744262295,5703.06981148,11142.1442344,10.7081967213
2015-04-12 14:42:08,281.319672131,5703.07298566,11142.144382,10.7397540984
2015-04-12 14:42:09,281.895081967,5703.07615984,11142.1445295,10.7713114754
2015-04-12 14:42:10,282.470491803,5703.07933402,11142.144677,10.8028688525
2015-04-12 14:42:11,283.045901639,5703.0825082,11142.1448246,10.8344262295
2015-04-12 14:42:12,283.621311475,5703.08568238,11142.1449721,10.8659836066
2015-04-12 14:42:13,284.196721311,5703.08885656,11142.1451197,10.8975409836
2015-04-12 14:42:14,284.772131148,5703.09203074,11142.1452672,10.9290983607
2015-04-12 14:42:15,285.347540984,5703.09520492,11142.1454148,10.9606557377
2015-04-12 14:42:16,285.92295082,5703.0983791,11142.1455623,10.9922131148
2015-04-12 14:42:17,286.498360656,5703.10155328,11142.1457098,11.0237704918
2015-04-12 14:42:18,287.073770492,5703.10472746,11142.1458574,11.0553278689
2015-04-12 14:42:19,287.649180328,5703.10790164,11142.1460049,11.0868852459
2015-04-12 14:42:20,288.224590164,5703.11107582,11142.1461525,11.118442623
2015-04-12 14:42:21,288.8,5703.11425,11142.1463,11.15
2015-04-12 14:42:22,289.375409836,5703.11742418,11142.1464475,11.181557377
2015-04-12 14:42:23,289.950819672,5703.12059836,11142.1465951,11.2131147541
2015-04-12 14:42:24,290.526229508,5703.12377254,11142.1467426,11.2446721311
2015-04-12 14:42:25,291.101639344,5703.12694672,11142.1468902,11.2762295082
2015-04-12 14:42:26,291.67704918,5703.1301209,11142.1470377,11.3077868852
2015-04-12 14:42:27,292.252459016,5703.13329508,11142.1471852,11.3393442623
2015-04-12 14:42:28,292.827868852,5703.13646926,11142.1473328,11.3709016393
2015-04-12 14:42:29,293.403278689,5703.13964344,11142.1474803,11.4024590164
2015-04-12 14:42:30,293.978688525,5703.14281762,11142.1476279,11.4340163934
2015-04-12 14:42:31,294.554098361,5703.1459918,11142.1477754,11.4655737705
2015-04-12 14:42:32,295.129508197,5703.14916598,11142.147923,11.4971311475
2015-04-12 14:42:33,295.704918033,5703.15234016,11142.1480705,11.5286885246
2015-04-12 14:42:34,296.280327869,5703.15551434,11142.148218,11.5602459016
2015-04-12 14:42:35,296.855737705,5703.15868852,11142.1483656,11.5918032787
2015-04-12 14:42:36,297.431147541,5703.1618627,11142.1485131,11.6233606557
2015-04-12 14:42:37,298.006557377,5703.16503689,11142.1486607,11.6549180328
2015-04-12 14:42:38,298.581967213,5703.16821107,11142.1488082,11.6864754098
2015-04-12 14:42:39,299.157377049,5703.17138525,11142.1489557,11.7180327869
2015-04-12 14:42:40,299.732786885,5703.17455943,11142.1491033,11.7495901639
2015-04-12 14:42:41,300.308196721,5703.17773361,11142.1492508,11.781147541
2015-04-12 14:42:42,300.883606557,5703.18090779,11142.1493984,11.812704918
2015-04-12 14:42:43,301.459016393,5703.18408197,11142.1495459,11.8442622951
2015-04-12 14:42:44,302.03442623,5703.18725615,11142.1496934,11.8758196721
2015-04-12 14:42:45,302.609836066,5703.19043033,11142.149841,11.9073770492
2015-04-12 14:42:46,303.185245902,5703.19360451,11142.1499885,11.9389344262
2015-04-12 14:42:47,303.760655738,5703.19677869,11142.1501361,11.9704918033
2015-04-12 14:42:48,304.336065574,5703.19995287,11142.1502836,12.0020491803
2015-04-12 14:42:49,304.91147541,5703.20312705,11142.1504311,12.0336065574
2015-04-12 14:42:50,305.486885246,5703.20630123,11142.1505787,12.0651639344
2015-04-12 14:42:51,306.062295082,5703.20947541,11142.1507262,12.0967213115
2015-04-12 14:42:52,306.637704918,5703.21264959,11142.1508738,12.1282786885
2015-04-12 14:42:53,307.213114754,5703.21582377,11142.1510213,12.1598360656
2015-04-12 14:42:54,307.78852459,5703.21899795,11142.1511689,12.1913934426
2015-04-12 14:42:55,308.363934426,5703.22217213,11142.1513164,12.2229508197
2015-04-12 14:42:56,308.939344262,5703.22534631,11142.1514639,12.2545081967
2015-04-12 14:42:57,309.514754098,5703.22852049,11142.1516115,12.2860655738
2015-04-12 14:42:58,310.090163934,5703.23169467,11142.151759,12.3176229508
2015-04-12 14:42:59,310.66557377,5703.23486885,11142.1519066,12.3491803279
2015-04-12 14:43:00,311.240983607,5703.23804303,11142.1520541,12.3807377049
2015-04-12 14:43:01,311.816393443,5703.24121721,11142.1522016,12.412295082
2015-04-12 14:43:02,312.391803279,5703.24439139,11142.1523492,12.443852459
2015-04-12 14:43:03,312.967213115,5703.24756557,11142.1524967,12.4754098361
2015-04-12 14:43:04,313.542622951,5703.25073975,11142.1526443,12.5069672131
2015-04-12 14:43:05,314.118032787,5703.25391393,11142.1527918,12.5385245902
2015-04-12 14:43:06,314.693442623,5703.25708811,11142.1529393,12.5700819672
2015-04-12 14:43:07,315.268852459,5703.2602623,11142.1530869,12.6016393443
2015-04-12 14:43:08,315.844262295,5703.26343648,11142.1532344,12.6331967213
2015-04-12 14:43:09,316.419672131,5703.26661066,11142.153382,12.6647540984
2015-04-12 14:43:10,316.995081967,5703.26978484,11142.1535295,12.6963114754
2015-04-12 14:43:11,317.570491803,5703.27295902,11142.153677,12.7278688525
2015-04-12 14:43:12,318.145901639,5703.2761332,11142.1538246,12.7594262295
2015-04-12 14:43:13,318.721311475,5703.27930738,11142.1539721,12.7909836066
2015-04-12 14:43:14,319.296721311,5703.28248156,11142.1541197,12.8225409836
2015-04-12 14:43:15,319.872131148,5703.28565574,11142.1542672,12.8540983607
2015-04-12 14:43:16,320.447540984,5703.28882992,11142.1544148,12.8856557377
2015-04-12 14:43:17,321.02295082,5703.2920041,11142.1545623,12.9172131148
2015-04-12 14:43:18,321.598360656,5703.29517828,11142.1547098,12.9487704918
2015-04-12 14:43:19,322.173770492,5703.29835246,11142.1548574,12.9803278689
2015-04-12 14:43:20,322.749180328,5703.30152664,11142.1550049,13.0118852459
2015-04-12 14:43:21,323.324590164,5703.30470082,11142.1551525,13.043442623
2015-04-12 14:43:22,323.9,5703.307875,11142.1553,13.075
2015-04-12 14:43:23,324.475409836,5703.31104918,11142.1554475,13.106557377
2015-04-12 14:43:24,325.050819672,5703.31422336,11142.1555951,13.1381147541
2015-04-12 14:43:25,325.626229508,5703.31739754,11142.1557426,13.1696721311
2015-04-12 14:43:26,326.201639344,5703.32057172,11142.1558902,13.2012295082
2015-04-12 14:43:27,326.77704918,5703.3237459,11142.1560377,13.2327868852
2015-04-12 14:43:28,327.352459016,5703.32692008,11142.1561852,13.2643442623
2015-04-12 14:43:29,327.927868852,5703.33009426,11142.1563328,13.2959016393
2015-04-12 14:43:30,328.503278689,5703.33326844,11142.1564803,13.3274590164
2015-04-12 14:43:31,329.078688525,5703.33644262,11142.1566279,13.3590163934
2015-04-12 14:43:32,329.654098361,5703.3396168,11142.1567754,13.3905737705
2015-04-12 14:43:33,330.229508197,5703.34279098,11142.156923,13.4221311475
2015-04-12 14:43:34,330.804918033,5703.34596516,11142.1570705,13.4536885246
2015-04-12 14:43:35,331.380327869,5703.34913934,11142.157218,13.4852459016
2015-04-12 14:43:36,331.955737705,5703.35231352,11142.1573656,13.5168032787
2015-04-12 14:43:37,332.531147541,5703.3554877,11142.1575131,13.5483606557
2015-04-12 14:43:38,333.106557377,5703.35866189,11142.1576607,13.5799180328
2015-04-12 14:43:39,333.681967213,5703.36183607,11142.1578082,13.6114754098
2015-04-12 14:43:40,334.257377049,5703.36501025,11142.1579557,13.6430327869
2015-04-12 14:43:41,334.832786885,5703.36818443,11142.1581033,13.6745901639
2015-04-12 14:43:42,335.408196721,5703.37135861,11142.1582508,13.706147541
2015-04-12 14:43:43,335.983606557,5703.37453279,11142.1583984,13.737704918
2015-04-12 14:43:44,336.559016393,5703.37770697,11142.1585459,13.7692622951
2015-04-12 14:43:45,337.13442623,5703.38088115,11142.1586934,13.8008196721
2015-04-12 14:43:46,337.709836066,5703.38405533,11142.158841,13.8323770492
2015-04-12 14:43:47,338.285245902,5703.38722951,11142.1589885,13.8639344262
2015-04-12 14:43:48,338.860655738,5703.39040369,11142.1591361,13.8954918033
2015-04-12 14:43:49,339.436065574,5703.39357787,11142.1592836,13.9270491803
2015-04-12 14:43:50,340.01147541,5703.39675205,11142.1594311,13.9586065574
2015-04-12 14:43:51,340.586885246,5703.39992623,11142.1595787,13.9901639344
2015-04-12 14:43:52,341.162295082,5703.40310041,11142.1597262,14.0217213115
2015-04-12 14:43:53,341.737704918,5703.40627459,11142.1598738,14.0532786885
2015-04-12 14:43:54,342.313114754,5703.40944877,11142.1600213,14.0848360656
2015-04-12 14:43:55,342.88852459,5703.41262295,11142.1601689,14.1163934426
2015-04-12 14:43:56,343.463934426,5703.41579713,11142.1603164,14.1479508197
2015-04-12 14:43:57,344.039344262,5703.41897131,11142.1604639,14.1795081967
2015-04-12 14:43:58,344.614754098,5703.42214549,11142.1606115,14.2110655738
2015-04-12 14:43:59,345.190163934,5703.42531967,11142.160759,14.2426229508
2015-04-12 14:44:00,345.76557377,5703.42849385,11142.1609066,14.2741803279
2015-04-12 14:44:01,346.340983607,5703.43166803,11142.1610541,14.3057377049
2015-04-12 14:44:02,346.916393443,5703.43484221,11142.1612016,14.337295082
2015-04-12 14:44:03,347.491803279,5703.43801639,11142.1613492,14.368852459
2015-04-12 14:44:04,348.067213115,5703.44119057,11142.1614967,14.4004098361
2015-04-12 14:44:05,348.642622951,5703.44436475,11142.1616443,14.4319672131
2015-04-12 14:44:06,349.218032787,5703.44753893,11142.1617918,14.4635245902
2015-04-12 14:44:07,349.793442623,5703.45071311,11142.1619393,14.4950819672
2015-04-12 14:44:08,350.368852459,5703.4538873,11142.1620869,14.5266393443
