,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow
2015-04-12 15:37:51,31.68,5.252,5.091,101.3,101.3,101.3,96.16,28.19,28.41,29.72,33.6,15.961
2015-04-12 15:37:52,31.66,4.8,5.164,101.3,101.3,101.3,96.16,28.23,28.41,29.71,33.6,15.995
2015-04-12 15:37:53,31.74,5.022,4.921,101.3,101.3,101.3,96.15,28.21,28.41,29.71,33.61,15.967
2015-04-12 15:37:54,31.67,4.891,4.944,101.3,101.3,101.3,96.2,28.21,28.43,29.71,33.59,15.906
2015-04-12 15:37:55,31.55,5.108,4.943,101.3,101.3,101.3,96.45,28.21,28.41,29.7,33.6,16.042
2015-04-12 15:37:56,31.54,4.952,5.002,101.3,101.3,101.3,96.43,28.21,28.43,29.72,33.62,16.22
2015-04-12 15:37:57,31.55,5.012,4.802,101.3,101.3,101.3,96.46,28.22,28.43,29.71,33.61,16.163
2015-04-12 15:37:58,31.54,5.138,5.129,101.3,101.3,101.3,96.46,28.24,28.42,29.7,33.57,16.206
2015-04-12 15:37:59,31.27,4.851,5.082,101.3,101.3,101.3,96.74,28.25,28.43,29.72,33.62,16.405
2015-04-12 15:38:00,31.6,5.116,5.096,101.3,101.3,101.3,96.91,28.21,28.4,29.68,33.56,16.483
2015-04-12 15:38:01,31.45,5.18,5.041,101.3,101.3,101.3,96.66,28.21,28.42,29.72,33.59,15.92
2015-04-12 15:38:02,30.96,4.744,5.133,101.3,101.3,101.3,96.81,28.28,28.42,29.74,33.59,16.403
2015-04-12 15:38:03,31.62,5.033,5.014,101.3,101.3,101.3,97.0,28.22,28.42,29.7,33.6,16.465
2015-04-12 15:38:04,31.51,4.917,4.83,101.3,101.3,101.3,96.79,28.25,28.45,29.71,33.58,16.025
2015-04-12 15:38:05,31.39,4.938,4.877,101.3,101.3,101.3,96.74,28.26,28.45,29.73,33.59,15.817
2015-04-12 15:38:06,31.44,4.896,4.961,101.3,101.3,101.3,96.68,28.25,28.43,29.72,33.59,15.749
2015-04-12 15:38:07,31.52,5.127,5.029,101.3,101.3,101.3,96.66,28.24,28.43,29.73,33.61,15.753
2015-04-12 15:38:08,31.54,4.962,5.183,101.3,101.3,101.3,96.6,28.25,28.44,29.73,33.58,15.827
2015-04-12 15:38:09,31.44,5.122,4.887,101.3,101.3,101.3,96.66,28.26,28.47,29.73,33.6,16.037
2015-04-12 15:38:10,31.46,4.868,5.1,101.3,101.3,101.3,96.71,28.27,28.45,29.72,33.6,16.189
2015-04-12 15:38:11,31.27,5.162,5.007,101.3,101.3,101.3,96.75,28.25,28.46,29.73,33.59,16.072
2015-04-12 15:38:12,31.44,4.908,4.989,101.3,101.3,101.3,96.63,28.29,28.47,29.74,33.58,15.888
2015-04-12 15:38:13,31.58,4.845,5.145,101.3,101.3,101.3,96.66,28.28,28.44,29.74,33.57,15.964
2015-04-12 15:38:14,31.65,5.007,5.004,101.3,101.3,101.3,96.57,28.27,28.47,29.72,33.56,16.119
2015-04-12 15:38:15,31.41,5.064,5.111,101.3,101.3,101.3,96.79,28.28,28.47,29.74,33.59,16.185
2015-04-12 15:38:16,31.75,5.179,4.86,101.3,101.3,101.3,96.6,28.26,28.48,29.71,33.55,15.815
2015-04-12 15:38:17,31.46,4.831,4.898,101.3,101.3,101.3,96.65,28.3,28.49,29.74,33.57,15.873
2015-04-12 15:38:18,31.54,4.917,5.174,101.3,101.3,101.3,96.62,28.29,28.46,29.75,33.57,15.701
2015-04-12 15:38:19,31.39,5.013,5.088,101.3,101.3,101.3,96.65,28.3,28.48,29.75,33.6,16.065
2015-04-12 15:38:20,31.47,5.104,4.958,101.3,101.3,101.3,96.76,28.29,28.47,29.73,33.62,16.257
2015-04-12 15:38:21,31.28,5.083,4.853,101.3,101.3,101.3,97.07,28.29,28.49,29.73,33.6,16.677
2015-04-12 15:38:22,31.25,5.059,4.837,101.3,101.3,101.3,97.13,28.28,28.49,29.73,33.59,16.495
2015-04-12 15:38:23,31.35,5.09,4.969,101.3,101.3,101.3,97.21,28.25,28.46,29.72,33.6,16.637
2015-04-12 15:38:24,31.35,5.119,5.051,101.3,101.3,101.3,97.02,28.26,28.47,29.73,33.58,15.943
2015-04-12 15:38:25,31.27,4.714,4.856,101.3,101.3,101.3,97.03,28.32,28.5,29.74,33.59,16.05
2015-04-12 15:38:26,31.24,5.148,5.128,101.3,101.3,101.3,96.9,28.28,28.49,29.75,33.59,15.78
2015-04-12 15:38:27,31.61,5.099,4.995,101.3,101.3,101.3,97.05,28.27,28.48,29.74,33.59,16.077
2015-04-12 15:38:28,31.58,5.114,5.154,101.3,101.3,101.3,96.83,28.27,28.48,29.75,33.56,15.628
2015-04-12 15:38:29,31.47,4.878,4.97,101.3,101.3,101.3,96.86,28.32,28.49,29.75,33.58,15.62
2015-04-12 15:38:30,31.54,4.876,5.086,101.3,101.3,101.3,96.77,28.32,28.49,29.74,33.57,15.757
2015-04-12 15:38:31,31.57,5.185,5.015,101.3,101.3,101.3,96.72,28.31,28.51,29.74,33.57,15.813
2015-04-12 15:38:32,31.52,4.943,5.115,101.3,101.3,101.3,96.68,28.33,28.51,29.74,33.59,15.914
2015-04-12 15:38:33,31.04,4.841,5.089,101.3,101.3,101.3,97.04,28.35,28.52,29.76,33.58,16.401
2015-04-12 15:38:34,31.42,5.01,4.91,101.3,101.3,101.3,97.2,28.31,28.5,29.7,33.56,16.625
2015-04-12 15:38:35,31.02,4.973,4.741,101.3,101.3,101.3,97.46,28.29,28.48,29.74,33.6,16.658
2015-04-12 15:38:36,30.89,5.052,4.882,101.3,101.3,101.3,97.16,28.33,28.52,29.74,33.55,16.041
2015-04-12 15:38:37,31.44,5.003,5.137,101.3,101.3,101.3,97.23,28.31,28.51,29.72,33.53,16.058
2015-04-12 15:38:38,31.6,5.086,5.004,101.3,101.3,101.3,96.85,28.33,28.51,29.72,33.55,15.504
2015-04-12 15:38:39,31.39,5.058,5.132,101.3,101.3,101.3,96.79,28.33,28.52,29.74,33.58,15.475
2015-04-12 15:38:40,31.17,5.144,5.074,101.3,101.3,101.3,96.89,28.34,28.51,29.76,33.6,15.714
2015-04-12 15:38:41,31.28,5.117,4.983,101.3,101.3,101.3,97.04,28.34,28.52,29.73,33.58,16.289
2015-04-12 15:38:42,31.53,4.879,5.153,101.3,101.3,101.3,96.8,28.35,28.51,29.71,33.56,15.708
2015-04-12 15:38:43,31.23,5.011,4.992,101.3,101.3,101.3,97.14,28.35,28.53,29.73,33.59,16.4
2015-04-12 15:38:44,31.35,5.092,4.948,101.3,101.3,101.3,97.13,28.33,28.53,29.71,33.56,16.266
2015-04-12 15:38:45,31.15,5.077,4.992,101.3,101.3,101.3,97.36,28.32,28.52,29.71,33.57,16.535
2015-04-12 15:38:46,31.2,5.059,4.932,101.3,101.3,101.3,97.49,28.3,28.5,29.72,33.57,16.568
2015-04-12 15:38:47,30.81,5.149,4.865,101.3,101.3,101.3,97.84,28.26,28.47,29.72,33.58,16.986
2015-04-12 15:38:48,31.02,5.12,5.022,101.3,101.3,101.3,97.92,28.26,28.47,29.7,33.54,16.804
2015-04-12 15:38:49,30.91,4.975,5.165,101.3,101.3,101.3,98.0,28.27,28.44,29.71,33.54,16.615
2015-04-12 15:38:50,31.73,4.82,4.795,101.3,101.3,101.3,97.74,28.29,28.47,29.66,33.53,15.909
2015-04-12 15:38:51,31.17,5.016,4.937,101.3,101.3,101.3,97.3,28.32,28.53,29.73,33.51,15.357
2015-04-12 15:38:52,31.22,5.048,4.787,101.3,101.3,101.3,97.44,28.31,28.53,29.71,33.54,15.749
2015-04-12 15:38:53,31.12,5.045,5.115,101.3,101.3,101.3,97.53,28.32,28.53,29.72,33.56,15.87
2015-04-12 15:38:54,31.8,5.1,5.049,101.3,101.3,101.3,97.31,28.32,28.51,29.68,33.51,15.708
2015-04-12 15:38:55,31.44,5.049,5.054,101.3,101.3,101.3,97.15,28.35,28.55,29.71,33.54,15.377
2015-04-12 15:38:56,31.28,4.812,5.009,101.3,101.3,101.3,97.13,28.38,28.56,29.73,33.55,15.606
2015-04-12 15:38:57,31.42,5.097,5.039,101.3,101.3,101.3,97.15,28.36,28.55,29.71,33.53,15.922
2015-04-12 15:38:58,31.59,5.165,4.993,101.3,101.3,101.3,96.95,28.37,28.58,29.72,33.51,15.414
2015-04-12 15:38:59,31.48,4.87,5.034,101.3,101.3,101.3,96.89,28.39,28.57,29.72,33.53,15.499
2015-04-12 15:39:00,31.57,4.949,5.219,101.3,101.3,101.3,96.87,28.39,28.56,29.72,33.55,15.546
2015-04-12 15:39:01,31.63,5.227,5.146,101.3,101.3,101.3,96.8,28.36,28.56,29.69,33.54,15.719
2015-04-12 15:39:02,31.47,4.872,4.917,101.3,101.3,101.3,96.81,28.41,28.59,29.71,33.53,15.87
2015-04-12 15:39:03,31.5,5.033,4.772,101.3,101.3,101.3,96.83,28.4,28.61,29.7,33.54,15.876
2015-04-12 15:39:04,31.54,5.013,5.141,101.3,101.3,101.3,96.76,28.4,28.59,29.7,33.53,15.829
2015-04-12 15:39:05,31.55,4.874,5.058,101.3,101.3,101.3,96.77,28.4,28.59,29.7,33.53,15.839
2015-04-12 15:39:06,31.55,5.04,5.18,101.3,101.3,101.3,96.67,28.4,28.58,29.68,33.49,15.909
2015-04-12 15:39:07,31.39,4.807,4.686,101.3,101.3,101.3,96.78,28.42,28.64,29.7,33.54,15.767
2015-04-12 15:39:08,31.55,5.206,5.182,101.3,101.3,101.3,96.71,28.37,28.59,29.68,33.52,15.746
2015-04-12 15:39:09,31.39,4.968,4.743,101.3,101.3,101.3,96.71,28.4,28.62,29.7,33.51,15.769
2015-04-12 15:39:10,31.53,5.022,5.203,101.3,101.3,101.3,96.68,28.41,28.59,29.68,33.53,16.147
2015-04-12 15:39:11,31.49,4.97,5.148,101.3,101.3,101.3,96.71,28.42,28.6,29.7,33.53,15.755
2015-04-12 15:39:12,31.53,5.0,4.778,101.3,101.3,101.3,96.67,28.42,28.65,29.68,33.49,16.046
2015-04-12 15:39:13,31.57,5.024,5.148,101.3,101.3,101.3,96.68,28.41,28.59,29.67,33.52,15.884
2015-04-12 15:39:14,31.56,5.056,4.836,101.3,101.3,101.3,96.67,28.43,28.64,29.66,33.51,16.152
2015-04-12 15:39:15,31.44,4.939,5.142,101.3,101.3,101.3,96.68,28.44,28.62,29.66,33.48,16.007
2015-04-12 15:39:16,31.42,5.036,4.891,101.3,101.3,101.3,96.84,28.43,28.63,29.67,33.52,16.257
2015-04-12 15:39:17,31.39,5.0,5.099,101.3,101.3,101.3,97.04,28.43,28.63,29.65,33.5,16.465
2015-04-12 15:39:18,31.55,4.979,4.982,101.3,101.3,101.3,96.89,28.43,28.62,29.63,33.49,16.009
2015-04-12 15:39:19,31.53,4.937,5.046,101.3,101.3,101.3,96.85,28.43,28.64,29.65,33.49,15.993
2015-04-12 15:39:20,31.6,5.2,5.155,101.3,101.3,101.3,96.81,28.43,28.62,29.65,33.49,15.806
2015-04-12 15:39:21,31.43,4.955,4.973,101.3,101.3,101.3,96.9,28.46,28.64,29.65,33.51,16.202
2015-04-12 15:39:22,31.23,4.82,5.024,101.3,101.3,101.3,97.33,28.45,28.62,29.63,33.49,16.665
2015-04-12 15:39:23,31.14,5.073,4.906,101.3,101.3,101.3,97.54,28.39,28.62,29.62,33.5,16.789
2015-04-12 15:39:24,31.36,5.017,4.919,101.3,101.3,101.3,97.1,28.42,28.64,29.63,33.49,15.82
2015-04-12 15:39:25,31.5,4.922,4.973,101.3,101.3,101.3,97.11,28.45,28.63,29.63,33.45,15.761
2015-04-12 15:39:26,31.51,5.015,4.738,101.3,101.3,101.3,97.11,28.45,28.64,29.63,33.49,15.677
2015-04-12 15:39:27,31.44,5.15,4.965,101.3,101.3,101.3,96.98,28.44,28.65,29.62,33.43,15.774
2015-04-12 15:39:28,31.48,4.934,4.943,101.3,101.3,101.3,96.95,28.46,28.66,29.62,33.46,15.816
2015-04-12 15:39:29,31.51,4.866,5.002,101.3,101.3,101.3,97.12,28.45,28.65,29.61,33.47,16.301
2015-04-12 15:39:30,31.58,5.049,5.218,101.3,101.3,101.3,96.93,28.45,28.63,29.6,33.44,15.814
2015-04-12 15:39:31,31.55,5.066,5.196,101.3,101.3,101.3,96.93,28.47,28.64,29.61,33.46,15.92
2015-04-12 15:39:32,31.2,5.137,4.88,101.3,101.3,101.3,97.06,28.47,28.67,29.62,33.5,16.077
2015-04-12 15:39:33,31.85,4.925,4.96,101.3,101.3,101.3,97.01,28.47,28.65,29.57,33.45,16.092
2015-04-12 15:39:34,31.49,4.878,5.146,101.3,101.3,101.3,96.97,28.48,28.65,29.59,33.44,15.928
2015-04-12 15:39:35,31.51,5.041,4.804,101.3,101.3,101.3,96.98,28.47,28.69,29.6,33.46,15.994
2015-04-12 15:39:36,31.03,4.874,5.03,101.3,101.3,101.3,97.11,28.49,28.68,29.6,33.45,15.966
2015-04-12 15:39:37,31.65,5.204,4.885,101.3,101.3,101.3,97.0,28.44,28.66,29.57,33.4,15.835
2015-04-12 15:39:38,31.29,5.047,4.869,101.3,101.3,101.3,97.02,28.49,28.68,29.59,33.46,16.092
2015-04-12 15:39:39,31.44,4.97,5.093,101.3,101.3,101.3,97.03,28.47,28.65,29.57,33.42,15.995
2015-04-12 15:39:40,31.49,4.993,5.242,101.3,101.3,101.3,97.08,28.47,28.65,29.57,33.42,16.048
2015-04-12 15:39:41,31.44,4.99,5.077,101.3,101.3,101.3,97.01,28.48,28.67,29.57,33.44,15.855
2015-04-12 15:39:42,31.26,4.925,5.053,101.3,101.3,101.3,97.07,28.49,28.67,29.57,33.44,16.119
2015-04-12 15:39:43,31.3,5.116,4.763,101.3,101.3,101.3,97.24,28.48,28.71,29.57,33.44,16.198
2015-04-12 15:39:44,31.51,4.839,5.095,101.3,101.3,101.3,97.04,28.49,28.67,29.56,33.4,15.903
2015-04-12 15:39:45,31.36,4.844,5.154,101.3,101.3,101.3,97.12,28.5,28.67,29.56,33.45,15.75
2015-04-12 15:39:46,31.72,5.216,5.158,101.3,101.3,101.3,97.09,28.46,28.68,29.53,33.41,16.061
2015-04-12 15:39:47,31.52,5.04,4.776,101.3,101.3,101.3,97.05,28.5,28.72,29.55,33.43,15.994
2015-04-12 15:39:48,31.41,5.167,5.135,101.3,101.3,101.3,97.18,28.49,28.68,29.53,33.43,16.37
2015-04-12 15:39:49,31.47,4.849,5.157,101.3,101.3,101.3,97.06,28.49,28.68,29.53,33.38,15.944
2015-04-12 15:39:50,31.48,4.925,4.83,101.3,101.3,101.3,97.07,28.5,28.73,29.52,33.41,15.989
2015-04-12 15:39:51,31.59,4.963,5.251,101.3,101.3,101.3,96.95,28.49,28.68,29.52,33.42,15.874
2015-04-12 15:39:52,31.48,4.896,4.813,101.3,101.3,101.3,97.09,28.52,28.72,29.52,33.41,16.04
2015-04-12 15:39:53,31.56,4.938,5.046,101.3,101.3,101.3,97.01,28.5,28.71,29.51,33.39,15.841
2015-04-12 15:39:54,31.55,5.028,4.953,101.3,101.3,101.3,97.02,28.5,28.71,29.52,33.4,15.78
2015-04-12 15:39:55,31.58,4.979,5.153,101.3,101.3,101.3,96.98,28.5,28.7,29.51,33.4,15.879
2015-04-12 15:39:56,31.53,5.262,4.709,101.3,101.3,101.3,97.03,28.5,28.72,29.51,33.42,15.882
2015-04-12 15:39:57,31.55,4.832,5.029,101.3,101.3,101.3,96.98,28.52,28.71,29.5,33.41,16.08
2015-04-12 15:39:58,31.56,5.074,5.198,101.3,101.3,101.3,96.96,28.51,28.7,29.49,33.41,15.904
2015-04-12 15:39:59,31.51,4.964,5.106,101.3,101.3,101.3,97.0,28.51,28.72,29.48,33.39,15.956
2015-04-12 15:40:00,31.55,5.015,4.715,101.3,101.3,101.3,96.98,28.51,28.74,29.48,33.39,16.002
2015-04-12 15:40:01,31.6,5.054,5.06,101.3,101.3,101.3,96.97,28.52,28.73,29.46,33.41,15.994
2015-04-12 15:40:02,31.52,4.935,5.135,101.3,101.3,101.3,97.0,28.53,28.73,29.48,33.4,16.005
2015-04-12 15:40:03,31.54,4.966,5.144,101.3,101.3,101.3,96.97,28.52,28.7,29.46,33.37,15.839
2015-04-12 15:40:04,31.58,4.959,4.796,101.3,101.3,101.3,97.0,28.52,28.73,29.46,33.39,15.931
2015-04-12 15:40:05,31.73,4.929,5.133,101.3,101.3,101.3,96.87,28.53,28.73,29.45,33.37,15.843
2015-04-12 15:40:06,31.56,4.875,4.946,101.3,101.3,101.3,96.81,28.55,28.76,29.46,33.38,15.776
2015-04-12 15:40:07,31.6,5.204,4.995,101.3,101.3,101.3,96.96,28.52,28.75,29.45,33.39,16.124
2015-04-12 15:40:08,31.54,4.86,4.879,101.3,101.3,101.3,96.98,28.54,28.74,29.44,33.35,16.088
2015-04-12 15:40:09,31.64,4.949,5.171,101.3,101.3,101.3,96.94,28.52,28.73,29.42,33.37,16.094
2015-04-12 15:40:10,31.47,4.918,4.803,101.3,101.3,101.3,96.96,28.54,28.75,29.43,33.35,16.085
2015-04-12 15:40:11,31.72,4.987,5.028,101.3,101.3,101.3,96.9,28.54,28.74,29.41,33.36,15.845
2015-04-12 15:40:12,31.14,5.021,4.896,101.3,101.3,101.3,97.24,28.55,28.79,29.45,33.39,16.198
2015-04-12 15:40:13,31.45,5.238,5.147,101.3,101.3,101.3,97.18,28.52,28.73,29.39,33.34,16.405
2015-04-12 15:40:14,31.72,4.874,5.004,101.3,101.3,101.3,97.06,28.55,28.73,29.36,33.33,16.004
2015-04-12 15:40:15,31.18,4.802,4.978,101.3,101.3,101.3,97.66,28.55,28.75,29.39,33.41,16.918
2015-04-12 15:40:16,31.57,5.168,5.085,101.3,101.3,101.3,97.32,28.52,28.72,29.38,33.32,15.951
2015-04-12 15:40:17,31.69,4.949,5.075,101.3,101.3,101.3,97.26,28.53,28.74,29.37,33.29,16.083
2015-04-12 15:40:18,31.02,5.062,5.083,101.3,101.3,101.3,97.37,28.55,28.75,29.4,33.35,16.097
2015-04-12 15:40:19,31.36,5.074,4.979,101.3,101.3,101.3,97.55,28.54,28.75,29.36,33.36,16.477
2015-04-12 15:40:20,31.25,5.049,4.754,101.3,101.3,101.3,97.66,28.53,28.75,29.37,33.34,16.203
2015-04-12 15:40:21,31.53,5.205,5.025,101.3,101.3,101.3,97.31,28.52,28.74,29.35,33.32,15.917
2015-04-12 15:40:22,31.05,4.887,5.004,101.3,101.3,101.3,97.63,28.55,28.75,29.36,33.35,16.365
2015-04-12 15:40:23,31.17,4.861,5.083,101.3,101.3,101.3,97.7,28.54,28.74,29.35,33.32,16.489
2015-04-12 15:40:24,31.06,4.996,5.098,101.3,101.3,101.3,97.89,28.51,28.72,29.33,33.33,16.59
2015-04-12 15:40:25,30.86,5.126,5.169,101.3,101.3,101.3,98.23,28.47,28.66,29.33,33.34,17.007
2015-04-12 15:40:26,31.83,5.045,4.983,101.3,101.3,101.3,98.23,28.45,28.67,29.27,33.3,16.474
2015-04-12 15:40:27,30.97,5.06,4.85,101.3,101.3,101.3,97.84,28.52,28.74,29.33,33.3,15.818
2015-04-12 15:40:28,31.56,5.05,5.159,101.3,101.3,101.3,98.08,28.47,28.71,29.29,33.3,16.044
2015-04-12 15:40:29,31.21,5.105,5.016,101.3,101.3,101.3,97.87,28.5,28.73,29.32,33.33,15.837
2015-04-12 15:40:30,31.42,4.743,4.868,101.3,101.3,101.3,97.64,28.55,28.76,29.31,33.29,15.705
2015-04-12 15:40:31,31.36,5.052,5.032,101.3,101.3,101.3,97.91,28.5,28.74,29.29,33.3,16.069
2015-04-12 15:40:32,31.04,5.103,5.209,101.3,101.3,101.3,98.08,28.47,28.72,29.3,33.31,16.428
2015-04-12 15:40:33,31.08,5.102,4.771,101.3,101.3,101.3,98.04,28.48,28.71,29.3,33.3,16.243
2015-04-12 15:40:34,31.08,5.083,5.204,101.3,101.3,101.3,98.11,28.48,28.7,29.28,33.31,16.212
2015-04-12 15:40:35,31.12,5.07,4.948,101.3,101.3,101.3,98.23,28.46,28.7,29.29,33.3,16.278
2015-04-12 15:40:36,31.07,5.099,5.117,101.3,101.3,101.3,98.28,28.46,28.68,29.27,33.34,16.273
2015-04-12 15:40:37,30.74,5.21,5.132,101.3,101.3,101.3,98.43,28.47,28.69,29.3,33.31,16.226
2015-04-12 15:40:38,31.0,5.158,5.012,101.3,101.3,101.3,98.52,28.45,28.67,29.25,33.3,16.583
2015-04-12 15:40:39,30.64,5.131,5.077,101.3,101.3,101.3,98.69,28.46,28.69,29.25,33.3,16.604
2015-04-12 15:40:40,30.9,5.194,5.068,101.3,101.3,101.3,98.75,28.45,28.68,29.22,33.29,16.781
2015-04-12 15:40:41,31.1,4.809,5.015,101.3,101.3,101.3,98.57,28.46,28.67,29.22,33.28,16.088
2015-04-12 15:40:42,31.46,4.666,4.762,101.3,101.3,101.3,97.93,28.49,28.72,29.23,33.25,15.166
2015-04-12 15:40:43,30.99,5.136,5.008,101.3,101.3,101.3,98.03,28.49,28.72,29.25,33.31,15.61
2015-04-12 15:40:44,31.11,4.808,5.092,101.3,101.3,101.3,98.06,28.5,28.72,29.22,33.27,15.819
2015-04-12 15:40:45,31.52,5.057,5.122,101.3,101.3,101.3,98.21,28.48,28.7,29.19,33.26,15.754
2015-04-12 15:40:46,31.48,4.995,4.503,101.3,101.3,101.3,97.78,28.51,28.77,29.21,33.24,15.15
2015-04-12 15:40:47,30.98,5.017,5.175,101.3,101.3,101.3,97.89,28.5,28.74,29.24,33.31,15.853
2015-04-12 15:40:48,30.95,5.063,5.197,101.3,101.3,101.3,98.16,28.49,28.73,29.2,33.27,16.184
2015-04-12 15:40:49,32.08,5.074,4.905,101.3,101.3,101.3,98.08,28.47,28.75,29.13,33.24,15.793
2015-04-12 15:40:50,31.2,4.892,4.928,101.3,101.3,101.3,97.68,28.55,28.78,29.19,33.24,15.515
2015-04-12 15:40:51,30.75,5.067,4.95,101.3,101.3,101.3,98.03,28.53,28.76,29.21,33.3,16.291
2015-04-12 15:40:52,30.64,5.208,5.12,101.3,101.3,101.3,98.43,28.5,28.7,29.18,33.25,16.489
2015-04-12 15:40:53,31.14,5.147,5.187,101.3,101.3,101.3,98.6,28.46,28.68,29.13,33.29,16.739
2015-04-12 15:40:54,30.44,5.091,4.813,101.3,101.3,101.3,98.39,28.51,28.72,29.14,33.29,16.312
2015-04-12 15:40:55,31.04,5.181,5.197,101.3,101.3,101.3,98.69,28.45,28.68,29.11,33.25,16.699
2015-04-12 15:40:56,30.74,4.974,4.908,101.3,101.3,101.3,98.42,28.5,28.71,29.13,33.24,16.179
2015-04-12 15:40:57,30.65,5.047,5.154,101.3,101.3,101.3,98.82,28.48,28.7,29.13,33.26,16.66
2015-04-12 15:40:58,30.6,5.25,5.277,101.3,101.3,101.3,99.11,28.46,28.7,29.11,33.26,17.039
2015-04-12 15:40:59,30.51,5.197,5.231,101.3,101.3,101.3,99.19,28.46,28.7,29.1,33.26,16.952
2015-04-12 15:41:00,30.18,5.453,5.342,101.3,101.3,101.3,99.67,28.44,28.7,29.1,33.29,17.585
2015-04-12 15:41:01,30.83,5.009,5.069,101.3,101.3,101.3,99.28,28.43,28.68,29.07,33.21,16.493
2015-04-12 15:41:02,30.41,5.156,5.217,101.3,101.3,101.3,99.63,28.43,28.67,29.09,33.25,16.893
2015-04-12 15:41:03,30.28,5.305,5.227,101.3,101.3,101.3,99.91,28.42,28.67,29.08,33.23,17.272
2015-04-12 15:41:04,31.03,4.953,4.833,101.3,101.3,101.3,99.78,28.39,28.65,29.03,33.24,16.496
2015-04-12 15:41:05,31.0,4.392,4.617,101.3,101.3,101.3,98.98,28.48,28.7,29.08,33.2,14.881
2015-04-12 15:41:06,31.31,4.439,4.373,101.3,101.3,101.3,98.33,28.51,28.72,29.09,33.24,13.911
2015-04-12 15:41:07,31.42,4.521,4.729,101.3,101.3,101.3,97.9,28.54,28.78,29.1,33.2,13.801
2015-04-12 15:41:08,31.54,4.892,5.041,101.3,101.3,101.3,97.55,28.58,28.78,29.11,33.23,14.062
2015-04-12 15:41:09,31.28,4.768,4.792,101.3,101.3,101.3,97.64,28.58,28.8,29.1,33.24,14.793
2015-04-12 15:41:10,31.47,5.097,5.013,101.3,101.3,101.3,97.61,28.57,28.8,29.07,33.22,15.03
2015-04-12 15:41:11,31.25,5.078,4.764,101.3,101.3,101.3,97.59,28.58,28.8,29.07,33.23,15.431
2015-04-12 15:41:12,31.11,4.968,5.115,101.3,101.3,101.3,97.7,28.57,28.8,29.04,33.24,16.043
2015-04-12 15:41:13,30.85,5.065,5.174,101.3,101.3,101.3,98.05,28.54,28.75,29.03,33.24,16.453
2015-04-12 15:41:14,30.57,5.412,5.215,101.3,101.3,101.3,98.64,28.49,28.71,29.01,33.26,17.425
2015-04-12 15:41:15,30.62,5.254,5.271,101.3,101.3,101.3,99.04,28.48,28.71,28.97,33.24,17.37
2015-04-12 15:41:16,30.53,5.312,5.216,101.3,101.3,101.3,99.12,28.48,28.72,28.99,33.25,17.354
2015-04-12 15:41:17,31.09,5.002,4.885,101.3,101.3,101.3,98.87,28.48,28.71,28.96,33.21,16.406
2015-04-12 15:41:18,31.0,4.998,4.912,101.3,101.3,101.3,98.79,28.49,28.73,28.96,33.23,16.302
2015-04-12 15:41:19,30.8,5.008,5.02,101.3,101.3,101.3,98.7,28.5,28.74,28.97,33.2,15.945
2015-04-12 15:41:20,30.85,4.975,5.026,101.3,101.3,101.3,98.82,28.5,28.73,28.97,33.19,16.175
2015-04-12 15:41:21,30.65,5.032,4.882,101.3,101.3,101.3,98.79,28.5,28.73,28.97,33.22,16.208
2015-04-12 15:41:22,31.16,4.87,4.867,101.3,101.3,101.3,98.64,28.5,28.71,28.94,33.2,15.871
2015-04-12 15:41:23,30.79,4.867,4.921,101.3,101.3,101.3,98.42,28.53,28.73,28.98,33.2,15.573
2015-04-12 15:41:24,30.88,4.918,4.93,101.3,101.3,101.3,98.53,28.52,28.75,28.95,33.21,15.88
2015-04-12 15:41:25,30.58,5.241,5.2,101.3,101.3,101.3,98.77,28.51,28.72,28.95,33.23,16.323
2015-04-12 15:41:26,30.24,5.471,5.425,101.3,101.3,101.3,99.35,28.48,28.71,28.92,33.23,17.346
2015-04-12 15:41:27,29.97,5.614,5.524,101.3,101.3,101.3,99.98,28.44,28.7,28.91,33.22,18.056
2015-04-12 15:41:28,29.93,5.659,5.774,101.3,101.3,101.3,100.37,28.41,28.64,28.87,33.23,18.405
2015-04-12 15:41:29,29.85,5.652,5.603,101.3,101.3,101.3,100.7,28.4,28.61,28.85,33.21,18.512
2015-04-12 15:41:30,31.11,4.908,5.043,101.3,101.3,101.3,100.26,28.39,28.58,28.8,33.16,17.402
2015-04-12 15:41:31,31.1,4.249,4.396,101.3,101.3,101.3,99.26,28.44,28.7,28.86,33.16,14.976
2015-04-12 15:41:32,31.42,4.155,4.121,101.3,101.3,101.3,98.61,28.51,28.72,28.9,33.16,13.717
2015-04-12 15:41:33,31.1,4.463,4.423,101.3,101.3,101.3,98.11,28.57,28.76,28.94,33.2,13.283
2015-04-12 15:41:34,31.76,4.714,4.656,101.3,101.3,101.3,97.93,28.53,28.78,28.89,33.14,13.666
2015-04-12 15:41:35,30.5,4.839,4.888,101.3,101.3,101.3,97.92,28.57,28.78,28.96,33.21,14.714
2015-04-12 15:41:36,31.06,5.063,4.927,101.3,101.3,101.3,97.96,28.56,28.79,28.89,33.17,15.086
2015-04-12 15:41:37,30.88,5.053,5.105,101.3,101.3,101.3,98.12,28.54,28.75,28.89,33.2,15.991
