,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2dil_CO2ppm,co2tpi_CO2ppm,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,gps_elevation,gps_latitude,gps_longitude,gps_velocity,hnu,lanco_ppm,lantemp_C,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,zet_eng_fuel_rate,zet_eng_ground_spd,zet_eng_load,zet_eng_rpm
2015-04-12 15:43:19,-29942.7,-3667.9,402.0,1697.8,33680.2,0.322,0.322,0.322,0.322,0.322,30.81,4.976,4.918,101.3,101.3,101.3,97.7,28.59,28.81,28.1,33.0,16.43,300.2,5702.9382,11142.7884,1.1,174.336666667,5702.95320667,11142.7603,14.7933333333,4.5,65.011,28.987,0.0,0.33,18.7,1.6,18.2,20.94,959.7,1.02,0.0,33.7,34.9,0.0,19.262,0.0,0.0,1644.5,11.5,3.1,0.0,1575.0
2015-04-12 15:43:20,9845.2,-3178.6,401.5,1849.55,34400.0,0.521,0.521,0.521,0.521,0.521,31.08,5.143,4.859,101.3,101.3,101.3,97.87,28.55,28.79,28.07,33.02,16.32,299.6,5702.9334,11142.7846,1.0,174.225,5702.9489,11142.7567,14.7,4.4,63.874,28.987,0.0,0.33,18.7,1.4,17.5,20.94,959.7,1.01,0.0,33.7,35.0,0.0,18.33,0.0,0.0,1577.0,73.8,4.7,45.0,1579.0
2015-04-12 15:43:21,49633.1,-2689.3,401.0,2001.3,35036.05,0.759,0.759,0.759,0.759,0.759,31.27,4.726,5.082,101.3,101.3,101.3,97.53,28.6,28.82,28.05,32.97,15.841,298.9,5702.9285,11142.7808,0.9,174.113333333,5702.94459333,11142.7531,14.6066666667,4.4,62.94,28.987,0.0,0.33,18.7,1.4,17.5,20.94,959.7,1.01,0.0,33.7,35.0,90.148,18.952,45.0,0.0,1593.5,12.8,6.4,33.0,1581.0
2015-04-12 15:43:22,89421.0,-2200.0,401.0,2407.7,35672.1,2.27,2.28,2.27,2.27,2.28,31.31,5.065,4.809,101.3,101.3,101.3,97.42,28.59,28.86,28.07,32.99,15.439,298.8,5702.9235,11142.777,1.1,174.001666667,5702.94028667,11142.7495,14.5133333333,4.4,62.139,28.987,0.0,0.33,18.65,1.4,17.85,20.94,959.7,1.01,0.0,33.65,34.95,75.421,18.33,34.0,0.0,1579.5,63.5,4.3,3.0,1525.0
2015-04-12 15:43:23,123181.4,1500.9,401.0,2448.1,38561.3,6.34,6.34,6.34,6.34,6.34,31.07,5.05,5.169,101.3,101.3,101.3,97.57,28.59,28.84,28.05,32.97,16.193,298.7,5702.9185,11142.7723,1.1,173.89,5702.93598,11142.7459,14.42,4.4,61.444,28.987,0.0,0.33,18.6,1.4,18.2,20.94,959.7,1.01,0.0,33.6,34.9,11.888,17.709,3.0,0.0,1527.5,85.1,7.2,37.0,1537.0
2015-04-12 15:43:24,156941.8,5201.8,401.0,2488.5,38965.8,10.4,10.4,10.4,10.4,10.4,30.67,5.089,5.131,101.3,101.3,101.3,97.94,28.57,28.81,28.06,33.02,16.755,298.3,5702.9136,11142.7684,0.9,173.778333333,5702.93167333,11142.7423,14.3266666667,4.4,60.903,28.987,0.0,0.48,18.6,1.4,18.2,20.94,959.7,1.01,0.0,33.6,34.9,82.672,17.709,38.0,0.0,1527.0,103.7,10.3,37.0,1584.0
2015-04-12 15:43:25,190702.2,8902.7,401.0,2584.3,39370.3,12.1,12.1,12.1,12.1,12.1,30.9,5.151,5.095,101.3,101.3,101.3,98.26,28.54,28.74,28.02,32.99,16.964,297.6,5702.9087,11142.765,0.9,173.666666667,5702.92736667,11142.7387,14.2333333333,4.4,60.441,28.986,0.0,0.48,18.7,1.2,19.1,20.94,959.7,1.01,0.0,33.7,34.9,84.165,18.952,38.0,0.0,1587.0,35.9,11.1,30.0,1667.0
2015-04-12 15:43:26,224462.6,12603.6,401.0,2680.1,38430.7,10.4,10.4,10.4,10.4,10.4,31.03,5.098,4.907,101.3,101.3,101.3,97.81,28.58,28.82,28.04,32.97,15.861,297.6,5702.9041,11142.7605,1.0,173.555,5702.92306,11142.7351,14.14,4.4,59.884,28.986,0.0,0.48,18.7,1.2,19.1,20.94,959.7,1.01,0.0,33.7,34.9,68.262,19.262,30.0,0.0,1657.0,0.0,5.8,0.0,1760.0
2015-04-12 15:43:27,258223.0,16304.5,401.0,2775.9,37491.1,8.77,8.77,8.77,8.77,8.77,31.52,5.057,4.87,101.3,101.3,101.3,97.23,28.6,28.86,28.03,32.95,14.93,297.3,5702.8996,11142.7563,1.0,173.443333333,5702.91875333,11142.7315,14.0466666667,4.4,59.201,28.986,0.0,0.48,18.5,1.0,19.1,20.93,959.7,1.01,0.0,33.7,34.9,0.0,20.505,0.0,0.0,1730.5,0.0,3.9,0.0,1790.0
2015-04-12 15:43:28,291983.4,20005.4,401.0,3251.3,36551.5,8.53,8.53,8.53,8.53,8.53,31.59,4.941,5.163,101.3,101.3,101.3,97.06,28.62,28.85,28.02,32.97,15.133,296.3,5702.8951,11142.7515,0.9,173.331666667,5702.91444667,11142.7279,13.9533333333,4.4,58.461,28.986,0.0,0.475,18.5,1.0,19.1,20.93,959.7,1.015,0.0,33.7,34.9,0.0,21.437,0.0,0.0,1797.5,32.5,4.4,15.0,1828.0
2015-04-12 15:43:29,325743.8,23706.3,401.0,3219.0,35281.0,7.69,7.69,7.69,7.69,7.69,31.48,4.819,4.797,101.3,101.3,101.3,96.91,28.65,28.88,28.03,32.96,14.832,295.3,5702.8908,11142.746,1.1,173.22,5702.91014,11142.7243,13.86,4.4,57.675,28.986,0.0,0.47,18.5,1.0,19.1,20.93,959.7,1.02,0.0,33.7,34.9,36.297,21.437,13.0,0.0,1809.0,133.6,7.4,45.0,1849.0
2015-04-12 15:43:30,359504.2,27407.2,401.0,3186.7,35924.9,5.18,5.18,5.18,5.18,5.18,31.58,5.089,5.194,101.3,101.3,101.3,96.84,28.62,28.85,28.0,32.98,15.283,294.8,5702.8865,11142.74,0.9,173.108333333,5702.90583333,11142.7207,13.7666666667,4.3,56.931,28.986,0.0,0.47,18.3,0.8,17.3,20.94,959.7,1.02,0.0,33.7,34.9,100.028,21.437,45.0,0.0,1821.5,0.0,12.0,56.0,1844.0
2015-04-12 15:43:31,393264.6,31108.1,401.0,2649.3,36568.8,3.26,3.26,3.26,3.26,3.26,31.58,5.082,5.081,101.3,101.3,101.3,96.7,28.63,28.87,28.0,32.97,15.429,295.0,5702.8821,11142.7337,0.9,172.996666667,5702.90152667,11142.7171,13.6733333333,4.3,56.317,28.984,0.0,0.47,18.3,0.8,17.3,20.94,959.7,1.02,0.0,33.6,34.9,120.092,21.748,57.0,0.0,1842.5,68.8,8.6,33.0,1367.0
2015-04-12 15:43:32,427025.0,34809.0,401.0,2339.2,39819.8,2.36,2.36,2.36,2.36,2.36,31.56,5.095,5.103,101.3,101.3,101.3,96.77,28.63,28.89,27.98,32.98,15.753,296.1,5702.8776,11142.7271,0.9,172.885,5702.89722,11142.7135,13.58,4.3,55.722,28.984,0.0,0.36,18.3,0.8,17.3,20.94,959.7,1.02,0.0,33.6,34.9,0.0,21.748,0.0,0.0,1707.0,0.0,4.9,0.0,1372.0
2015-04-12 15:43:33,409596.7,30420.8,401.0,2029.1,41827.45,1.66,1.66,1.66,1.66,1.66,31.52,4.913,4.749,101.3,101.3,101.3,96.6,28.64,28.91,27.98,32.94,15.609,296.0,5702.873,11142.721,1.1,172.773333333,5702.89291333,11142.7099,13.4866666667,4.3,54.898,28.984,0.0,0.36,18.3,0.8,15.4,20.94,959.7,1.02,0.0,33.6,34.8,0.0,22.369,0.0,0.0,1407.5,0.0,2.7,0.0,1375.0
2015-04-12 15:43:34,392168.4,26032.6,401.0,1585.0,43835.1,1.6,1.6,1.6,1.6,1.6,31.64,5.055,5.248,101.3,101.3,101.3,96.66,28.63,28.86,27.96,32.99,15.819,296.3,5702.8686,11142.7159,1.1,172.661666667,5702.88860667,11142.7063,13.3933333333,4.3,53.975,28.984,0.0,0.36,18.4,0.9,15.4,20.94,959.7,1.02,0.0,33.6,34.8,0.0,22.369,0.0,0.0,1411.0,0.0,2.0,0.0,1358.0
2015-04-12 15:43:35,374740.1,21644.4,401.0,1528.4,46619.1,2.07,2.07,2.07,2.07,2.07,31.57,4.978,4.853,101.3,101.3,101.3,96.53,28.64,28.9,27.95,33.01,15.81,295.1,5702.8651,11142.7102,1.1,172.55,5702.8843,11142.7027,13.3,4.3,52.941,28.984,0.0,0.36,18.5,1.0,15.4,20.94,959.7,1.02,0.0,33.6,34.8,0.0,21.437,0.0,0.0,1350.5,0.0,1.3,0.0,1362.0
2015-04-12 15:43:36,357311.8,17256.2,401.0,1471.8,46362.0,3.27,3.27,3.27,3.27,3.27,31.34,5.002,5.15,101.3,101.3,101.3,96.86,28.64,28.89,27.95,32.99,16.38,296.2,5702.8615,11142.7045,1.1,172.438333333,5702.87999333,11142.6991,13.2066666667,4.3,51.781,28.983,0.0,0.36,18.5,1.0,14.6,20.94,959.7,1.02,0.0,33.5,34.9,0.0,21.748,0.0,0.0,1362.0,0.0,1.1,0.0,1353.0
2015-04-12 15:43:37,339883.5,12868.0,401.0,1532.9,46104.9,4.94,4.94,4.94,4.94,4.94,31.47,4.988,5.189,101.3,101.3,101.3,96.73,28.63,28.88,27.92,32.93,15.985,295.9,5702.8581,11142.6991,0.9,172.326666667,5702.87568667,11142.6955,13.1133333333,4.3,50.591,28.983,0.0,0.3,18.5,1.0,14.6,20.94,959.7,1.01,0.0,33.5,34.9,0.0,21.437,0.0,0.0,1340.5,52.3,1.8,21.0,1362.0
2015-04-12 15:43:38,322455.2,8479.8,401.0,1564.0,42261.4,5.13,5.13,5.13,5.13,5.13,31.34,5.031,4.664,101.3,101.3,101.3,96.98,28.64,28.92,27.92,32.96,16.092,295.4,5702.8543,11142.694,0.9,172.215,5702.87138,11142.6919,13.02,4.3,49.359,28.983,0.0,0.3,18.6,0.8,14.4,20.94,959.7,1.02,0.0,33.6,34.8,15.229,21.437,5.0,0.0,1348.5,0.0,1.9,0.0,1341.0
2015-04-12 15:43:39,305026.9,4091.6,401.0,1595.1,40036.75,4.61,4.61,4.61,4.61,4.61,31.5,5.093,5.213,101.3,101.3,101.3,96.93,28.63,28.88,27.9,32.97,16.246,295.0,5702.851,11142.6878,0.9,172.103333333,5702.86707333,11142.6883,12.9266666667,4.3,48.165,28.983,0.0,0.3,18.6,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.8,37.525,21.437,16.0,0.0,1359.0,16.4,1.9,16.0,1317.0
2015-04-12 15:43:40,287598.6,-296.6,401.0,1568.9,37812.1,4.2,4.2,4.2,4.2,4.2,31.4,5.189,4.894,101.3,101.3,101.3,96.97,28.63,28.9,27.9,32.98,16.152,292.7,5702.8482,11142.681,0.9,171.991666667,5702.86276667,11142.6847,12.8333333333,4.3,46.918,28.981,0.0,0.3,18.65,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.85,0.0,21.437,0.0,0.0,1358.5,0.0,1.5,0.0,1315.0
2015-04-12 15:43:41,270170.3,-4684.8,401.0,1480.7,34567.8,4.23,4.23,4.23,4.23,4.23,31.42,4.812,4.934,101.3,101.3,101.3,96.98,28.65,28.9,27.89,32.96,16.262,290.9,5702.8454,11142.6746,0.9,171.88,5702.85846,11142.6811,12.74,4.3,45.682,28.981,0.0,0.3,18.7,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.9,5.6,20.816,0.0,0.0,1307.5,90.7,1.9,44.0,1536.0
2015-04-12 15:43:42,252742.0,-9073.0,401.0,1392.5,33977.35,3.64,3.64,3.64,3.64,3.64,31.44,5.138,5.206,101.3,101.3,101.3,96.99,28.63,28.88,27.88,32.94,15.955,290.3,5702.8428,11142.6687,0.9,171.768333333,5702.85415333,11142.6775,12.6466666667,4.3,44.526,28.981,0.0,0.25,18.7,0.8,14.4,20.94,959.9,1.02,0.0,33.6,34.9,0.0,20.816,0.0,0.0,1302.0,0.0,2.6,13.0,1687.0
2015-04-12 15:43:43,231309.4,-5929.8,401.0,1238.4,33386.9,2.56,2.56,2.56,2.56,2.56,31.59,4.893,4.697,101.3,101.3,101.3,96.94,28.65,28.9,27.86,32.95,16.089,289.2,5702.8405,11142.6628,0.9,171.656666667,5702.84984667,11142.6739,12.5533333333,4.3,43.332,28.979,0.0,0.25,18.7,0.8,15.0,20.94,959.9,1.02,0.0,33.6,34.9,36.548,20.816,14.0,0.0,1711.5,0.0,1.9,0.0,1755.0
2015-04-12 15:43:44,209876.8,-2786.6,400.5,1219.65,30927.8,1.93,1.94,1.93,1.94,1.94,31.53,5.012,5.138,101.3,101.3,101.3,96.84,28.63,28.88,27.88,32.95,15.803,287.8,5702.8378,11142.657,0.9,171.545,5702.84554,11142.6703,12.46,4.3,42.168,28.979,0.0,0.25,18.7,0.8,15.0,20.94,959.9,1.02,0.0,33.6,34.9,0.0,20.816,0.0,0.0,1776.0,0.0,1.9,0.0,1781.0
2015-04-12 15:43:45,188444.2,356.6,400.0,1200.9,29101.85,1.79,1.79,1.79,1.79,1.79,31.6,4.956,4.888,101.3,101.3,101.3,96.72,28.64,28.91,27.86,32.95,15.904,287.4,5702.8349,11142.6518,0.9,171.433333333,5702.84123333,11142.6667,12.3666666667,4.3,41.062,28.979,0.0,0.25,18.8,0.8,15.0,20.94,959.9,1.02,0.0,33.6,34.9,0.0,20.816,0.0,0.0,1760.0,0.0,1.7,0.0,1807.0
2015-04-12 15:43:46,167011.6,3499.8,400.0,1217.3,27275.9,2.18,2.18,2.18,2.18,2.18,31.77,4.964,5.109,101.3,101.3,101.3,96.57,28.64,28.9,27.85,32.94,15.551,286.6,5702.8305,11142.6481,1.0,171.321666667,5702.83692667,11142.6631,12.2733333333,4.3,40.017,28.979,0.0,0.25,18.8,0.8,15.35,20.94,959.9,1.025,0.0,33.6,34.9,0.0,21.437,0.0,0.0,1799.5,0.0,1.5,0.0,1800.0
2015-04-12 15:43:47,145579.0,6643.0,400.0,1145.85,23605.1,2.28,2.28,2.28,2.28,2.28,31.35,5.06,5.005,101.3,101.3,101.3,96.78,28.66,28.91,27.87,32.97,15.833,286.6,5702.8272,11142.6423,0.9,171.21,5702.83262,11142.6595,12.18,4.3,39.464,28.978,0.0,0.25,18.8,0.8,15.7,20.94,959.9,1.03,0.0,33.6,34.9,0.0,21.437,0.0,0.0,1809.5,0.0,1.5,0.0,1841.0
2015-04-12 15:43:48,124146.4,9786.2,400.0,1074.4,22469.0333333,1.91,1.91,1.91,1.91,1.91,31.51,4.978,5.136,101.3,101.3,101.3,96.95,28.65,28.9,27.84,32.95,16.086,286.4,5702.8236,11142.6373,0.9,171.098333333,5702.82831333,11142.6559,12.0866666667,4.3,40.379,28.978,0.0,0.25,18.9,0.6,15.2,20.94,959.9,1.03,0.0,33.6,34.9,0.0,21.748,0.0,0.0,1850.0,0.0,1.9,0.0,1681.0
2015-04-12 15:43:49,102713.8,12929.4,400.0,1003.7,21332.9666667,1.32,1.32,1.32,1.32,1.32,31.41,5.097,4.896,101.3,101.3,101.3,96.95,28.64,28.91,27.83,32.96,16.02,286.8,5702.8196,11142.6323,0.9,170.986666667,5702.82400667,11142.6523,11.9933333333,4.3,43.458,28.978,0.0,0.25,18.9,0.6,15.2,20.94,960.5,1.03,0.0,33.6,34.9,0.0,21.748,0.0,0.0,1783.5,0.0,1.4,0.0,1443.0
2015-04-12 15:43:50,81281.2,16072.6,400.0,933.0,20196.9,0.926,0.926,0.926,0.926,0.926,31.63,4.957,5.03,101.3,101.3,101.3,96.82,28.65,28.9,27.79,32.94,16.326,286.5,5702.8154,11142.6279,0.8,170.875,5702.8197,11142.6487,11.9,4.3,48.302,28.976,0.0,0.17,18.9,0.6,15.2,20.94,960.5,1.05,0.0,33.6,34.9,0.0,22.991,0.0,0.0,1458.0,0.0,1.3,0.0,1324.0
2015-04-12 15:43:51,59848.6,19215.8,400.0,862.3,18618.3,0.607,0.607,0.607,0.607,0.607,31.46,5.266,5.0,101.3,101.3,101.3,96.9,28.63,28.91,27.81,32.94,15.937,286.1,5702.811,11142.6244,0.9,170.763333333,5702.81539333,11142.6451,11.8066666667,4.3,53.635,28.976,0.0,0.17,18.9,0.6,13.6,20.94,960.5,1.08,0.0,33.6,35.0,0.0,21.748,0.0,0.0,1361.5,0.0,1.2,0.0,1139.0
2015-04-12 15:43:52,38416.0,22359.0,400.0,641.0,17039.7,0.414,0.414,0.414,0.414,0.414,31.54,4.895,5.184,101.3,101.3,101.3,96.89,28.64,28.89,27.79,32.95,16.348,286.0,5702.8066,11142.6207,0.9,170.651666667,5702.81108667,11142.6415,11.7133333333,4.3,58.724,28.975,0.0,0.17,19.0,0.6,13.6,20.94,960.5,1.08,0.0,33.6,35.0,0.0,20.505,0.0,0.0,1285.0,0.0,0.4,0.0,1453.0
2015-04-12 15:43:53,42022.1,17056.6,400.0,554.4,13982.2,0.345,0.345,0.345,0.345,0.345,31.52,4.905,4.707,101.3,101.3,101.3,96.91,28.64,28.93,27.78,32.94,15.842,285.9,5702.8021,11142.6178,1.0,170.54,5702.80678,11142.6379,11.62,4.3,62.799,28.975,0.0,0.17,19.1,0.6,13.6,20.94,960.5,1.08,0.0,33.6,35.0,0.0,18.952,0.0,0.0,1158.5,0.0,0.7,0.0,1575.0
2015-04-12 15:43:54,45628.2,11754.2,400.0,467.8,12587.95,0.261,0.262,0.261,0.262,0.262,31.62,4.884,5.078,101.3,101.3,101.3,96.86,28.65,28.9,27.76,32.92,16.036,287.3,5702.7976,11142.6146,1.1,170.428333333,5702.80247333,11142.6343,11.5266666667,4.3,65.637,28.975,0.0,0.17,19.1,0.6,12.0,20.94,960.5,1.08,0.0,33.6,34.9,0.0,18.33,0.0,0.0,1555.5,0.0,0.6,0.0,1604.0
2015-04-12 15:43:55,49234.3,6451.8,400.0,345.5,11193.7,0.19,0.19,0.19,0.19,0.19,31.22,4.942,5.208,101.3,101.3,101.3,96.92,28.66,28.9,27.78,32.94,15.946,285.6,5702.7931,11142.6106,0.9,170.316666667,5702.79816667,11142.6307,11.4333333333,4.3,67.239,28.973,0.0,0.08,19.1,0.6,12.0,20.94,960.5,1.07,0.0,33.6,34.9,0.0,18.33,0.0,0.0,1544.0,0.0,0.6,0.0,1591.0
2015-04-12 15:43:56,52840.4,1149.4,399.5,285.45,9009.1,0.136,0.136,0.136,0.136,0.136,31.38,5.02,5.051,101.3,101.3,101.3,96.92,28.65,28.91,27.77,32.92,15.976,285.7,5702.789,11142.6081,0.9,170.205,5702.79386,11142.6271,11.34,4.3,67.967,28.973,0.0,0.08,19.2,0.6,10.6,20.94,960.5,1.07,0.0,33.6,34.9,0.0,18.33,0.0,0.0,1565.5,0.0,0.7,0.0,1632.0
2015-04-12 15:43:57,56446.5,-4153.0,399.0,225.4,8104.3,0.09,0.09,0.09,0.09,0.09,31.09,4.861,4.855,101.3,101.3,101.3,97.17,28.65,28.91,27.76,32.94,16.317,285.3,5702.7847,11142.6057,0.9,170.093333333,5702.78955333,11142.6235,11.2466666667,4.4,67.83,28.973,0.0,0.08,19.2,0.6,10.6,20.94,960.5,1.05,0.0,33.6,34.9,0.0,18.952,0.0,0.0,1603.0,0.0,0.9,0.0,1578.0
2015-04-12 15:43:58,60052.6,-9455.4,399.0,120.8,7199.5,0.06,0.06,0.06,0.06,0.06,31.24,5.203,4.89,101.3,101.3,101.3,97.33,28.62,28.91,27.74,32.92,16.756,285.2,5702.7803,11142.6033,1.0,169.981666667,5702.78524667,11142.6199,11.1533333333,4.4,67.22,28.972,0.0,0.08,19.25,0.6,11.35,20.94,960.5,1.05,0.0,33.6,34.9,0.0,19.262,0.0,0.0,1629.5,0.0,1.0,0.0,1457.0
2015-04-12 15:43:59,63658.7,-14757.8,399.0,107.6,8361.5,0.044,0.045,0.044,0.045,0.045,30.71,5.181,4.961,101.3,101.3,101.3,97.85,28.59,28.87,27.73,32.96,17.235,285.3,5702.7758,11142.6015,1.0,169.87,5702.78094,11142.6163,11.06,4.4,66.304,28.972,0.0,0.08,19.3,0.6,12.1,20.94,960.5,1.05,0.0,33.6,34.9,0.0,17.709,0.0,0.0,1500.5,0.0,1.0,0.0,1347.0
2015-04-12 15:44:00,67264.8,-20060.2,399.0,94.4,12991.8,0.036,0.036,0.036,0.036,0.036,30.53,5.208,5.265,101.3,101.3,101.3,98.49,28.56,28.81,27.72,32.95,17.717,285.5,5702.7718,11142.6002,1.0,169.758333333,5702.77663333,11142.6127,10.9666666667,4.3,65.206,28.972,0.0,0.08,19.3,0.6,12.1,20.94,960.5,1.03,0.0,33.6,34.9,0.0,16.777,0.0,0.0,1436.0,82.7,1.3,19.0,1413.0
2015-04-12 15:44:01,70870.9,-25362.6,399.0,1159.7,17622.1,0.028,0.028,0.028,0.028,0.028,30.27,5.373,5.472,101.3,101.3,101.3,99.01,28.56,28.8,27.7,32.96,18.278,285.5,5702.7678,11142.5994,1.0,169.646666667,5702.77232667,11142.6091,10.8733333333,4.3,63.756,28.97,0.0,0.08,19.5,1.2,25.5,20.94,960.5,1.03,0.0,33.6,34.9,0.0,15.845,0.0,0.0,1336.0,86.8,3.8,40.0,1425.0
2015-04-12 15:44:02,74477.0,-30665.0,399.5,2778.3,26761.9,0.025,0.025,0.025,0.025,0.025,30.2,5.636,5.591,101.3,101.3,101.3,99.74,28.5,28.78,27.66,32.96,18.844,285.5,5702.7646,11142.5979,0.8,169.535,5702.76802,11142.6055,10.78,4.3,62.413,28.97,0.0,0.08,19.5,1.2,25.5,20.94,960.5,1.02,0.0,33.6,34.8,84.27,16.466,45.0,0.0,1393.5,96.6,5.3,39.0,1450.0
2015-04-12 15:44:03,105842.1,-27105.0,400.0,4396.9,29901.85,0.507,0.507,0.507,0.507,0.507,30.16,5.422,5.363,101.3,101.3,101.3,99.73,28.5,28.76,27.67,32.92,18.243,285.7,5702.7608,11142.5958,0.8,169.423333333,5702.76371333,11142.6019,10.6866666667,4.3,60.864,28.97,0.0,0.58,19.5,2.4,25.5,20.32,960.5,1.02,0.0,33.6,34.7,88.391,16.777,41.0,0.0,1441.5,126.1,8.8,57.0,1537.0
2015-04-12 15:44:04,137207.2,-23545.0,400.0,7883.9,33041.8,5.08,5.08,5.08,5.08,5.08,30.77,4.685,4.652,101.3,101.3,101.3,99.12,28.53,28.79,27.67,32.92,16.594,285.7,5702.7578,11142.5948,0.8,169.311666667,5702.75940667,11142.5983,10.5933333333,4.3,59.258,28.969,0.0,0.58,19.65,2.4,34.8,20.32,960.5,1.02,0.0,33.6,34.7,99.024,17.398,52.0,0.0,1485.0,153.6,12.1,76.0,1596.0
2015-04-12 15:44:05,168572.3,-19985.0,399.5,8599.4,37337.2,15.4,15.4,15.4,15.4,15.4,30.58,4.837,4.832,101.3,101.3,101.3,98.91,28.55,28.82,27.71,32.92,15.93,285.5,5702.7551,11142.5947,0.8,169.2,5702.7551,11142.5947,10.5,4.4,57.691,28.969,0.0,0.58,19.8,2.4,44.1,20.32,960.5,1.02,0.0,33.6,34.7,123.011,18.33,62.0,0.0,1560.5,139.5,18.9,74.0,1651.0
2015-04-12 15:44:06,199937.4,-16425.0,399.0,9314.9,37546.3,20.5,20.5,20.5,20.5,20.5,31.06,4.452,4.578,101.3,101.3,101.3,98.43,28.56,28.82,27.71,32.94,14.644,285.5,5702.7524,11142.5941,0.8,171.0,5702.752525,11142.594575,10.4,4.4,56.18,28.969,0.0,0.58,19.9,2.4,49.5,20.11,960.5,1.02,0.0,33.6,34.7,169.346,18.952,88.0,0.0,1623.5,177.6,20.8,64.0,1709.0
2015-04-12 15:44:07,231302.5,-12865.0,399.0,8941.8,37755.4,16.1,16.1,16.1,16.1,16.1,31.33,4.717,4.736,101.3,101.3,101.3,97.87,28.58,28.85,27.71,32.9,14.357,286.0,5702.7503,11142.5943,0.8,172.8,5702.74995,11142.59445,10.3,4.4,54.772,28.967,0.0,0.58,19.9,3.3,49.5,20.11,960.5,1.02,0.0,33.6,34.7,134.7,19.884,66.0,0.0,1683.5,176.3,25.1,91.0,1763.0
2015-04-12 15:44:08,262667.6,-9305.0,399.0,8164.15,36836.1,11.9,11.9,11.9,11.9,11.9,31.9,4.644,4.884,101.3,101.3,101.3,97.82,28.6,28.86,27.65,32.85,14.57,286.2,5702.7476,11142.5941,0.8,174.6,5702.747375,11142.594325,10.2,4.5,53.464,28.967,0.0,1.03,19.9,3.3,49.5,20.38,960.5,1.02,0.0,33.6,34.7,177.998,20.505,91.0,0.0,1738.5,105.1,19.5,40.0,1808.0
2015-04-12 15:44:09,294032.7,-5745.0,399.0,7386.5,36620.5,8.39,8.4,8.39,8.4,8.4,31.1,5.093,4.985,101.3,101.3,101.3,97.69,28.61,28.9,27.71,32.91,15.074,286.5,5702.7448,11142.5942,0.9,176.4,5702.7448,11142.5942,10.1,4.5,52.148,28.967,0.0,1.03,20.0,3.5,41.4,20.38,960.5,1.02,0.0,33.6,34.8,72.7,20.816,32.0,0.0,1784.0,15.2,11.6,11.0,1735.0
2015-04-12 15:44:10,325397.8,-2185.0,399.0,5483.1,36404.9,5.22,5.22,5.22,5.22,5.22,31.47,5.143,4.755,101.3,101.3,101.3,97.29,28.61,28.93,27.67,32.91,14.826,286.5,5702.7415,11142.5946,0.9,174.693069307,5702.74501188,11142.5894842,10.0554455446,4.5,50.908,28.965,0.0,1.03,20.1,3.5,41.4,20.57,960.45,1.025,0.0,33.6,34.8,31.238,20.816,11.0,0.0,1773.5,75.2,8.0,18.0,1725.0
2015-04-12 15:44:11,356762.9,1375.0,399.0,4743.85,36113.7,2.91,2.91,2.91,2.91,2.91,31.39,4.907,5.329,101.3,101.3,101.3,97.19,28.62,28.88,27.66,32.9,15.137,286.6,5702.7383,11142.5952,0.8,172.986138614,5702.74522376,11142.5847683,10.0108910891,4.6,49.84,28.965,0.0,1.03,20.2,3.5,41.4,20.76,960.4,1.03,0.0,33.6,34.8,10.131,20.505,1.0,0.0,1734.0,12.4,6.4,0.0,1692.0
2015-04-12 15:44:12,388128.0,4935.0,399.0,4004.6,35763.8,1.63,1.63,1.63,1.63,1.63,31.54,4.887,5.024,101.3,101.3,101.3,97.1,28.63,28.91,27.64,32.89,15.193,286.6,5702.7352,11142.5957,0.8,171.279207921,5702.74543564,11142.5800525,9.96633663366,4.5,49.142,28.964,0.0,1.03,20.2,3.1,30.9,20.76,960.4,1.03,0.0,33.5,34.8,73.452,20.505,32.0,0.0,1722.0,44.6,3.6,0.0,1623.0
2015-04-12 15:44:13,362421.7,8168.9,399.0,3709.03333333,35413.9,1.02,1.02,1.02,1.02,1.02,31.61,4.909,5.01,101.3,101.3,101.3,96.99,28.63,28.91,27.62,32.9,15.294,286.5,5702.7323,11142.5966,1.1,169.572277228,5702.74564752,11142.5753366,9.92178217822,4.5,48.966,28.964,0.0,0.43,20.2,3.1,30.9,20.76,960.4,1.03,0.0,33.5,34.8,0.0,19.262,0.0,0.0,1665.0,0.0,4.1,29.0,1576.0
