,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 14:38:36,1.6,10.4,20.94,960.1,1.05,0.0,26.0,27.6
2015-04-12 14:38:37,1.6,10.4,20.94,960.1,1.05,0.0,26.0,27.6
2015-04-12 14:38:38,1.4,10.4,20.94,960.1,1.05,0.0,26.0,27.6
2015-04-12 14:38:39,1.4,10.5,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:40,1.4,10.65,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:41,1.4,10.8,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:42,1.4,10.8,20.94,960.1,1.06,0.0,26.1,27.7
2015-04-12 14:38:43,1.6,10.8,20.94,960.1,1.06,0.0,26.1,27.7
2015-04-12 14:38:44,1.6,10.8,20.94,960.1,1.06,0.0,26.0,27.7
2015-04-12 14:38:45,1.6,10.8,20.94,960.1,1.06,0.0,26.0,27.7
2015-04-12 14:38:46,1.6,10.75,20.94,960.1,1.06,0.0,26.0,27.7
2015-04-12 14:38:47,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.7
2015-04-12 14:38:48,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.7
2015-04-12 14:38:49,1.6,10.6,20.94,960.1,1.06,0.0,26.1,27.7
2015-04-12 14:38:50,1.6,10.6,20.94,960.1,1.06,0.0,26.1,27.7
2015-04-12 14:38:51,1.6,10.6,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:52,1.6,10.6,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:53,1.6,10.6,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:54,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:55,1.6,10.7,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:56,1.4,10.7,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:57,1.4,11.0,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:58,1.4,11.0,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:38:59,1.4,11.0,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:39:00,1.4,11.4,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:39:01,1.6,11.4,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:39:02,1.6,11.8,20.94,960.1,1.06,0.0,26.0,27.6
2015-04-12 14:39:03,1.6,11.8,20.94,960.1,1.05,0.0,26.0,27.6
2015-04-12 14:39:04,1.6,12.05,20.94,960.1,1.05,0.0,26.0,27.55
2015-04-12 14:39:05,1.6,12.3,20.94,960.1,1.05,0.0,26.0,27.5
2015-04-12 14:39:06,1.6,12.3,20.94,960.1,1.05,0.0,26.0,27.5
2015-04-12 14:39:07,1.6,12.7,20.94,960.1,1.05,0.0,26.0,27.5
2015-04-12 14:39:08,1.6,12.7,20.94,960.1,1.06,0.0,26.0,27.5
2015-04-12 14:39:09,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5
2015-04-12 14:39:10,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5
2015-04-12 14:39:11,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5
2015-04-12 14:39:12,1.4,12.6,20.94,960.1,1.06,0.0,26.0,27.5
2015-04-12 14:39:13,1.4,12.6,20.94,960.3,1.06,0.0,26.0,27.5
2015-04-12 14:39:14,1.2,12.6,20.94,960.3,1.06,0.0,26.0,27.5
2015-04-12 14:39:15,1.2,12.8,20.94,960.3,1.06,0.0,26.0,27.6
2015-04-12 14:39:16,1.2,12.8,20.94,960.3,1.055,0.0,26.0,27.6
2015-04-12 14:39:17,1.2,12.8,20.94,960.3,1.05,0.0,26.0,27.6
2015-04-12 14:39:18,1.2,12.9,20.94,960.3,1.05,0.0,26.0,27.6
2015-04-12 14:39:19,1.2,12.9,20.94,960.3,1.05,0.0,26.0,27.6
2015-04-12 14:39:20,1.4,13.0,20.94,960.3,1.05,0.0,26.1,27.5
2015-04-12 14:39:21,1.4,13.0,20.94,960.3,1.05,0.0,26.1,27.5
2015-04-12 14:39:22,1.3,12.9,20.94,960.3,1.05,0.0,26.1,27.5
2015-04-12 14:39:23,1.2,12.8,20.94,960.3,1.05,0.0,26.1,27.5
2015-04-12 14:39:24,1.2,12.8,20.94,960.3,1.05,0.0,26.0,27.5
2015-04-12 14:39:25,1.2,12.5,20.94,960.3,1.05,0.0,26.0,27.6
2015-04-12 14:39:26,1.2,12.5,20.94,960.3,1.05,0.0,26.0,27.6
2015-04-12 14:39:27,1.2,12.4,20.94,960.3,1.05,0.0,26.0,27.6
2015-04-12 14:39:28,1.2,12.4,20.94,960.3,1.05,0.0,26.0,27.65
2015-04-12 14:39:29,1.2,12.4,20.94,960.3,1.05,0.0,26.0,27.7
2015-04-12 14:39:30,1.2,12.4,20.94,960.3,1.05,0.0,26.0,27.7
2015-04-12 14:39:31,1.2,12.3,20.94,960.3,1.05,0.0,26.0,27.7
2015-04-12 14:39:32,1.2,12.3,20.94,960.3,1.05,0.0,26.0,27.7
2015-04-12 14:39:33,1.2,12.4,20.94,960.5,1.05,0.0,26.0,27.7
2015-04-12 14:39:34,1.2,12.4,20.94,960.5,1.055,0.0,26.0,27.7
2015-04-12 14:39:35,1.2,12.4,20.94,960.5,1.06,0.0,26.0,27.7
2015-04-12 14:39:36,1.4,12.4,20.94,960.5,1.06,0.0,26.0,27.7
2015-04-12 14:39:37,1.4,12.4,20.94,960.5,1.06,0.0,26.0,27.7
2015-04-12 14:39:38,1.2,12.3,20.94,960.5,1.06,0.0,26.0,27.7
2015-04-12 14:39:39,1.2,12.3,20.94,960.5,1.06,0.0,26.0,27.7
2015-04-12 14:39:40,1.2,12.5,20.94,960.5,1.06,0.0,26.0,27.7
2015-04-12 14:39:41,1.2,12.7,20.94,960.5,1.06,0.0,26.0,27.7
2015-04-12 14:39:42,1.2,12.7,20.94,960.5,1.07,0.0,26.0,27.7
2015-04-12 14:39:43,1.2,12.7,20.94,960.5,1.07,0.0,26.0,27.7
2015-04-12 14:39:44,1.2,14.0,20.94,960.5,1.07,0.0,26.0,27.7
2015-04-12 14:39:45,1.0,15.7,20.94,960.5,1.07,0.0,26.0,27.7
2015-04-12 14:39:46,1.0,15.7,20.94,960.5,1.07,0.0,25.95,27.7
2015-04-12 14:39:47,1.0,15.7,20.94,960.5,1.07,0.0,25.9,27.7
2015-04-12 14:39:48,1.0,15.7,20.94,960.5,1.08,0.0,25.9,27.7
2015-04-12 14:39:49,1.2,16.0,20.94,960.5,1.08,0.0,25.9,27.7
2015-04-12 14:39:50,1.2,16.0,20.94,960.5,1.08,0.0,25.9,27.7
2015-04-12 14:39:51,1.4,15.1,20.94,960.5,1.08,0.0,26.0,27.6
2015-04-12 14:39:52,1.4,15.1,20.94,960.5,1.08,0.0,26.0,27.6
2015-04-12 14:39:53,1.4,15.1,20.94,960.5,1.08,0.0,26.0,27.6
2015-04-12 14:39:54,1.4,14.2,20.94,960.5,1.08,0.0,26.0,27.6
2015-04-12 14:39:55,1.4,14.2,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:39:56,1.4,14.2,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:39:57,1.4,13.6,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:39:58,1.4,13.75,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:39:59,1.4,13.9,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:40:00,1.4,13.9,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:40:01,1.4,13.9,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:40:02,1.4,16.1,20.94,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:40:03,1.4,17.9,20.91,960.7,1.08,0.0,26.0,27.6
2015-04-12 14:40:04,1.5,17.9,20.91,960.7,1.08,0.0,26.0,27.55
2015-04-12 14:40:05,1.6,17.9,20.91,960.7,1.08,0.0,26.0,27.5
2015-04-12 14:40:06,1.6,17.9,20.86,960.7,1.06,0.0,26.0,27.5
2015-04-12 14:40:07,1.6,17.4,20.86,960.7,1.06,0.0,26.0,27.5
2015-04-12 14:40:08,1.6,17.4,20.89,960.7,1.05,0.0,26.0,27.5
2015-04-12 14:40:09,1.6,15.3,20.89,960.7,1.05,0.0,26.1,27.5
2015-04-12 14:40:10,1.6,15.3,20.89,960.7,1.05,0.0,26.1,27.5
2015-04-12 14:40:11,1.6,15.3,20.89,960.7,1.05,0.0,26.1,27.5
2015-04-12 14:40:12,1.8,13.5,20.94,960.7,1.05,0.0,26.1,27.5
2015-04-12 14:40:13,1.8,13.5,20.94,960.7,1.06,0.0,26.1,27.5
2015-04-12 14:40:14,1.8,13.5,20.94,960.7,1.06,0.0,26.1,27.4
2015-04-12 14:40:15,1.8,12.3,20.94,961.0,1.09,0.0,26.1,27.4
2015-04-12 14:40:16,1.8,11.55,20.94,961.0,1.09,0.0,26.1,27.4
2015-04-12 14:40:17,1.8,10.8,20.94,961.0,1.09,0.0,26.1,27.4
2015-04-12 14:40:18,1.6,10.8,20.94,961.0,1.11,0.0,26.1,27.5
2015-04-12 14:40:19,1.2,10.8,20.94,961.0,1.11,0.0,26.1,27.6
2015-04-12 14:40:20,1.2,9.3,20.94,961.0,1.11,0.0,26.0,27.6
2015-04-12 14:40:21,1.2,9.1,20.94,961.0,1.14,0.0,26.0,27.6
2015-04-12 14:40:22,1.2,9.1,20.94,961.0,1.14,0.0,26.0,27.6
2015-04-12 14:40:23,1.2,9.1,20.94,961.0,1.14,0.0,26.0,27.6
2015-04-12 14:40:24,1.2,9.1,20.94,961.0,1.15,0.0,26.0,27.6
2015-04-12 14:40:25,1.4,17.4,20.94,961.0,1.15,0.0,26.0,27.5
2015-04-12 14:40:26,1.4,17.4,20.52,960.6,1.15,0.0,26.0,27.5
2015-04-12 14:40:27,1.8,36.8,20.52,960.6,1.15,0.0,26.0,27.5
2015-04-12 14:40:28,1.8,36.8,20.52,960.6,1.15,0.0,26.0,27.5
2015-04-12 14:40:29,1.8,36.8,20.52,960.6,1.15,0.0,26.0,27.5
2015-04-12 14:40:30,1.8,58.6,19.98,960.6,1.15,0.0,26.0,27.5
2015-04-12 14:40:31,2.6,58.6,19.98,960.6,1.15,0.0,26.0,27.5
2015-04-12 14:40:32,3.8,58.6,19.52,960.6,1.15,0.0,26.0,27.4
2015-04-12 14:40:33,3.8,79.4,19.52,960.6,1.15,0.0,26.0,27.4
2015-04-12 14:40:34,3.8,83.0,19.455,960.6,1.145,0.0,26.0,27.4
2015-04-12 14:40:35,3.8,86.6,19.39,960.6,1.14,0.0,26.0,27.4
2015-04-12 14:40:36,4.3,86.6,19.39,960.6,1.12,0.0,26.0,27.4
2015-04-12 14:40:37,4.5,86.6,19.39,960.6,1.12,0.0,26.0,27.4
2015-04-12 14:40:38,4.5,86.8,19.43,960.6,1.12,0.0,26.0,27.4
2015-04-12 14:40:39,4.5,86.8,19.37,960.6,1.11,0.0,26.0,27.4
2015-04-12 14:40:40,4.7,92.05,19.37,960.6,1.11,0.0,26.0,27.35
2015-04-12 14:40:41,4.9,97.3,19.37,960.6,1.11,0.0,26.0,27.3
2015-04-12 14:40:42,4.9,97.3,19.37,960.6,1.09,0.0,26.0,27.3
2015-04-12 14:40:43,5.1,95.7,19.43,960.6,1.09,0.0,25.9,27.4
2015-04-12 14:40:44,5.1,95.7,19.77,960.6,1.07,0.0,25.9,27.4
2015-04-12 14:40:45,4.7,73.4,19.77,960.6,1.07,0.0,25.9,27.5
2015-04-12 14:40:46,4.7,73.4,19.77,960.8,1.07,0.0,25.9,27.5
2015-04-12 14:40:47,4.7,73.4,19.77,961.0,1.07,0.0,25.9,27.5
2015-04-12 14:40:48,4.7,49.1,20.23,961.0,1.07,0.0,25.9,27.5
2015-04-12 14:40:49,4.0,49.1,20.23,961.0,1.09,0.0,25.9,27.4
2015-04-12 14:40:50,3.2,49.1,20.64,961.0,1.09,0.0,25.9,27.4
2015-04-12 14:40:51,3.2,32.4,20.64,961.0,1.09,0.0,25.9,27.4
2015-04-12 14:40:52,3.2,32.4,20.78,961.0,1.09,0.0,25.9,27.4
2015-04-12 14:40:53,3.2,32.4,20.92,961.0,1.09,0.0,25.9,27.4
2015-04-12 14:40:54,2.4,22.1,20.92,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:40:55,1.8,22.1,20.92,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:40:56,1.8,15.6,20.94,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:40:57,1.8,15.6,20.94,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:40:58,1.6,14.2,20.94,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:40:59,1.4,12.8,20.94,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:41:00,1.4,12.8,20.94,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:41:01,1.4,14.9,20.94,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:41:02,1.4,14.9,20.94,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:41:03,1.2,19.3,20.93,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:41:04,1.2,19.3,20.93,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:41:05,1.2,19.3,20.93,961.0,1.08,0.0,25.9,27.4
2015-04-12 14:41:06,1.2,19.3,20.82,961.0,1.1,0.0,25.9,27.4
2015-04-12 14:41:07,1.2,20.5,20.82,961.1,1.11,0.0,25.9,27.5
2015-04-12 14:41:08,1.2,20.5,20.83,961.1,1.11,0.0,25.9,27.5
2015-04-12 14:41:09,1.2,18.4,20.83,961.1,1.11,0.0,25.9,27.5
2015-04-12 14:41:10,1.2,18.4,20.855,961.1,1.115,0.0,25.9,27.5
2015-04-12 14:41:11,1.2,18.4,20.88,961.1,1.12,0.0,25.9,27.5
2015-04-12 14:41:12,1.2,16.0,20.88,961.1,1.12,0.0,26.0,27.4
2015-04-12 14:41:13,1.2,16.0,20.88,961.1,1.12,0.0,26.0,27.4
2015-04-12 14:41:14,1.2,15.8,20.85,961.1,1.12,0.0,25.9,27.4
2015-04-12 14:41:15,1.2,15.8,20.7,961.1,1.13,0.0,25.9,27.4
2015-04-12 14:41:16,1.3,18.4,20.7,961.1,1.13,0.0,25.9,27.4
2015-04-12 14:41:17,1.4,21.0,20.7,961.1,1.13,0.0,25.9,27.4
2015-04-12 14:41:18,1.4,21.0,20.7,961.1,1.14,0.0,25.9,27.3
2015-04-12 14:41:19,1.8,21.0,20.47,961.1,1.14,0.0,25.9,27.3
2015-04-12 14:41:20,1.8,27.8,20.47,961.1,1.13,0.0,25.9,27.3
2015-04-12 14:41:21,2.0,31.3,20.29,961.1,1.13,0.0,25.9,27.3
2015-04-12 14:41:22,2.0,31.3,20.29,961.1,1.13,0.0,25.9,27.25
2015-04-12 14:41:23,2.0,31.3,20.29,961.1,1.13,0.0,25.9,27.2
2015-04-12 14:41:24,2.0,31.3,20.2,961.1,1.12,0.0,26.0,27.2
2015-04-12 14:41:25,2.4,34.3,20.2,961.1,1.13,0.0,26.0,27.2
2015-04-12 14:41:26,2.4,34.3,19.99,961.1,1.13,0.0,26.0,27.2
2015-04-12 14:41:27,3.0,45.2,19.99,960.4,1.13,0.0,25.9,27.2
2015-04-12 14:41:28,3.0,45.2,19.935,960.4,1.13,0.0,25.9,27.2
2015-04-12 14:41:29,3.0,45.2,19.88,960.4,1.13,0.0,25.9,27.2
2015-04-12 14:41:30,3.4,56.4,19.88,960.4,1.13,0.0,25.9,27.1
2015-04-12 14:41:31,3.4,56.4,19.88,960.4,1.13,0.0,25.9,27.1
2015-04-12 14:41:32,3.4,54.1,20.11,960.4,1.13,0.0,25.9,27.1
2015-04-12 14:41:33,3.4,54.1,20.11,960.4,1.11,0.0,25.9,27.1
2015-04-12 14:41:34,3.2,53.35,20.185,960.4,1.11,0.0,25.9,27.1
2015-04-12 14:41:35,3.0,52.6,20.26,960.4,1.11,0.0,25.9,27.1
2015-04-12 14:41:36,3.0,52.6,20.26,960.4,1.09,0.0,26.0,27.2
2015-04-12 14:41:37,2.6,52.6,20.17,960.4,1.09,0.0,26.0,27.2
2015-04-12 14:41:38,2.6,58.5,20.17,960.4,1.09,0.0,26.0,27.2
2015-04-12 14:41:39,2.6,56.9,20.11,960.3,1.09,0.0,26.0,27.2
2015-04-12 14:41:40,2.5,56.9,20.11,960.3,1.09,0.0,25.95,27.2
2015-04-12 14:41:41,2.4,56.9,20.11,960.3,1.09,0.0,25.9,27.2
2015-04-12 14:41:42,2.4,56.9,20.17,960.3,1.1,0.0,25.9,27.2
2015-04-12 14:41:43,2.2,46.6,20.17,960.3,1.1,0.0,25.9,27.2
2015-04-12 14:41:44,2.2,46.6,20.33,960.3,1.14,0.0,25.9,27.2
2015-04-12 14:41:45,2.0,35.7,20.33,960.3,1.14,0.0,25.9,27.1
2015-04-12 14:41:46,2.0,35.7,20.33,960.3,1.15,0.0,25.9,27.1
2015-04-12 14:41:47,2.0,35.7,20.33,960.3,1.16,0.0,25.9,27.1
2015-04-12 14:41:48,2.0,35.7,20.57,960.3,1.16,0.0,25.9,27.1
2015-04-12 14:41:49,2.0,35.7,20.57,960.3,1.16,0.0,25.9,27.1
2015-04-12 14:41:50,2.0,35.7,20.57,960.3,1.16,0.0,25.9,27.1
2015-04-12 14:41:51,2.0,35.7,20.57,960.3,1.16,0.0,25.9,27.0
2015-04-12 14:41:52,2.0,35.7,20.32,960.3,1.155,0.0,25.9,27.0
2015-04-12 14:41:53,2.0,35.7,20.07,960.3,1.15,0.0,25.9,27.0
2015-04-12 14:41:54,2.4,77.0,20.07,960.3,1.15,0.0,25.9,27.0
2015-04-12 14:41:55,2.4,77.0,20.07,960.3,1.14,0.0,25.9,27.0
2015-04-12 14:41:56,3.8,77.0,19.17,960.3,1.14,0.0,25.9,27.0
2015-04-12 14:41:57,3.8,147.2,19.17,960.3,1.14,0.0,25.9,27.0
2015-04-12 14:41:58,4.35,163.1,19.02,960.3,1.14,0.0,25.9,27.0
2015-04-12 14:41:59,4.9,179.0,18.87,960.3,1.14,0.0,25.9,27.0
2015-04-12 14:42:00,4.9,179.0,18.87,960.3,1.14,0.0,25.9,27.0
2015-04-12 14:42:01,4.9,179.0,19.08,960.3,1.14,0.0,25.9,27.0
2015-04-12 14:42:02,5.3,168.9,19.08,960.3,1.13,0.0,25.9,27.0
2015-04-12 14:42:03,5.3,121.1,19.55,959.2,1.13,0.0,25.9,27.0
2015-04-12 14:42:04,5.1,121.1,19.55,959.2,1.13,0.0,25.85,27.0
2015-04-12 14:42:05,4.9,121.1,19.55,959.2,1.13,0.0,25.8,27.0
2015-04-12 14:42:06,4.9,121.1,19.83,959.2,1.12,0.0,25.8,27.0
2015-04-12 14:42:07,4.2,75.4,19.83,959.2,1.12,0.0,25.8,27.0
2015-04-12 14:42:08,4.2,75.4,19.96,959.2,1.13,0.0,25.8,27.0
2015-04-12 14:42:09,3.6,51.5,19.96,959.2,1.13,0.0,25.8,26.9
2015-04-12 14:42:10,3.6,51.5,19.96,959.2,1.14,0.0,25.8,26.9
2015-04-12 14:42:11,3.6,51.5,19.96,959.2,1.15,0.0,25.8,26.9
2015-04-12 14:42:12,3.4,41.9,20.01,959.2,1.15,0.0,25.8,26.9
2015-04-12 14:42:13,3.4,41.9,20.01,959.2,1.15,0.0,25.8,26.9
2015-04-12 14:42:14,3.2,41.9,20.08,959.2,1.15,0.0,25.8,26.9
2015-04-12 14:42:15,3.2,38.9,20.08,959.2,1.15,0.0,25.8,26.9
2015-04-12 14:42:16,3.2,35.95,20.215,959.2,1.15,0.0,25.8,26.9
2015-04-12 14:42:17,3.2,33.0,20.35,959.2,1.15,0.0,25.8,26.9
2015-04-12 14:42:18,2.8,33.0,20.35,959.2,1.14,0.0,25.8,27.0
2015-04-12 14:42:19,2.4,33.0,20.48,959.2,1.14,0.0,25.8,26.9
2015-04-12 14:42:20,2.4,36.6,20.48,959.2,1.14,0.0,25.8,26.9
2015-04-12 14:42:21,2.4,78.5,20.01,959.2,1.13,0.0,25.8,26.9
2015-04-12 14:42:22,2.6,78.5,20.01,959.05,1.13,0.0,25.8,26.9
2015-04-12 14:42:23,2.8,78.5,20.01,958.9,1.13,0.0,25.8,26.9
2015-04-12 14:42:24,2.8,78.5,20.01,958.9,1.11,0.0,25.8,26.9
2015-04-12 14:42:25,3.8,126.5,19.52,958.9,1.11,0.0,25.8,26.9
2015-04-12 14:42:26,3.8,126.5,19.6,958.9,1.1,0.0,25.8,26.9
2015-04-12 14:42:27,4.0,128.1,19.6,958.9,1.1,0.0,25.8,27.0
2015-04-12 14:42:28,4.0,128.1,19.6,958.9,1.105,0.0,25.8,27.0
2015-04-12 14:42:29,4.0,128.1,19.6,958.9,1.11,0.0,25.8,27.0
2015-04-12 14:42:30,3.6,93.8,20.04,958.9,1.11,0.0,25.8,27.0
2015-04-12 14:42:31,3.6,93.8,20.04,958.9,1.12,0.0,25.8,27.0
2015-04-12 14:42:32,2.8,93.8,20.48,958.9,1.12,0.0,25.8,27.0
2015-04-12 14:42:33,2.8,58.5,20.48,958.7,1.12,0.0,25.8,27.0
2015-04-12 14:42:34,2.8,47.1,20.645,958.7,1.13,0.0,25.8,27.0
2015-04-12 14:42:35,2.8,35.7,20.81,958.7,1.14,0.0,25.8,27.0
2015-04-12 14:42:36,2.2,35.7,20.81,958.7,1.16,0.0,25.8,27.0
2015-04-12 14:42:37,1.8,35.7,20.81,958.7,1.16,0.0,25.8,27.0
2015-04-12 14:42:38,1.8,23.7,20.94,958.7,1.16,0.0,25.8,26.9
2015-04-12 14:42:39,1.8,23.7,20.88,958.7,1.15,0.0,25.8,26.9
2015-04-12 14:42:40,1.6,22.3,20.88,958.7,1.15,0.0,25.8,26.9
2015-04-12 14:42:41,1.4,20.9,20.88,958.7,1.15,0.0,25.8,26.9
2015-04-12 14:42:42,1.4,20.9,20.88,958.7,1.14,0.0,25.8,26.9
2015-04-12 14:42:43,1.4,26.7,20.59,958.7,1.14,0.0,25.8,27.0
2015-04-12 14:42:44,1.4,26.7,20.05,958.7,1.14,0.0,25.8,27.0
2015-04-12 14:42:45,2.2,44.6,20.05,958.7,1.14,0.0,25.9,27.0
2015-04-12 14:42:46,2.2,44.6,20.05,958.7,1.13,0.0,25.9,27.0
2015-04-12 14:42:47,2.2,44.6,20.05,958.7,1.12,0.0,25.9,27.0
2015-04-12 14:42:48,2.2,63.6,19.66,958.7,1.12,0.0,25.9,27.0
2015-04-12 14:42:49,3.0,63.6,19.66,958.7,1.1,0.0,25.9,27.0
2015-04-12 14:42:50,3.4,63.6,19.77,958.7,1.1,0.0,25.9,27.0
2015-04-12 14:42:51,3.4,65.0,19.77,958.7,1.1,0.0,25.9,27.0
2015-04-12 14:42:52,3.4,65.0,19.895,958.7,1.09,0.0,25.9,27.0
2015-04-12 14:42:53,3.4,65.0,20.02,958.7,1.08,0.0,25.9,27.0
2015-04-12 14:42:54,3.4,56.3,20.02,958.8,1.07,0.0,25.9,27.0
2015-04-12 14:42:55,3.0,56.3,20.02,958.8,1.07,0.0,25.9,27.0
2015-04-12 14:42:56,3.0,48.6,20.14,958.8,1.07,0.0,25.9,27.1
2015-04-12 14:42:57,3.0,48.6,20.35,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:42:58,2.8,44.4,20.35,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:42:59,2.6,40.2,20.35,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:00,2.6,40.2,20.35,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:01,2.6,30.3,20.69,958.8,1.06,0.0,25.8,27.0
2015-04-12 14:43:02,2.2,30.3,20.94,958.8,1.06,0.0,25.8,27.0
2015-04-12 14:43:03,1.8,21.6,20.94,958.8,1.06,0.0,25.8,27.0
2015-04-12 14:43:04,1.8,21.6,20.94,958.8,1.06,0.0,25.85,27.0
2015-04-12 14:43:05,1.8,21.6,20.94,958.8,1.06,0.0,25.9,27.0
2015-04-12 14:43:06,1.8,21.6,20.94,958.8,1.06,0.0,25.9,27.0
2015-04-12 14:43:07,1.6,15.7,20.94,958.8,1.06,0.0,25.9,27.0
2015-04-12 14:43:08,1.2,15.7,20.94,958.8,1.06,0.0,25.9,27.0
2015-04-12 14:43:09,1.2,12.7,20.94,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:10,1.2,12.7,20.94,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:11,1.2,12.7,20.94,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:12,1.0,12.1,20.94,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:13,1.0,12.1,20.94,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:14,1.0,12.6,20.94,958.8,1.06,0.0,25.9,27.1
2015-04-12 14:43:15,1.0,12.6,20.94,960.2,1.06,0.0,25.9,27.1
2015-04-12 14:43:16,0.9,12.45,20.94,960.2,1.06,0.0,25.9,27.1
2015-04-12 14:43:17,0.8,12.3,20.94,960.2,1.06,0.0,25.9,27.1
2015-04-12 14:43:18,0.8,12.3,20.94,960.2,1.07,0.0,25.9,27.1
2015-04-12 14:43:19,0.8,11.1,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:20,0.6,11.1,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:21,0.6,9.8,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:22,0.6,9.8,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:23,0.6,9.8,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:24,0.6,9.8,20.94,960.2,1.06,0.0,25.9,27.0
2015-04-12 14:43:25,0.6,8.7,20.94,960.2,1.06,0.0,25.9,27.0
2015-04-12 14:43:26,0.6,8.7,20.94,960.2,1.06,0.0,25.9,27.0
2015-04-12 14:43:27,0.8,7.8,20.94,960.2,1.06,0.0,25.9,27.0
2015-04-12 14:43:28,0.8,7.8,20.94,960.2,1.065,0.0,25.9,27.0
2015-04-12 14:43:29,0.8,7.8,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:30,0.6,7.4,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:31,0.6,7.4,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:32,0.4,7.5,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:33,0.4,7.5,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:34,0.4,7.95,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:35,0.4,8.4,20.94,960.2,1.07,0.0,25.9,27.0
2015-04-12 14:43:36,0.4,8.4,20.94,961.4,1.07,0.0,25.9,27.1
2015-04-12 14:43:37,0.4,8.4,20.94,961.4,1.07,0.0,26.0,27.1
2015-04-12 14:43:38,0.4,9.3,20.94,961.4,1.07,0.0,26.0,27.1
2015-04-12 14:43:39,0.4,9.3,20.94,961.4,1.07,0.0,26.0,27.1
2015-04-12 14:43:40,0.5,9.3,20.94,961.4,1.07,0.0,26.0,27.1
2015-04-12 14:43:41,0.6,9.3,20.94,961.4,1.07,0.0,26.0,27.1
2015-04-12 14:43:42,0.6,9.3,20.94,961.4,1.07,0.0,26.0,27.1
2015-04-12 14:43:43,0.6,8.5,20.94,961.4,1.07,0.0,26.0,27.0
2015-04-12 14:43:44,0.6,8.5,20.94,961.4,1.07,0.0,26.0,27.0
