"Plot Title: Langan T15x CO Measurer 141268"
"#","Date Time, GMT+08:00","Volt, V (LGR S/N: 10641068, SEN S/N: 10641068, LBL: CO)","Temp, °C (LGR S/N: 10641068, SEN S/N: 10641068, LBL: T)","CO# 20669027, ppm (LGR S/N: 10641068)"
16608,04/12/15 03:53:31 PM,0.06535,28.191,6.535
16609,04/12/15 03:53:32 PM,0.06466,28.185,6.466
16610,04/12/15 03:53:33 PM,0.06435,28.179,6.435
16611,04/12/15 03:53:34 PM,0.06394,28.173,6.394
16612,04/12/15 03:53:35 PM,0.06390,28.167,6.390
16613,04/12/15 03:53:36 PM,0.06405,28.159,6.405
16614,04/12/15 03:53:37 PM,0.06386,28.153,6.386
16615,04/12/15 03:53:38 PM,0.06352,28.148,6.352
16616,04/12/15 03:53:39 PM,0.06340,28.142,6.340
16617,04/12/15 03:53:40 PM,0.06352,28.136,6.352
16618,04/12/15 03:53:41 PM,0.06355,28.130,6.355
16619,04/12/15 03:53:42 PM,0.06317,28.123,6.317
16620,04/12/15 03:53:43 PM,0.06302,28.117,6.302
16621,04/12/15 03:53:44 PM,0.06302,28.111,6.302
16622,04/12/15 03:53:45 PM,0.06294,28.105,6.294
16623,04/12/15 03:53:46 PM,0.06237,28.099,6.237
16624,04/12/15 03:53:47 PM,0.06233,28.092,6.233
16625,04/12/15 03:53:48 PM,0.06210,28.088,6.210
16626,04/12/15 03:53:49 PM,0.06207,28.082,6.207
16627,04/12/15 03:53:50 PM,0.06210,28.075,6.210
16628,04/12/15 03:53:51 PM,0.06195,28.069,6.195
16629,04/12/15 03:53:52 PM,0.06176,28.063,6.176
16630,04/12/15 03:53:53 PM,0.06153,28.057,6.153
16631,04/12/15 03:53:54 PM,0.06149,28.052,6.149
16632,04/12/15 03:53:55 PM,0.06126,28.046,6.126
16633,04/12/15 03:53:56 PM,0.06115,28.040,6.115
16634,04/12/15 03:53:57 PM,0.06126,28.034,6.126
16635,04/12/15 03:53:58 PM,0.06107,28.029,6.107
16636,04/12/15 03:53:59 PM,0.06088,28.023,6.088
16637,04/12/15 03:54:00 PM,0.06085,28.017,6.085
16638,04/12/15 03:54:01 PM,0.06073,28.012,6.073
16639,04/12/15 03:54:02 PM,0.06062,28.006,6.062
16640,04/12/15 03:54:03 PM,0.06023,28.001,6.023
16641,04/12/15 03:54:04 PM,0.06008,27.995,6.008
16642,04/12/15 03:54:05 PM,0.05997,27.989,5.997
16643,04/12/15 03:54:06 PM,0.05982,27.984,5.982
16644,04/12/15 03:54:07 PM,0.05982,27.978,5.982
16645,04/12/15 03:54:08 PM,0.05982,27.974,5.982
16646,04/12/15 03:54:09 PM,0.05989,27.967,5.989
16647,04/12/15 03:54:10 PM,0.05962,27.963,5.962
16648,04/12/15 03:54:11 PM,0.05962,27.957,5.962
16649,04/12/15 03:54:12 PM,0.05932,27.952,5.932
16650,04/12/15 03:54:13 PM,0.05932,27.946,5.932
16651,04/12/15 03:54:14 PM,0.05921,27.941,5.921
16652,04/12/15 03:54:15 PM,0.05909,27.938,5.909
16653,04/12/15 03:54:16 PM,0.05909,27.933,5.909
16654,04/12/15 03:54:17 PM,0.05890,27.929,5.890
16655,04/12/15 03:54:18 PM,0.05882,27.924,5.882
16656,04/12/15 03:54:19 PM,0.05890,27.920,5.890
16657,04/12/15 03:54:20 PM,0.05871,27.913,5.871
16658,04/12/15 03:54:21 PM,0.05859,27.907,5.859
16659,04/12/15 03:54:22 PM,0.05863,27.901,5.863
16660,04/12/15 03:54:23 PM,0.05848,27.895,5.848
16661,04/12/15 03:54:24 PM,0.05814,27.887,5.814
16662,04/12/15 03:54:25 PM,0.05806,27.881,5.806
16663,04/12/15 03:54:26 PM,0.05802,27.873,5.802
16664,04/12/15 03:54:27 PM,0.05814,27.867,5.814
16665,04/12/15 03:54:28 PM,0.05791,27.861,5.791
16666,04/12/15 03:54:29 PM,0.05795,27.853,5.795
16667,04/12/15 03:54:30 PM,0.05806,27.847,5.806
16668,04/12/15 03:54:31 PM,0.05802,27.841,5.802
16669,04/12/15 03:54:32 PM,0.05768,27.835,5.768
16670,04/12/15 03:54:33 PM,0.05760,27.827,5.760
16671,04/12/15 03:54:34 PM,0.05760,27.821,5.760
16672,04/12/15 03:54:35 PM,0.05776,27.815,5.776
16673,04/12/15 03:54:36 PM,0.05779,27.809,5.779
16674,04/12/15 03:54:37 PM,0.05810,27.802,5.810
16675,04/12/15 03:54:38 PM,0.05844,27.796,5.844
16676,04/12/15 03:54:39 PM,0.05905,27.788,5.905
16677,04/12/15 03:54:40 PM,0.06008,27.782,6.008
16678,04/12/15 03:54:41 PM,0.06126,27.776,6.126
16679,04/12/15 03:54:42 PM,0.06233,27.770,6.233
16680,04/12/15 03:54:43 PM,0.06359,27.764,6.359
16681,04/12/15 03:54:44 PM,0.06455,27.758,6.455
16682,04/12/15 03:54:45 PM,0.06523,27.753,6.523
16683,04/12/15 03:54:46 PM,0.06580,27.747,6.580
16684,04/12/15 03:54:47 PM,0.06592,27.741,6.592
16685,04/12/15 03:54:48 PM,0.06580,27.736,6.580
16686,04/12/15 03:54:49 PM,0.06546,27.730,6.546
16687,04/12/15 03:54:50 PM,0.06523,27.724,6.523
16688,04/12/15 03:54:51 PM,0.06485,27.719,6.485
16689,04/12/15 03:54:52 PM,0.06416,27.713,6.416
16690,04/12/15 03:54:53 PM,0.06390,27.708,6.390
16691,04/12/15 03:54:54 PM,0.06344,27.702,6.344
16692,04/12/15 03:54:55 PM,0.06287,27.698,6.287
16693,04/12/15 03:54:56 PM,0.06245,27.693,6.245
16694,04/12/15 03:54:57 PM,0.06207,27.687,6.207
16695,04/12/15 03:54:58 PM,0.06161,27.682,6.161
16696,04/12/15 03:54:59 PM,0.06142,27.676,6.142
16697,04/12/15 03:55:00 PM,0.06096,27.671,6.096
16698,04/12/15 03:55:01 PM,0.06054,27.667,6.054
16699,04/12/15 03:55:02 PM,0.06008,27.661,6.008
16700,04/12/15 03:55:03 PM,0.05974,27.656,5.974
16701,04/12/15 03:55:04 PM,0.05951,27.651,5.951
16702,04/12/15 03:55:05 PM,0.05898,27.647,5.898
16703,04/12/15 03:55:06 PM,0.05879,27.642,5.879
16704,04/12/15 03:55:07 PM,0.05844,27.636,5.844
16705,04/12/15 03:55:08 PM,0.05814,27.631,5.814
16706,04/12/15 03:55:09 PM,0.05791,27.627,5.791
16707,04/12/15 03:55:10 PM,0.05749,27.622,5.749
16708,04/12/15 03:55:11 PM,0.05726,27.617,5.726
16709,04/12/15 03:55:12 PM,0.05699,27.611,5.699
16710,04/12/15 03:55:13 PM,0.05665,27.607,5.665
16711,04/12/15 03:55:14 PM,0.05650,27.602,5.650
16712,04/12/15 03:55:15 PM,0.05623,27.597,5.623
16713,04/12/15 03:55:16 PM,0.05604,27.593,5.604
16714,04/12/15 03:55:17 PM,0.05589,27.588,5.589
16715,04/12/15 03:55:18 PM,0.05573,27.584,5.573
16716,04/12/15 03:55:19 PM,0.05566,27.579,5.566
16717,04/12/15 03:55:20 PM,0.05550,27.574,5.550
16718,04/12/15 03:55:21 PM,0.05539,27.570,5.539
16719,04/12/15 03:55:22 PM,0.05501,27.565,5.501
16720,04/12/15 03:55:23 PM,0.05482,27.561,5.482
16721,04/12/15 03:55:24 PM,0.05455,27.556,5.455
16722,04/12/15 03:55:25 PM,0.05455,27.551,5.455
16723,04/12/15 03:55:26 PM,0.05440,27.547,5.440
16724,04/12/15 03:55:27 PM,0.05436,27.542,5.436
16725,04/12/15 03:55:28 PM,0.05406,27.537,5.406
16726,04/12/15 03:55:29 PM,0.05413,27.534,5.413
16727,04/12/15 03:55:30 PM,0.05390,27.530,5.390
16728,04/12/15 03:55:31 PM,0.05398,27.525,5.398
16729,04/12/15 03:55:32 PM,0.05367,27.521,5.367
16730,04/12/15 03:55:33 PM,0.05356,27.516,5.356
16731,04/12/15 03:55:34 PM,0.05337,27.513,5.337
16732,04/12/15 03:55:35 PM,0.05299,27.508,5.299
16733,04/12/15 03:55:36 PM,0.05291,27.504,5.291
16734,04/12/15 03:55:37 PM,0.05280,27.499,5.280
16735,04/12/15 03:55:38 PM,0.05272,27.496,5.272
16736,04/12/15 03:55:39 PM,0.05272,27.491,5.272
16737,04/12/15 03:55:40 PM,0.05241,27.488,5.241
16738,04/12/15 03:55:41 PM,0.05261,27.484,5.261
16739,04/12/15 03:55:42 PM,0.05234,27.479,5.234
16740,04/12/15 03:55:43 PM,0.05230,27.476,5.230
16741,04/12/15 03:55:44 PM,0.05211,27.471,5.211
16742,04/12/15 03:55:45 PM,0.05203,27.467,5.203
16743,04/12/15 03:55:46 PM,0.05180,27.464,5.180
16744,04/12/15 03:55:47 PM,0.05169,27.459,5.169
16745,04/12/15 03:55:48 PM,0.05169,27.456,5.169
16746,04/12/15 03:55:49 PM,0.05150,27.451,5.150
16747,04/12/15 03:55:50 PM,0.05146,27.448,5.146
16748,04/12/15 03:55:51 PM,0.05169,27.444,5.169
16749,04/12/15 03:55:52 PM,0.05123,27.441,5.123
16750,04/12/15 03:55:53 PM,0.05123,27.437,5.123
16751,04/12/15 03:55:54 PM,0.05123,27.433,5.123
16752,04/12/15 03:55:55 PM,0.05123,27.430,5.123
16753,04/12/15 03:55:56 PM,0.05108,27.425,5.108
16754,04/12/15 03:55:57 PM,0.05119,27.422,5.119
16755,04/12/15 03:55:58 PM,0.05104,27.419,5.104
16756,04/12/15 03:55:59 PM,0.05112,27.414,5.112
16757,04/12/15 03:56:00 PM,0.05100,27.411,5.100
16758,04/12/15 03:56:01 PM,0.05100,27.407,5.100
16759,04/12/15 03:56:02 PM,0.05070,27.404,5.070
16760,04/12/15 03:56:03 PM,0.05058,27.399,5.058
16761,04/12/15 03:56:04 PM,0.05051,27.396,5.051
16762,04/12/15 03:56:05 PM,0.05047,27.393,5.047
16763,04/12/15 03:56:06 PM,0.05051,27.388,5.051
16764,04/12/15 03:56:07 PM,0.05058,27.385,5.058
16765,04/12/15 03:56:08 PM,0.05043,27.381,5.043
16766,04/12/15 03:56:09 PM,0.05051,27.378,5.051
16767,04/12/15 03:56:10 PM,0.05062,27.374,5.062
16768,04/12/15 03:56:11 PM,0.05081,27.370,5.081
16769,04/12/15 03:56:12 PM,0.05074,27.367,5.074
16770,04/12/15 03:56:13 PM,0.05112,27.364,5.112
16771,04/12/15 03:56:14 PM,0.05184,27.361,5.184
16772,04/12/15 03:56:15 PM,0.05318,27.356,5.318
16773,04/12/15 03:56:16 PM,0.05478,27.353,5.478
16774,04/12/15 03:56:17 PM,0.05673,27.350,5.673
16775,04/12/15 03:56:18 PM,0.05890,27.347,5.890
16776,04/12/15 03:56:19 PM,0.06107,27.344,6.107
16777,04/12/15 03:56:20 PM,0.06355,27.341,6.355
16778,04/12/15 03:56:21 PM,0.06622,27.336,6.622
16779,04/12/15 03:56:22 PM,0.06867,27.333,6.867
16780,04/12/15 03:56:23 PM,0.07126,27.330,7.126
16781,04/12/15 03:56:24 PM,0.07385,27.327,7.385
16782,04/12/15 03:56:25 PM,0.07637,27.324,7.637
16783,04/12/15 03:56:26 PM,0.07839,27.321,7.839
16784,04/12/15 03:56:27 PM,0.08034,27.318,8.034
16785,04/12/15 03:56:28 PM,0.08183,27.315,8.183
16786,04/12/15 03:56:29 PM,0.08309,27.311,8.309
16787,04/12/15 03:56:30 PM,0.08404,27.310,8.404
16788,04/12/15 03:56:31 PM,0.08507,27.307,8.507
16789,04/12/15 03:56:32 PM,0.08560,27.304,8.560
16790,04/12/15 03:56:33 PM,0.08587,27.301,8.587
16791,04/12/15 03:56:34 PM,0.08583,27.298,8.583
16792,04/12/15 03:56:35 PM,0.08606,27.296,8.606
16793,04/12/15 03:56:36 PM,0.08606,27.293,8.606
16794,04/12/15 03:56:37 PM,0.08595,27.290,8.595
16795,04/12/15 03:56:38 PM,0.08545,27.288,8.545
16796,04/12/15 03:56:39 PM,0.08522,27.285,8.522
16797,04/12/15 03:56:40 PM,0.08499,27.282,8.499
16798,04/12/15 03:56:41 PM,0.08503,27.281,8.503
16799,04/12/15 03:56:42 PM,0.08473,27.278,8.473
16800,04/12/15 03:56:43 PM,0.08438,27.275,8.438
16801,04/12/15 03:56:44 PM,0.08392,27.273,8.392
16802,04/12/15 03:56:45 PM,0.08362,27.270,8.362
16803,04/12/15 03:56:46 PM,0.08305,27.268,8.305
16804,04/12/15 03:56:47 PM,0.08263,27.265,8.263
16805,04/12/15 03:56:48 PM,0.08236,27.264,8.236
16806,04/12/15 03:56:49 PM,0.08194,27.261,8.194
16807,04/12/15 03:56:50 PM,0.08160,27.259,8.160
16808,04/12/15 03:56:51 PM,0.08141,27.256,8.141
16809,04/12/15 03:56:52 PM,0.08091,27.255,8.091
16810,04/12/15 03:56:53 PM,0.08061,27.252,8.061
16811,04/12/15 03:56:54 PM,0.08042,27.250,8.042
16812,04/12/15 03:56:55 PM,0.08007,27.249,8.007
16813,04/12/15 03:56:56 PM,0.07965,27.245,7.965
16814,04/12/15 03:56:57 PM,0.07916,27.244,7.916
16815,04/12/15 03:56:58 PM,0.07885,27.242,7.885
16816,04/12/15 03:56:59 PM,0.07862,27.239,7.862
16817,04/12/15 03:57:00 PM,0.07832,27.238,7.832
16818,04/12/15 03:57:01 PM,0.07820,27.235,7.820
16819,04/12/15 03:57:02 PM,0.07782,27.233,7.782
16820,04/12/15 03:57:03 PM,0.07748,27.232,7.748
16821,04/12/15 03:57:04 PM,0.07733,27.230,7.733
16822,04/12/15 03:57:05 PM,0.07725,27.227,7.725
16823,04/12/15 03:57:06 PM,0.07721,27.225,7.721
16824,04/12/15 03:57:07 PM,0.07710,27.224,7.710
16825,04/12/15 03:57:08 PM,0.07694,27.222,7.694
16826,04/12/15 03:57:09 PM,0.07683,27.221,7.683
16827,04/12/15 03:57:10 PM,0.07671,27.218,7.671
16828,04/12/15 03:57:11 PM,0.07671,27.216,7.671
16829,04/12/15 03:57:12 PM,0.07652,27.215,7.652
16830,04/12/15 03:57:13 PM,0.07645,27.213,7.645
16831,04/12/15 03:57:14 PM,0.07641,27.212,7.641
16832,04/12/15 03:57:15 PM,0.07599,27.210,7.599
16833,04/12/15 03:57:16 PM,0.07580,27.209,7.580
16834,04/12/15 03:57:17 PM,0.07561,27.207,7.561
16835,04/12/15 03:57:18 PM,0.07553,27.204,7.553
16836,04/12/15 03:57:19 PM,0.07534,27.202,7.534
16837,04/12/15 03:57:20 PM,0.07507,27.201,7.507
16838,04/12/15 03:57:21 PM,0.07507,27.199,7.507
16839,04/12/15 03:57:22 PM,0.07462,27.198,7.462
16840,04/12/15 03:57:23 PM,0.07431,27.196,7.431
16841,04/12/15 03:57:24 PM,0.07431,27.195,7.431
16842,04/12/15 03:57:25 PM,0.07424,27.195,7.424
16843,04/12/15 03:57:26 PM,0.07401,27.193,7.401
16844,04/12/15 03:57:27 PM,0.07385,27.192,7.385
16845,04/12/15 03:57:28 PM,0.07362,27.190,7.362
16846,04/12/15 03:57:29 PM,0.07351,27.189,7.351
16847,04/12/15 03:57:30 PM,0.07355,27.187,7.355
16848,04/12/15 03:57:31 PM,0.07370,27.186,7.370
16849,04/12/15 03:57:32 PM,0.07324,27.184,7.324
16850,04/12/15 03:57:33 PM,0.07324,27.183,7.324
16851,04/12/15 03:57:34 PM,0.07317,27.183,7.317
16852,04/12/15 03:57:35 PM,0.07321,27.181,7.321
16853,04/12/15 03:57:36 PM,0.07294,27.179,7.294
16854,04/12/15 03:57:37 PM,0.07282,27.178,7.282
16855,04/12/15 03:57:38 PM,0.07271,27.178,7.271
16856,04/12/15 03:57:39 PM,0.07267,27.176,7.267
16857,04/12/15 03:57:40 PM,0.07252,27.175,7.252
16858,04/12/15 03:57:41 PM,0.07256,27.173,7.256
16859,04/12/15 03:57:42 PM,0.07248,27.173,7.248
16860,04/12/15 03:57:43 PM,0.07244,27.172,7.244
16861,04/12/15 03:57:44 PM,0.07244,27.170,7.244
16862,04/12/15 03:57:45 PM,0.07218,27.170,7.218
16863,04/12/15 03:57:46 PM,0.07198,27.169,7.198
16864,04/12/15 03:57:47 PM,0.07195,27.167,7.195
16865,04/12/15 03:57:48 PM,0.07195,27.167,7.195
16866,04/12/15 03:57:49 PM,0.07198,27.166,7.198
16867,04/12/15 03:57:50 PM,0.07183,27.166,7.183
16868,04/12/15 03:57:51 PM,0.07198,27.164,7.198
16869,04/12/15 03:57:52 PM,0.07191,27.163,7.191
16870,04/12/15 03:57:53 PM,0.07210,27.163,7.210
16871,04/12/15 03:57:54 PM,0.07210,27.161,7.210
16872,04/12/15 03:57:55 PM,0.07221,27.161,7.221
16873,04/12/15 03:57:56 PM,0.07218,27.160,7.218
16874,04/12/15 03:57:57 PM,0.07252,27.160,7.252
16875,04/12/15 03:57:58 PM,0.07256,27.158,7.256
16876,04/12/15 03:57:59 PM,0.07252,27.158,7.252
16877,04/12/15 03:58:00 PM,0.07252,27.156,7.252
16878,04/12/15 03:58:01 PM,0.07259,27.156,7.259
16879,04/12/15 03:58:02 PM,0.07252,27.155,7.252
16880,04/12/15 03:58:03 PM,0.07244,27.155,7.244
16881,04/12/15 03:58:04 PM,0.07244,27.153,7.244
16882,04/12/15 03:58:05 PM,0.07248,27.153,7.248
16883,04/12/15 03:58:06 PM,0.07233,27.153,7.233
16884,04/12/15 03:58:07 PM,0.07240,27.152,7.240
16885,04/12/15 03:58:08 PM,0.07252,27.152,7.252
16886,04/12/15 03:58:09 PM,0.07248,27.150,7.248
16887,04/12/15 03:58:10 PM,0.07244,27.150,7.244
16888,04/12/15 03:58:11 PM,0.07275,27.150,7.275
16889,04/12/15 03:58:12 PM,0.07244,27.150,7.244
16890,04/12/15 03:58:13 PM,0.07229,27.149,7.229
16891,04/12/15 03:58:14 PM,0.07229,27.149,7.229
16892,04/12/15 03:58:15 PM,0.07237,27.149,7.237
16893,04/12/15 03:58:16 PM,0.07225,27.147,7.225
16894,04/12/15 03:58:17 PM,0.07233,27.147,7.233
16895,04/12/15 03:58:18 PM,0.07225,27.147,7.225
16896,04/12/15 03:58:19 PM,0.07221,27.146,7.221
16897,04/12/15 03:58:20 PM,0.07225,27.146,7.225
16898,04/12/15 03:58:21 PM,0.07233,27.146,7.233
16899,04/12/15 03:58:22 PM,0.07202,27.146,7.202
16900,04/12/15 03:58:23 PM,0.07195,27.146,7.195
16901,04/12/15 03:58:24 PM,0.07202,27.144,7.202
16902,04/12/15 03:58:25 PM,0.07195,27.144,7.195
16903,04/12/15 03:58:26 PM,0.07191,27.144,7.191
16904,04/12/15 03:58:27 PM,0.07191,27.144,7.191
16905,04/12/15 03:58:28 PM,0.07195,27.144,7.195
16906,04/12/15 03:58:29 PM,0.07195,27.143,7.195
16907,04/12/15 03:58:30 PM,0.07187,27.143,7.187
16908,04/12/15 03:58:31 PM,0.07210,27.143,7.210
16909,04/12/15 03:58:32 PM,0.07183,27.143,7.183
16910,04/12/15 03:58:33 PM,0.07187,27.143,7.187
16911,04/12/15 03:58:34 PM,0.07176,27.143,7.176
16912,04/12/15 03:58:35 PM,0.07156,27.143,7.156
16913,04/12/15 03:58:36 PM,0.07153,27.143,7.153
16914,04/12/15 03:58:37 PM,0.07141,27.143,7.141
16915,04/12/15 03:58:38 PM,0.07149,27.143,7.149
16916,04/12/15 03:58:39 PM,0.07145,27.143,7.145
16917,04/12/15 03:58:40 PM,0.07168,27.143,7.168
16918,04/12/15 03:58:41 PM,0.07195,27.143,7.195
16919,04/12/15 03:58:42 PM,0.07176,27.143,7.176
16920,04/12/15 03:58:43 PM,0.07149,27.143,7.149
16921,04/12/15 03:58:44 PM,0.07149,27.143,7.149
16922,04/12/15 03:58:45 PM,0.07160,27.143,7.160
16923,04/12/15 03:58:46 PM,0.07145,27.143,7.145
16924,04/12/15 03:58:47 PM,0.07134,27.143,7.134
16925,04/12/15 03:58:48 PM,0.07126,27.143,7.126
16926,04/12/15 03:58:49 PM,0.07130,27.143,7.130
16927,04/12/15 03:58:50 PM,0.07134,27.143,7.134
16928,04/12/15 03:58:51 PM,0.07145,27.143,7.145
16929,04/12/15 03:58:52 PM,0.07107,27.143,7.107
16930,04/12/15 03:58:53 PM,0.07099,27.143,7.099
16931,04/12/15 03:58:54 PM,0.07099,27.143,7.099
16932,04/12/15 03:58:55 PM,0.07069,27.143,7.069
16933,04/12/15 03:58:56 PM,0.07073,27.143,7.073
16934,04/12/15 03:58:57 PM,0.07061,27.143,7.061
16935,04/12/15 03:58:58 PM,0.07050,27.144,7.050
16936,04/12/15 03:58:59 PM,0.07053,27.144,7.053
16937,04/12/15 03:59:00 PM,0.07038,27.144,7.038
16938,04/12/15 03:59:01 PM,0.07034,27.144,7.034
16939,04/12/15 03:59:02 PM,0.07019,27.144,7.019
16940,04/12/15 03:59:03 PM,0.07027,27.144,7.027
16941,04/12/15 03:59:04 PM,0.07023,27.146,7.023
16942,04/12/15 03:59:05 PM,0.07000,27.146,7.000
16943,04/12/15 03:59:06 PM,0.06981,27.146,6.981
16944,04/12/15 03:59:07 PM,0.06977,27.146,6.977
16945,04/12/15 03:59:08 PM,0.06985,27.146,6.985
16946,04/12/15 03:59:09 PM,0.06985,27.147,6.985
16947,04/12/15 03:59:10 PM,0.06909,27.147,6.909
16948,04/12/15 03:59:11 PM,0.07031,27.147,7.031
16949,04/12/15 03:59:12 PM,0.07004,27.147,7.004
16950,04/12/15 03:59:13 PM,0.07004,27.149,7.004
16951,04/12/15 03:59:14 PM,0.07004,27.149,7.004
16952,04/12/15 03:59:15 PM,0.07012,27.149,7.012
16953,04/12/15 03:59:16 PM,0.07008,27.150,7.008
16954,04/12/15 03:59:17 PM,0.07012,27.150,7.012
16955,04/12/15 03:59:18 PM,0.07015,27.150,7.015
16956,04/12/15 03:59:19 PM,0.07023,27.150,7.023
16957,04/12/15 03:59:20 PM,0.07027,27.152,7.027
16958,04/12/15 03:59:21 PM,0.07034,27.152,7.034
16959,04/12/15 03:59:22 PM,0.07042,27.152,7.042
16960,04/12/15 03:59:23 PM,0.07042,27.153,7.042
16961,04/12/15 03:59:24 PM,0.07053,27.153,7.053
16962,04/12/15 03:59:25 PM,0.07076,27.153,7.076
16963,04/12/15 03:59:26 PM,0.07076,27.155,7.076
16964,04/12/15 03:59:27 PM,0.07069,27.155,7.069
16965,04/12/15 03:59:28 PM,0.07069,27.156,7.069
16966,04/12/15 03:59:29 PM,0.07080,27.156,7.080
16967,04/12/15 03:59:30 PM,0.07099,27.156,7.099
16968,04/12/15 03:59:31 PM,0.07118,27.158,7.118
16969,04/12/15 03:59:32 PM,0.07118,27.158,7.118
16970,04/12/15 03:59:33 PM,0.07122,27.160,7.122
16971,04/12/15 03:59:34 PM,0.07122,27.160,7.122
16972,04/12/15 03:59:35 PM,0.07118,27.160,7.118
16973,04/12/15 03:59:36 PM,0.07118,27.161,7.118
16974,04/12/15 03:59:37 PM,0.07103,27.161,7.103
16975,04/12/15 03:59:38 PM,0.07126,27.163,7.126
16976,04/12/15 03:59:39 PM,0.07122,27.163,7.122
16977,04/12/15 03:59:40 PM,0.07137,27.164,7.137
16978,04/12/15 03:59:41 PM,0.07164,27.164,7.164
16979,04/12/15 03:59:42 PM,0.07126,27.166,7.126
16980,04/12/15 03:59:43 PM,0.07130,27.166,7.130
16981,04/12/15 03:59:44 PM,0.07115,27.167,7.115
16982,04/12/15 03:59:45 PM,0.07130,27.167,7.130
16983,04/12/15 03:59:46 PM,0.07149,27.169,7.149
16984,04/12/15 03:59:47 PM,0.07160,27.169,7.160
16985,04/12/15 03:59:48 PM,0.07164,27.170,7.164
16986,04/12/15 03:59:49 PM,0.07164,27.170,7.164
16987,04/12/15 03:59:50 PM,0.07179,27.172,7.179
16988,04/12/15 03:59:51 PM,0.07195,27.172,7.195
16989,04/12/15 03:59:52 PM,0.07179,27.173,7.179
16990,04/12/15 03:59:53 PM,0.07183,27.175,7.183
16991,04/12/15 03:59:54 PM,0.07172,27.175,7.172
16992,04/12/15 03:59:55 PM,0.07168,27.176,7.168
16993,04/12/15 03:59:56 PM,0.07145,27.176,7.145
16994,04/12/15 03:59:57 PM,0.07149,27.178,7.149
16995,04/12/15 03:59:58 PM,0.07145,27.178,7.145
16996,04/12/15 03:59:59 PM,0.07145,27.179,7.145
16997,04/12/15 04:00:00 PM,0.07149,27.181,7.149
16998,04/12/15 04:00:01 PM,0.07164,27.181,7.164
16999,04/12/15 04:00:02 PM,0.07145,27.183,7.145
17000,04/12/15 04:00:03 PM,0.07126,27.183,7.126
17001,04/12/15 04:00:04 PM,0.07122,27.184,7.122
17002,04/12/15 04:00:05 PM,0.07156,27.186,7.156
17003,04/12/15 04:00:06 PM,0.07160,27.186,7.160
17004,04/12/15 04:00:07 PM,0.07145,27.187,7.145
17005,04/12/15 04:00:08 PM,0.07137,27.189,7.137
17006,04/12/15 04:00:09 PM,0.07019,27.189,7.019
17007,04/12/15 04:00:10 PM,0.07103,27.190,7.103
17008,04/12/15 04:00:11 PM,0.07122,27.192,7.122
17009,04/12/15 04:00:12 PM,0.07092,27.192,7.092
17010,04/12/15 04:00:13 PM,0.07095,27.193,7.095
17011,04/12/15 04:00:14 PM,0.07088,27.195,7.088
17012,04/12/15 04:00:15 PM,0.07088,27.195,7.088
17013,04/12/15 04:00:16 PM,0.07088,27.196,7.088
17014,04/12/15 04:00:17 PM,0.07038,27.198,7.038
17015,04/12/15 04:00:18 PM,0.07057,27.198,7.057
17016,04/12/15 04:00:19 PM,0.07031,27.199,7.031
17017,04/12/15 04:00:20 PM,0.07042,27.201,7.042
17018,04/12/15 04:00:21 PM,0.07038,27.201,7.038
17019,04/12/15 04:00:22 PM,0.07008,27.202,7.008
17020,04/12/15 04:00:23 PM,0.07000,27.204,7.000
17021,04/12/15 04:00:24 PM,0.06996,27.206,6.996
17022,04/12/15 04:00:25 PM,0.06996,27.206,6.996
17023,04/12/15 04:00:26 PM,0.07031,27.207,7.031
17024,04/12/15 04:00:27 PM,0.07065,27.209,7.065
17025,04/12/15 04:00:28 PM,0.07115,27.210,7.115
17026,04/12/15 04:00:29 PM,0.07172,27.210,7.172
17027,04/12/15 04:00:30 PM,0.07229,27.212,7.229
17028,04/12/15 04:00:31 PM,0.07282,27.213,7.282
17029,04/12/15 04:00:32 PM,0.07343,27.215,7.343
17030,04/12/15 04:00:33 PM,0.07404,27.216,7.404
17031,04/12/15 04:00:34 PM,0.07462,27.216,7.462
17032,04/12/15 04:00:35 PM,0.07500,27.218,7.500
17033,04/12/15 04:00:36 PM,0.07557,27.219,7.557
17034,04/12/15 04:00:37 PM,0.07591,27.221,7.591
17035,04/12/15 04:00:38 PM,0.07637,27.221,7.637
17036,04/12/15 04:00:39 PM,0.07664,27.222,7.664
17037,04/12/15 04:00:40 PM,0.07691,27.224,7.691
17038,04/12/15 04:00:41 PM,0.07748,27.225,7.748
17039,04/12/15 04:00:42 PM,0.07675,27.227,7.675
17040,04/12/15 04:00:43 PM,0.07744,27.229,7.744
17041,04/12/15 04:00:44 PM,0.07767,27.229,7.767
17042,04/12/15 04:00:45 PM,0.07778,27.230,7.778
17043,04/12/15 04:00:46 PM,0.07794,27.232,7.794
17044,04/12/15 04:00:47 PM,0.07797,27.233,7.797
17045,04/12/15 04:00:48 PM,0.07813,27.235,7.813
17046,04/12/15 04:00:49 PM,0.07836,27.236,7.836
17047,04/12/15 04:00:50 PM,0.07816,27.236,7.816
17048,04/12/15 04:00:51 PM,0.07801,27.238,7.801
17049,04/12/15 04:00:52 PM,0.07786,27.239,7.786
17050,04/12/15 04:00:53 PM,0.07782,27.241,7.782
17051,04/12/15 04:00:54 PM,0.07774,27.242,7.774
17052,04/12/15 04:00:55 PM,0.07771,27.244,7.771
17053,04/12/15 04:00:56 PM,0.07786,27.245,7.786
17054,04/12/15 04:00:57 PM,0.07801,27.247,7.801
