,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm
2015-04-12 14:41:59,46.679,20.505,18.0,0.0,1715.5
2015-04-12 14:42:00,53.191,20.505,21.0,0.0,1724.0
2015-04-12 14:42:01,113.567,20.816,53.0,0.0,1762.0
2015-04-12 14:42:02,114.161,20.816,51.0,0.0,1756.5
2015-04-12 14:42:03,0.0,20.816,0.0,0.0,1766.0
2015-04-12 14:42:04,6.063,20.505,0.0,0.0,1736.5
2015-04-12 14:42:05,57.655,20.505,24.0,0.0,1730.5
2015-04-12 14:42:06,0.0,19.884,0.0,0.0,1698.5
2015-04-12 14:42:07,0.0,19.262,0.0,0.0,1660.0
2015-04-12 14:42:08,17.792,19.262,6.0,0.0,1634.0
2015-04-12 14:42:09,95.458,18.952,43.0,0.0,1615.5
2015-04-12 14:42:10,77.481,19.262,34.0,0.0,1643.5
2015-04-12 14:42:11,58.91,19.262,25.0,0.0,1651.0
2015-04-12 14:42:12,0.0,18.952,0.0,0.0,1597.5
2015-04-12 14:42:13,4.28,18.33,0.0,0.0,1569.5
2015-04-12 14:42:14,102.405,18.33,52.0,0.0,1565.0
2015-04-12 14:42:15,111.784,18.952,57.0,0.0,1624.5
2015-04-12 14:42:16,98.43,19.262,49.0,0.0,1661.5
2015-04-12 14:42:17,55.066,19.262,23.0,0.0,1643.5
2015-04-12 14:42:18,76.821,19.262,34.0,0.0,1649.5
2015-04-12 14:42:19,81.483,18.33,37.0,0.0,1569.5
2015-04-12 14:42:20,157.34,18.33,76.0,0.0,1582.5
2015-04-12 14:42:21,190.889,19.262,100.0,0.0,1644.5
2015-04-12 14:42:22,48.119,19.262,23.0,0.0,1663.0
2015-04-12 14:42:23,11.439,19.262,3.0,0.0,1642.0
2015-04-12 14:42:24,56.942,19.262,24.0,0.0,1638.0
2015-04-12 14:42:25,83.2,18.952,37.0,0.0,1624.0
2015-04-12 14:42:26,102.868,19.262,46.0,0.0,1668.5
2015-04-12 14:42:27,192.923,20.505,100.0,0.0,1722.5
2015-04-12 14:42:28,177.628,20.816,82.0,0.0,1758.0
2015-04-12 14:42:29,172.212,21.748,95.0,0.0,1868.0
2015-04-12 14:42:30,168.025,22.369,90.0,0.0,1488.5
2015-04-12 14:42:31,158.555,23.301,85.0,0.0,1477.0
2015-04-12 14:42:32,58.5,23.923,25.0,0.0,1493.5
2015-04-12 14:42:33,25.73,23.301,10.0,0.0,1473.0
2015-04-12 14:42:34,58.566,23.301,26.0,0.0,1455.0
2015-04-12 14:42:35,133.445,23.923,70.0,0.0,1489.0
2015-04-12 14:42:36,152.796,24.233,76.0,0.0,1528.5
2015-04-12 14:42:37,123.949,24.855,62.0,0.0,1561.5
2015-04-12 14:42:38,101.613,24.855,46.0,0.0,1573.5
2015-04-12 14:42:39,79.357,25.476,39.0,0.0,1587.0
2015-04-12 14:42:40,54.406,25.476,23.0,0.0,1587.0
2015-04-12 14:42:41,98.364,25.476,44.0,0.0,1588.5
2015-04-12 14:42:42,142.665,25.476,70.0,0.0,1591.0
2015-04-12 14:42:43,82.289,25.476,37.0,0.0,1603.0
2015-04-12 14:42:44,64.788,24.855,28.0,0.0,1575.5
2015-04-12 14:42:45,122.601,24.855,62.0,0.0,1561.5
2015-04-12 14:42:46,89.303,25.476,44.0,0.0,1584.0
2015-04-12 14:42:47,0.0,23.923,0.0,0.0,1497.0
2015-04-12 14:42:48,101.494,22.991,54.0,0.0,1415.0
2015-04-12 14:42:49,101.494,22.369,54.0,0.0,1369.5
2015-04-12 14:42:50,118.943,21.748,65.0,0.0,1333.5
2015-04-12 14:42:51,137.58,20.816,79.0,0.0,1318.0
2015-04-12 14:42:52,147.209,20.816,85.0,0.0,1306.5
2015-04-12 14:42:53,158.33,18.952,76.0,0.0,1626.0
2015-04-12 14:42:54,190.691,18.952,100.0,0.0,1619.5
2015-04-12 14:42:55,190.942,19.262,100.0,0.0,1647.0
2015-04-12 14:42:56,190.665,19.262,100.0,0.0,1665.5
2015-04-12 14:42:57,191.629,19.884,100.0,0.0,1711.5
2015-04-12 14:42:58,192.58,20.505,100.0,0.0,1732.5
2015-04-12 14:42:59,193.544,20.505,100.0,0.0,1750.5
2015-04-12 14:43:00,189.661,20.816,99.0,0.0,1775.0
2015-04-12 14:43:01,60.693,20.505,25.0,0.0,1740.5
2015-04-12 14:43:02,115.654,20.505,55.0,0.0,1712.5
2015-04-12 14:43:03,117.714,19.884,56.0,0.0,1709.5
2015-04-12 14:43:04,43.179,20.505,16.0,0.0,1724.0
2015-04-12 14:43:05,115.033,19.884,52.0,0.0,1694.5
2015-04-12 14:43:06,105.589,20.505,50.0,0.0,1733.5
2015-04-12 14:43:07,125.692,20.505,59.0,0.0,1717.0
2015-04-12 14:43:08,88.576,20.505,39.0,0.0,1711.0
2015-04-12 14:43:09,58.276,19.884,25.0,0.0,1669.5
2015-04-12 14:43:10,67.218,20.505,29.0,0.0,1723.5
2015-04-12 14:43:11,89.052,19.884,39.0,0.0,1693.5
2015-04-12 14:43:12,185.632,19.884,87.0,0.0,1706.5
2015-04-12 14:43:13,132.481,19.884,64.0,0.0,1696.5
2015-04-12 14:43:14,105.087,20.505,46.0,0.0,1726.5
2015-04-12 14:43:15,44.526,19.884,17.0,0.0,1698.5
2015-04-12 14:43:16,0.0,18.952,0.0,0.0,1616.0
2015-04-12 14:43:17,10.659,18.33,3.0,0.0,1552.5
2015-04-12 14:43:18,103.964,17.398,55.0,0.0,1465.0
2015-04-12 14:43:19,128.73,17.398,68.0,0.0,1498.5
2015-04-12 14:43:20,146.984,17.398,77.0,0.0,1500.5
2015-04-12 14:43:21,177.284,18.33,93.0,0.0,1585.0
2015-04-12 14:43:22,191.787,19.262,100.0,0.0,1636.5
2015-04-12 14:43:23,190.916,19.884,100.0,0.0,1690.5
2015-04-12 14:43:24,192.633,20.816,100.0,0.0,1761.0
2015-04-12 14:43:25,180.692,21.437,97.0,0.0,1821.5
2015-04-12 14:43:26,0.0,21.437,0.0,0.0,1794.5
2015-04-12 14:43:27,84.046,20.816,37.0,0.0,1757.0
2015-04-12 14:43:28,181.472,20.816,85.0,0.0,1773.0
2015-04-12 14:43:29,103.938,20.816,50.0,0.0,1775.5
2015-04-12 14:43:30,0.0,20.505,0.0,0.0,1708.5
2015-04-12 14:43:31,0.0,19.884,0.0,0.0,1672.5
2015-04-12 14:43:32,58.527,19.884,25.0,0.0,1672.5
2015-04-12 14:43:33,102.749,19.262,46.0,0.0,1638.0
2015-04-12 14:43:34,29.772,19.884,11.0,0.0,1671.5
2015-04-12 14:43:35,9.193,19.262,0.0,0.0,1659.5
2015-04-12 14:43:36,86.106,19.262,38.0,0.0,1653.5
2015-04-12 14:43:37,9.563,19.262,1.0,0.0,1635.0
2015-04-12 14:43:38,2.127,18.952,0.0,0.0,1617.0
2015-04-12 14:43:39,102.841,18.952,51.0,0.0,1605.5
2015-04-12 14:43:40,94.771,18.952,47.0,0.0,1606.0
2015-04-12 14:43:41,139.918,19.262,69.0,0.0,1657.5
2015-04-12 14:43:42,36.138,19.884,14.0,0.0,1675.0
2015-04-12 14:43:43,44.248,19.884,17.0,0.0,1680.0
2015-04-12 14:43:44,155.266,19.884,80.0,0.0,1676.5
2015-04-12 14:43:45,156.085,18.952,76.0,0.0,1607.5
2015-04-12 14:43:46,191.51,19.884,100.0,0.0,1690.0
2015-04-12 14:43:47,176.162,19.884,82.0,0.0,1703.5
2015-04-12 14:43:48,150.986,19.262,74.0,0.0,1641.0
2015-04-12 14:43:49,164.802,18.952,79.0,0.0,1600.0
2015-04-12 14:43:50,138.319,18.33,69.0,0.0,1567.0
2015-04-12 14:43:51,54.974,17.709,23.0,0.0,1542.0
2015-04-12 14:43:52,77.23,17.398,35.0,0.0,1478.5
2015-04-12 14:43:53,103.528,17.709,48.0,0.0,1523.5
2015-04-12 14:43:54,156.957,18.33,77.0,0.0,1558.0
2015-04-12 14:43:55,183.598,19.262,87.0,0.0,1640.0
2015-04-12 14:43:56,101.111,20.505,49.0,0.0,1717.0
2015-04-12 14:43:57,0.0,20.816,0.0,0.0,1780.0
2015-04-12 14:43:58,0.0,20.816,0.0,0.0,1796.0
2015-04-12 14:43:59,0.0,21.437,0.0,0.0,1800.5
2015-04-12 14:44:00,0.0,21.437,0.0,0.0,1818.0
2015-04-12 14:44:01,0.0,21.748,0.0,0.0,1848.5
2015-04-12 14:44:02,0.0,22.991,0.0,0.0,1611.0
2015-04-12 14:44:03,0.0,23.923,0.0,0.0,1492.5
2015-04-12 14:44:04,0.0,22.991,0.0,0.0,1432.5
2015-04-12 14:44:05,0.0,22.369,0.0,0.0,1414.5
2015-04-12 14:44:06,0.0,22.369,0.0,0.0,1394.0
2015-04-12 14:44:07,0.0,22.369,0.0,0.0,1402.0
2015-04-12 14:44:08,0.0,22.991,0.0,0.0,1437.5
2015-04-12 14:44:09,0.0,23.301,0.0,0.0,1458.0
2015-04-12 14:44:10,0.0,23.923,0.0,0.0,1496.0
2015-04-12 14:44:11,0.0,23.923,0.0,0.0,1505.0
2015-04-12 14:44:12,0.0,23.923,0.0,0.0,1509.5
2015-04-12 14:44:13,0.0,23.301,0.0,0.0,1485.5
2015-04-12 14:44:14,0.0,22.991,0.0,0.0,1452.5
2015-04-12 14:44:15,0.0,23.301,0.0,0.0,1477.0
2015-04-12 14:44:16,0.0,23.301,0.0,0.0,1476.5
2015-04-12 14:44:17,0.0,22.369,0.0,0.0,1411.0
2015-04-12 14:44:18,0.0,21.748,0.0,0.0,1391.0
2015-04-12 14:44:19,0.0,21.748,0.0,0.0,1382.0
2015-04-12 14:44:20,0.0,21.748,0.0,0.0,1371.5
2015-04-12 14:44:21,0.0,21.748,0.0,0.0,1391.5
2015-04-12 14:44:22,0.0,21.748,0.0,0.0,1385.0
2015-04-12 14:44:23,0.0,22.369,0.0,0.0,1403.0
2015-04-12 14:44:24,0.0,22.991,0.0,0.0,1426.5
2015-04-12 14:44:25,0.0,22.369,0.0,0.0,1364.0
2015-04-12 14:44:26,0.0,21.437,0.0,0.0,1333.5
2015-04-12 14:44:27,95.828,20.816,48.0,0.0,1652.5
2015-04-12 14:44:28,0.0,21.437,0.0,0.0,1879.0
2015-04-12 14:44:29,0.0,21.748,0.0,0.0,1787.5
2015-04-12 14:44:30,0.0,22.369,0.0,0.0,1482.5
2015-04-12 14:44:31,0.0,23.923,0.0,0.0,1505.5
2015-04-12 14:44:32,0.0,22.991,0.0,0.0,1439.5
2015-04-12 14:44:33,0.0,21.748,0.0,0.0,1391.5
2015-04-12 14:44:34,0.0,21.748,0.0,0.0,1362.0
2015-04-12 14:44:35,0.0,21.437,0.0,0.0,1347.5
2015-04-12 14:44:36,0.0,21.437,0.0,0.0,1362.0
2015-04-12 14:44:37,0.0,20.816,0.0,0.0,1314.5
2015-04-12 14:44:38,0.0,18.952,0.0,0.0,1157.5
2015-04-12 14:44:39,0.0,16.777,0.0,0.0,1446.5
2015-04-12 14:44:40,0.0,16.466,0.0,0.0,1397.0
2015-04-12 14:44:41,20.42,16.466,7.0,0.0,1418.0
2015-04-12 14:44:42,93.992,18.33,48.0,0.0,1546.5
2015-04-12 14:44:43,97.175,18.952,49.0,0.0,1622.5
2015-04-12 14:44:44,0.0,19.884,0.0,0.0,1685.0
2015-04-12 14:44:45,0.0,19.884,0.0,0.0,1685.5
2015-04-12 14:44:46,0.0,19.884,0.0,0.0,1688.5
2015-04-12 14:44:47,0.0,19.884,0.0,0.0,1693.0
2015-04-12 14:44:48,0.0,20.505,0.0,0.0,1718.5
2015-04-12 14:44:49,0.0,20.505,0.0,0.0,1748.5
2015-04-12 14:44:50,0.0,19.884,0.0,0.0,1710.5
2015-04-12 14:44:51,0.0,19.884,0.0,0.0,1692.0
2015-04-12 14:44:52,22.203,19.884,8.0,0.0,1685.0
2015-04-12 14:44:53,54.657,19.262,23.0,0.0,1657.5
2015-04-12 14:44:54,0.0,18.952,0.0,0.0,1622.5
2015-04-12 14:44:55,0.0,19.262,0.0,0.0,1639.5
2015-04-12 14:44:56,0.0,17.709,0.0,0.0,1520.5
2015-04-12 14:44:57,0.0,17.709,0.0,0.0,1533.5
2015-04-12 14:44:58,0.0,17.709,0.0,0.0,1502.5
2015-04-12 14:44:59,0.0,16.777,0.0,0.0,1452.5
2015-04-12 14:45:00,0.0,16.466,0.0,0.0,1401.5
2015-04-12 14:45:01,0.0,15.845,0.0,0.0,1370.0
2015-04-12 14:45:02,0.0,15.845,0.0,0.0,1355.0
2015-04-12 14:45:03,90.888,14.913,45.0,0.0,1609.0
2015-04-12 14:45:04,0.0,13.981,0.0,0.0,1591.5
2015-04-12 14:45:05,0.0,12.738,0.0,0.0,1482.0
2015-04-12 14:45:06,88.959,12.427,47.0,0.0,1450.5
2015-04-12 14:45:07,106.342,13.359,55.0,0.0,1541.0
2015-04-12 14:45:08,124.688,13.981,64.0,0.0,1587.0
2015-04-12 14:45:09,141.674,14.913,69.0,0.0,1676.5
2015-04-12 14:45:10,178.883,15.224,82.0,0.0,1752.5
2015-04-12 14:45:11,105.113,15.845,48.0,0.0,1831.5
2015-04-12 14:45:12,19.007,15.224,5.0,0.0,1789.0
2015-04-12 14:45:13,87.52,15.224,39.0,0.0,1778.5
2015-04-12 14:45:14,0.0,14.913,0.0,0.0,1709.5
2015-04-12 14:45:15,9.418,13.981,1.0,0.0,1571.5
2015-04-12 14:45:16,18.254,13.359,6.0,0.0,1527.0
2015-04-12 14:45:17,0.0,12.427,0.0,0.0,1429.5
2015-04-12 14:45:18,67.535,11.806,32.0,0.0,1386.5
2015-04-12 14:45:19,101.111,12.427,54.0,0.0,1435.5
2015-04-12 14:45:20,118.005,13.359,61.0,0.0,1530.5
2015-04-12 14:45:21,139.112,14.292,72.0,0.0,1622.5
2015-04-12 14:45:22,138.293,14.913,67.0,0.0,1709.5
2015-04-12 14:45:23,85.921,14.292,42.0,0.0,1664.5
2015-04-12 14:45:24,139.455,14.913,68.0,0.0,1696.5
2015-04-12 14:45:25,124.728,14.913,58.0,0.0,1728.5
2015-04-12 14:45:26,154.275,15.845,75.0,0.0,1794.0
2015-04-12 14:45:27,0.0,14.292,0.0,0.0,1671.5
2015-04-12 14:45:28,35.769,14.292,14.0,0.0,1649.5
2015-04-12 14:45:29,88.048,13.981,40.0,0.0,1582.5
2015-04-12 14:45:30,47.313,14.292,19.0,0.0,1633.5
2015-04-12 14:45:31,111.242,14.292,55.0,0.0,1655.5
2015-04-12 14:45:32,94.771,14.292,47.0,0.0,1618.0
2015-04-12 14:45:33,134.766,14.292,67.0,0.0,1620.5
2015-04-12 14:45:34,133.076,14.913,65.0,0.0,1685.0
2015-04-12 14:45:35,92.618,14.913,41.0,0.0,1729.0
2015-04-12 14:45:36,42.518,14.913,20.0,0.0,1722.0
2015-04-12 14:45:37,27.764,14.292,10.0,0.0,1667.5
2015-04-12 14:45:38,66.822,13.981,29.0,0.0,1584.0
2015-04-12 14:45:39,41.712,14.292,16.0,0.0,1627.0
2015-04-12 14:45:40,99.645,13.981,44.0,0.0,1614.0
2015-04-12 14:45:41,92.116,14.292,41.0,0.0,1629.5
2015-04-12 14:45:42,86.833,14.292,39.0,0.0,1638.0
2015-04-12 14:45:43,93.107,13.981,46.0,0.0,1612.5
2015-04-12 14:45:44,98.707,14.292,49.0,0.0,1644.0
2015-04-12 14:45:45,105.43,14.292,52.0,0.0,1637.5
2015-04-12 14:45:46,60.508,14.292,26.0,0.0,1670.5
2015-04-12 14:45:47,0.0,13.359,0.0,0.0,1547.5
2015-04-12 14:45:48,0.0,12.738,0.0,0.0,1491.0
2015-04-12 14:45:49,85.829,12.427,40.0,0.0,1437.5
2015-04-12 14:45:50,41.831,12.738,17.0,0.0,1465.0
2015-04-12 14:45:51,70.415,12.738,32.0,0.0,1480.0
2015-04-12 14:45:52,115.35,13.981,58.0,0.0,1549.0
2015-04-12 14:45:53,84.019,13.981,38.0,0.0,1686.5
2015-04-12 14:45:54,56.625,14.913,23.0,0.0,1686.5
2015-04-12 14:45:55,2.404,14.913,0.0,0.0,1684.5
2015-04-12 14:45:56,0.0,15.224,0.0,0.0,1741.0
2015-04-12 14:45:57,0.0,15.224,0.0,0.0,1780.5
2015-04-12 14:45:58,0.0,15.224,0.0,0.0,1759.0
2015-04-12 14:45:59,61.406,15.224,26.0,0.0,1781.5
2015-04-12 14:46:00,0.0,15.224,0.0,0.0,1764.0
2015-04-12 14:46:01,0.0,15.224,0.0,0.0,1712.0
2015-04-12 14:46:02,0.0,14.913,0.0,0.0,1652.5
2015-04-12 14:46:03,0.0,14.292,0.0,0.0,1604.0
2015-04-12 14:46:04,104.426,14.292,53.0,0.0,1629.5
2015-04-12 14:46:05,46.375,14.913,18.0,0.0,1683.0
2015-04-12 14:46:06,52.372,14.913,23.0,0.0,1708.0
2015-04-12 14:46:07,102.96,14.913,49.0,0.0,1730.5
2015-04-12 14:46:08,99.024,15.224,44.0,0.0,1775.5
2015-04-12 14:46:09,83.478,15.845,37.0,0.0,1832.5
2015-04-12 14:46:10,63.665,16.777,29.0,0.0,1435.0
2015-04-12 14:46:11,16.88,17.709,5.0,0.0,1507.0
2015-04-12 14:46:12,0.0,17.709,0.0,0.0,1553.5
2015-04-12 14:46:13,0.0,18.33,0.0,0.0,1578.5
2015-04-12 14:46:14,0.0,18.952,0.0,0.0,1596.5
2015-04-12 14:46:15,0.0,18.952,0.0,0.0,1619.0
2015-04-12 14:46:16,0.0,19.262,0.0,0.0,1645.0
2015-04-12 14:46:17,0.0,19.884,0.0,0.0,1688.0
2015-04-12 14:46:18,0.0,19.884,0.0,0.0,1678.5
2015-04-12 14:46:19,0.0,18.952,0.0,0.0,1598.5
2015-04-12 14:46:20,0.0,17.709,0.0,0.0,1532.0
2015-04-12 14:46:21,0.0,17.398,0.0,0.0,1465.0
2015-04-12 14:46:22,0.0,15.845,0.0,0.0,1370.5
2015-04-12 14:46:23,0.0,14.913,0.0,0.0,1262.5
2015-04-12 14:46:24,0.0,12.738,0.0,0.0,1517.5
2015-04-12 14:46:25,0.0,11.806,0.0,0.0,1376.5
2015-04-12 14:46:26,0.0,10.874,0.0,0.0,1158.0
2015-04-12 14:46:27,0.0,8.699,0.0,0.0,1330.5
2015-04-12 14:46:28,0.0,6.214,0.0,0.0,1376.0
2015-04-12 14:46:29,0.0,4.35,0.0,0.0,1194.5
2015-04-12 14:46:30,0.0,3.418,0.0,0.0,1006.5
2015-04-12 14:46:31,79.793,3.728,51.0,0.0,1285.5
2015-04-12 14:46:32,99.117,5.282,50.0,0.0,1605.5
2015-04-12 14:46:33,121.096,6.835,64.0,0.0,1880.5
2015-04-12 14:46:34,126.075,8.388,64.0,0.0,1696.5
2015-04-12 14:46:35,0.0,9.942,0.0,0.0,1765.0
2015-04-12 14:46:36,153.588,11.495,78.0,0.0,1713.0
2015-04-12 14:46:37,0.0,12.738,0.0,0.0,1725.5
2015-04-12 14:46:38,150.326,13.981,78.0,0.0,1591.0
2015-04-12 14:46:39,180.283,16.466,99.0,0.0,1852.0
2015-04-12 14:46:40,157.776,17.709,83.0,0.0,1506.5
2015-04-12 14:46:41,190.691,19.884,100.0,0.0,1660.0
2015-04-12 14:46:42,0.0,19.884,0.0,0.0,1699.5
2015-04-12 14:46:43,2.589,19.884,0.0,0.0,1692.5
2015-04-12 14:46:44,11.386,19.884,2.0,0.0,1677.0
2015-04-12 14:46:45,50.404,19.884,20.0,0.0,1699.0
2015-04-12 14:46:46,0.0,19.262,0.0,0.0,1669.5
2015-04-12 14:46:47,0.0,18.952,0.0,0.0,1629.0
2015-04-12 14:46:48,0.0,17.709,0.0,0.0,1521.0
2015-04-12 14:46:49,106.064,17.709,55.0,0.0,1525.0
2015-04-12 14:46:50,118.784,17.398,63.0,0.0,1479.0
2015-04-12 14:46:51,130.038,16.777,70.0,0.0,1442.5
2015-04-12 14:46:52,139.984,16.466,77.0,0.0,1382.0
2015-04-12 14:46:53,149.428,15.845,83.0,0.0,1374.5
2015-04-12 14:46:54,167.999,15.845,95.0,0.0,1347.0
2015-04-12 14:46:55,127.198,15.845,64.0,0.0,1375.5
2015-04-12 14:46:56,169.597,15.845,96.0,0.0,1353.0
2015-04-12 14:46:57,176.624,16.466,98.0,0.0,1393.0
2015-04-12 14:46:58,181.881,16.466,100.0,0.0,1415.5
2015-04-12 14:46:59,186.068,17.398,100.0,0.0,1464.5
2015-04-12 14:47:00,168.871,17.709,89.0,0.0,1543.5
2015-04-12 14:47:01,43.179,17.398,18.0,0.0,1496.0
2015-04-12 14:47:02,86.106,16.777,40.0,0.0,1429.0
2015-04-12 14:47:03,159.717,16.466,88.0,0.0,1388.0
2015-04-12 14:47:04,164.908,16.777,89.0,0.0,1427.5
2015-04-12 14:47:05,184.285,16.777,100.0,0.0,1434.0
2015-04-12 14:47:06,138.267,16.777,70.0,0.0,1433.0
2015-04-12 14:47:07,151.118,16.777,77.0,0.0,1452.0
2015-04-12 14:47:08,184.193,17.398,98.0,0.0,1471.5
2015-04-12 14:47:09,153.8,17.398,78.0,0.0,1474.0
2015-04-12 14:47:10,111.4,16.777,57.0,0.0,1457.5
2015-04-12 14:47:11,115.099,16.466,58.0,0.0,1415.5
2015-04-12 14:47:12,140.737,16.466,72.0,0.0,1402.0
2015-04-12 14:47:13,134.106,15.845,69.0,0.0,1366.0
2015-04-12 14:47:14,153.298,15.845,82.0,0.0,1365.5
2015-04-12 14:47:15,45.715,15.845,21.0,0.0,1340.5
2015-04-12 14:47:16,0.0,14.913,0.0,0.0,1722.5
2015-04-12 14:47:17,45.437,13.359,19.0,0.0,1534.5
2015-04-12 14:47:18,93.807,12.738,43.0,0.0,1479.0
2015-04-12 14:47:19,84.165,12.738,39.0,0.0,1476.5
2015-04-12 14:47:20,45.305,12.738,19.0,0.0,1462.0
2015-04-12 14:47:21,146.958,13.359,73.0,0.0,1514.5
2015-04-12 14:47:22,111.057,13.359,57.0,0.0,1545.0
2015-04-12 14:47:23,60.31,13.359,26.0,0.0,1524.0
2015-04-12 14:47:24,81.483,13.981,37.0,0.0,1568.0
2015-04-12 14:47:25,105.813,13.981,52.0,0.0,1605.0
2015-04-12 14:47:26,53.283,14.292,22.0,0.0,1638.5
2015-04-12 14:47:27,81.576,13.981,41.0,0.0,1639.0
2015-04-12 14:47:28,60.191,14.292,26.0,0.0,1611.0
2015-04-12 14:47:29,60.191,13.981,26.0,0.0,1610.5
2015-04-12 14:47:30,99.143,13.981,49.0,0.0,1658.0
2015-04-12 14:47:31,102.273,14.292,51.0,0.0,1638.5
2015-04-12 14:47:32,84.865,14.292,38.0,0.0,1568.5
2015-04-12 14:47:33,110.436,13.359,56.0,0.0,1559.5
2015-04-12 14:47:34,124.345,13.981,62.0,0.0,1588.5
2015-04-12 14:47:35,56.281,13.981,24.0,0.0,1617.0
2015-04-12 14:47:36,0.0,13.359,0.0,0.0,1541.0
2015-04-12 14:47:37,66.254,12.738,29.0,0.0,1507.0
2015-04-12 14:47:38,28.702,12.738,11.0,0.0,1481.0
2015-04-12 14:47:39,72.515,12.738,33.0,0.0,1481.5
2015-04-12 14:47:40,129.166,13.359,68.0,0.0,1512.5
2015-04-12 14:47:41,156.27,13.981,81.0,0.0,1593.0
2015-04-12 14:47:42,144.329,14.913,70.0,0.0,1706.5
2015-04-12 14:47:43,63.005,14.292,27.0,0.0,1644.0
2015-04-12 14:47:44,127.792,14.292,62.0,0.0,1667.5
2015-04-12 14:47:45,165.252,14.913,85.0,0.0,1699.5
2015-04-12 14:47:46,0.0,14.913,0.0,0.0,1746.5
2015-04-12 14:47:47,36.957,14.913,14.0,0.0,1692.0
2015-04-12 14:47:48,125.23,15.224,58.0,0.0,1765.0
2015-04-12 14:47:49,70.533,15.224,31.0,0.0,1785.0
2015-04-12 14:47:50,72.013,15.224,31.0,0.0,1786.0
2015-04-12 14:47:51,15.599,15.224,4.0,0.0,1772.5
2015-04-12 14:47:52,0.0,14.913,0.0,0.0,1699.5
2015-04-12 14:47:53,15.89,14.292,5.0,0.0,1638.5
2015-04-12 14:47:54,0.0,13.981,0.0,0.0,1628.5
2015-04-12 14:47:55,0.0,13.981,0.0,0.0,1568.5
2015-04-12 14:47:56,0.0,13.359,0.0,0.0,1551.5
2015-04-12 14:47:57,7.846,13.359,1.0,0.0,1526.5
2015-04-12 14:47:58,0.0,13.359,0.0,0.0,1561.5
2015-04-12 14:47:59,0.0,13.359,0.0,0.0,1532.5
2015-04-12 14:48:00,85.353,13.359,43.0,0.0,1508.5
2015-04-12 14:48:01,37.393,13.981,14.0,0.0,1626.0
2015-04-12 14:48:02,9.22,13.359,1.0,0.0,1516.0
2015-04-12 14:48:03,0.0,12.738,0.0,0.0,1475.0
2015-04-12 14:48:04,50.523,12.427,22.0,0.0,1420.0
2015-04-12 14:48:05,74.694,11.806,38.0,0.0,1316.0
2015-04-12 14:48:06,106.553,12.427,58.0,0.0,1391.0
2015-04-12 14:48:07,0.0,12.427,0.0,0.0,1411.5
2015-04-12 14:48:08,104.625,12.427,56.0,0.0,1418.5
2015-04-12 14:48:09,24.29,12.738,9.0,0.0,1486.0
2015-04-12 14:48:10,30.604,12.427,12.0,0.0,1426.5
2015-04-12 14:48:11,69.913,12.738,32.0,0.0,1457.0
2015-04-12 14:48:12,28.636,12.738,12.0,0.0,1476.5
2015-04-12 14:48:13,9.101,12.427,2.0,0.0,1431.5
2015-04-12 14:48:14,0.0,12.427,0.0,0.0,1419.5
2015-04-12 14:48:15,48.343,11.495,22.0,0.0,1336.5
2015-04-12 14:48:16,103.555,12.427,55.0,0.0,1402.5
2015-04-12 14:48:17,26.483,12.738,13.0,0.0,1472.0
2015-04-12 14:48:18,0.0,12.427,0.0,0.0,1425.5
2015-04-12 14:48:19,51.936,11.806,24.0,0.0,1346.5
2015-04-12 14:48:20,96.964,11.495,51.0,0.0,1425.5
2015-04-12 14:48:21,96.964,11.495,51.0,0.0,1425.5
2015-04-12 14:48:22,0.0,10.253,0.0,0.0,1691.5
2015-04-12 14:48:23,19.416,9.942,7.0,0.0,1502.5
2015-04-12 14:48:24,105.774,9.942,54.0,0.0,1566.0
2015-04-12 14:48:25,0.0,10.253,0.0,0.0,1601.5
2015-04-12 14:48:26,0.0,9.942,0.0,0.0,1575.5
2015-04-12 14:48:27,11.782,10.253,3.0,0.0,1584.5
2015-04-12 14:48:28,23.828,10.253,8.0,0.0,1586.5
2015-04-12 14:48:29,16.233,10.253,5.0,0.0,1568.5
2015-04-12 14:48:30,3.659,9.942,0.0,0.0,1559.0
2015-04-12 14:48:31,16.854,10.253,5.0,0.0,1586.5
2015-04-12 14:48:32,0.0,9.942,0.0,0.0,1557.0
2015-04-12 14:48:33,0.0,9.321,0.0,0.0,1493.5
2015-04-12 14:48:34,66.478,9.321,30.0,0.0,1433.0
2015-04-12 14:48:35,106.064,10.253,54.0,0.0,1559.5
2015-04-12 14:48:36,57.219,10.874,24.0,0.0,1688.5
2015-04-12 14:48:37,125.098,11.495,58.0,0.0,1738.0
2015-04-12 14:48:38,92.552,11.806,41.0,0.0,1813.5
2015-04-12 14:48:39,182.568,11.806,100.0,0.0,1849.0
2015-04-12 14:48:40,180.811,12.427,96.0,0.0,1513.0
2015-04-12 14:48:41,0.0,13.359,0.0,0.0,1458.0
2015-04-12 14:48:42,0.0,12.738,0.0,0.0,1514.5
2015-04-12 14:48:43,0.0,12.738,0.0,0.0,1431.0
2015-04-12 14:48:44,0.0,12.738,0.0,0.0,1444.5
2015-04-12 14:48:45,89.263,12.427,47.0,0.0,1440.0
2015-04-12 14:48:46,77.943,12.427,36.0,0.0,1454.5
2015-04-12 14:48:47,0.0,12.427,0.0,0.0,1409.5
2015-04-12 14:48:48,0.0,12.427,0.0,0.0,1401.5
